	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	8.04035	1	1	1	1	2	75318
1	you	9.43785	1	1	2	2	3	1286665
2	were	13.848849999999999	1	1	3	3	4	229411
3	to	11.7037	1	1	4	4	2	2148027
4	journey	19.859099999999998	1	1	5	5	7	2679
5	to	11.69995	1	1	6	6	2	2148027
6	the	10.51135	1	1	7	7	3	4187023
7	North	13.5465	1	1	8	8	5	13794
8	of	10.831	1	1	9	9	2	2057315
9	England,	26.42355	1	1	10	10	8	2026
10	you	9.424299999999999	1	1	11	11	3	1286665
11	would	12.6119	1	1	12	12	5	171047
12	come	12.53425	1	1	13	13	4	102424
13	to	11.7111	1	1	14	14	2	2148027
14	a	11.546199999999999	1	1	15	15	1	1933416
15	valley	19.058149999999998	1	1	16	16	6	1791
16	that	9.841149999999999	1	1	17	17	4	914941
17	is	9.8415	1	1	18	18	2	1041416
18	surrounded	20.7137	1	1	19	19	10	2065
19	by	13.959900000000001	1	1	20	20	2	302746
20	moors	38.47255	1	1	21	21	5	46
21	as	12.637599999999999	1	1	22	22	2	438309
22	high	15.678799999999999	1	1	23	23	4	19866
23	as	12.64535	1	1	24	24	2	438309
24	mountains.	33.49575	1	1	25	25	10	690
25	It	4.69725	1	2	1	26	2	220551
26	is	9.8543	1	2	2	27	2	1041416
27	in	10.876249999999999	1	2	3	28	2	1489991
28	this	11.72875	1	2	4	29	4	394225
29	valley	19.05975	1	2	5	30	6	1791
30	where	10.518049999999999	1	2	6	31	5	99866
31	you	9.429549999999999	1	2	7	32	3	1286665
32	would	12.6119	1	2	8	33	5	171047
33	find	14.413350000000001	1	2	9	34	4	52461
34	the	10.523150000000001	1	2	10	35	3	4187023
35	city	16.355800000000002	1	2	11	36	4	26218
36	of	10.811399999999999	1	2	12	37	2	2057315
37	Bradford,	28.6238	1	2	13	38	9	107
38	where	10.5019	1	2	14	39	5	99866
39	once	15.73185	1	2	15	40	4	25127
40	a	11.5591	1	2	16	41	1	1933416
41	thousand	18.4393	1	2	17	42	8	9653
42	spinning	18.86765	1	2	18	43	8	735
43	jennies	60.60875	1	2	19	44	7	2
44	that	9.820599999999999	1	2	20	45	4	914941
45	hummed	40.614000000000004	1	2	21	46	6	84
46	and	9.55025	1	2	22	47	3	2001994
47	clattered	44.18915	1	2	23	48	9	63
48	spun	20.64275	1	2	24	49	4	400
49	wool	22.9685	1	2	25	50	4	530
50	into	16.0546	1	2	26	51	4	116557
51	money	18.7013	1	2	27	52	5	23797
52	for	12.0284	1	2	28	53	3	657368
53	the	10.5164	1	2	29	54	3	4187023
54	long-bearded	75.5989	1	2	30	55	12	4
55	mill	20.3123	1	2	31	56	4	747
56	owners.	32.3671	1	2	32	57	7	207
57	That	6.12275	1	3	1	58	4	57508
58	all	13.04275	1	3	2	59	3	272314
59	mill	20.33295	1	3	3	60	4	747
60	owners	19.98445	1	3	4	61	6	1077
61	were	13.859950000000001	1	3	5	62	4	229411
62	generally	17.6684	1	3	6	63	9	4532
63	busy	18.331699999999998	1	3	7	64	4	4514
64	as	12.6462	1	3	8	65	2	438309
65	beavers	36.64005	1	3	9	66	7	27
66	and	9.5485	1	3	10	67	3	2001994
67	quite	16.3178	1	3	11	68	5	29554
68	pleased	18.3226	1	3	12	69	7	2882
69	with	12.47905	1	3	13	70	4	532188
70	themselves	18.403100000000002	1	3	14	71	10	8193
71	for	12.0277	1	3	15	72	3	657368
72	being	15.74345	1	3	16	73	5	55238
73	so	10.69135	1	3	17	74	2	222473
74	successful	21.992449999999998	1	3	18	75	10	4612
75	and	9.5552	1	3	19	76	3	2001994
76	well	11.02235	1	3	20	77	4	65604
77	off	14.3886	1	3	21	78	3	57270
78	was	11.65615	1	3	22	79	3	865130
79	known	18.0538	1	3	23	80	5	40184
80	to	11.71725	1	3	24	81	2	2148027
81	the	10.51135	1	3	25	82	3	4187023
82	residents	20.0443	1	3	26	83	9	1347
83	of	10.8127	1	3	27	84	2	2057315
84	Bradford,	28.6238	1	3	28	85	9	107
85	and	9.54725	1	3	29	86	3	2001994
86	if	11.703600000000002	1	3	30	87	2	193531
87	you	9.4161	1	3	31	88	3	1286665
88	were	13.848849999999999	1	3	32	89	4	229411
89	to	11.7037	1	3	33	90	2	2148027
90	go	13.113199999999999	1	3	34	91	2	152253
91	into	16.065	1	3	35	92	4	116557
92	the	10.5289	1	3	36	93	3	4187023
93	city	16.355800000000002	1	3	37	94	4	26218
94	to	11.7049	1	3	38	95	2	2148027
95	visit	16.919600000000003	1	3	39	96	5	5580
96	the	10.52445	1	3	40	97	3	4187023
97	stately	21.78735	1	3	41	98	7	387
98	City	14.082	1	3	42	99	4	8326
99	Hall,	25.80625	1	3	43	100	5	787
100	you	9.424299999999999	1	3	44	101	3	1286665
101	would	12.6119	1	3	45	102	5	171047
102	see	12.052299999999999	1	3	46	103	3	141500
103	there	11.67635	1	3	47	104	5	172849
104	the	10.535350000000001	1	3	48	105	3	4187023
105	Crest	20.90065	1	3	49	106	5	32
106	of	10.8321	1	3	50	107	2	2057315
107	the	10.51965	1	3	51	108	3	4187023
108	City	14.07575	1	3	52	109	4	8326
109	of	10.82565	1	3	53	110	2	2057315
110	Bradford,	28.6238	1	3	54	111	9	107
111	which	12.724450000000001	1	3	55	112	5	169235
112	those	14.2513	1	3	56	113	5	61541
113	same	14.526800000000001	1	3	57	114	4	49017
114	mill	20.3206	1	3	58	115	4	747
115	owners	19.98445	1	3	59	116	6	1077
116	created	18.43425	1	3	60	117	7	10788
117	to	11.700299999999999	1	3	61	118	2	2148027
