	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.372	1	1	1	1	2	75318
1	you	5.725350000000001	1	1	2	2	3	1286665
2	were	10.85145	1	1	3	3	4	229411
3	to	10.69715	1	1	4	4	2	2148027
4	journey	17.76325	1	1	5	5	7	2679
5	to	8.96685	1	1	6	6	2	2148027
6	the	6.664199999999999	1	1	7	7	3	4187023
7	North	12.0991	1	1	8	8	5	13794
8	of	6.68165	1	1	9	9	2	2057315
9	England,	18.0348	1	1	10	10	8	2026
10	you	7.0712	1	1	11	11	3	1286665
11	would	10.367149999999999	1	1	12	12	5	171047
12	come	11.244399999999999	1	1	13	13	4	102424
13	to	9.629249999999999	1	1	14	14	2	2148027
14	a	7.8389999999999995	1	1	15	15	1	1933416
15	valley	16.8453	1	1	16	16	6	1791
16	that	7.559150000000001	1	1	17	17	4	914941
17	is	5.9077	1	1	18	18	2	1041416
18	surrounded	17.1786	1	1	19	19	10	2065
19	by	8.5683	1	1	20	20	2	302746
20	moors	32.76435	1	1	21	21	5	46
21	as	9.3234	1	1	22	22	2	438309
22	high	14.7608	1	1	23	23	4	19866
23	as	8.89675	1	1	24	24	2	438309
24	mountains.	27.435850000000002	1	1	25	25	10	690
25	It	5.0867	1	2	1	26	2	220551
26	is	5.7889	1	2	2	27	2	1041416
27	in	9.65925	1	2	3	28	2	1489991
28	this	7.72775	1	2	4	29	4	394225
29	valley	16.6256	1	2	5	30	6	1791
30	where	8.1312	1	2	6	31	5	99866
31	you	5.7169	1	2	7	32	3	1286665
32	would	10.367149999999999	1	2	8	33	5	171047
33	find	14.10625	1	2	9	34	4	52461
34	the	5.03965	1	2	10	35	3	4187023
35	city	13.59065	1	2	11	36	4	26218
36	of	5.76645	1	2	12	37	2	2057315
37	Bradford,	21.3116	1	2	13	38	9	107
38	where	8.06915	1	2	14	39	5	99866
39	once	11.1934	1	2	15	40	4	25127
40	a	7.83005	1	2	16	41	1	1933416
41	thousand	15.4544	1	2	17	42	8	9653
42	spinning	16.9204	1	2	18	43	8	735
43	jennies	46.23350000000001	1	2	19	44	7	2
44	that	7.038349999999999	1	2	20	45	4	914941
45	hummed	32.40195	1	2	21	46	6	84
46	and	5.427	1	2	22	47	3	2001994
47	clattered	36.0105	1	2	23	48	9	63
48	spun	18.1331	1	2	24	49	4	400
49	wool	17.15675	1	2	25	50	4	530
50	into	13.43775	1	2	26	51	4	116557
51	money	15.913450000000001	1	2	27	52	5	23797
52	for	8.351600000000001	1	2	28	53	3	657368
53	the	5.13325	1	2	29	54	3	4187023
54	long-bearded	58.58155	1	2	30	55	12	4
55	mill	16.065549999999998	1	2	31	56	4	747
56	owners.	25.3616	1	2	32	57	7	207
57	That	6.44855	1	3	1	58	4	57508
58	all	9.09315	1	3	2	59	3	272314
59	mill	17.24775	1	3	3	60	4	747
60	owners	16.582	1	3	4	61	6	1077
