	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.62805	1	1	1	1	2	75318
1	you	8.193000000000001	1	1	2	2	3	1286665
2	were	14.142949999999999	1	1	3	3	4	229411
3	to	10.739550000000001	1	1	4	4	2	2148027
4	journey	18.87815	1	1	5	5	7	2679
5	to	10.73125	1	1	6	6	2	2148027
6	the	8.7722	1	1	7	7	3	4187023
7	North	13.1267	1	1	8	8	5	13794
8	of	10.458	1	1	9	9	2	2057315
9	England,	27.8564	1	1	10	10	8	2026
10	you	8.1955	1	1	11	11	3	1286665
11	would	11.600200000000001	1	1	12	12	5	171047
12	come	11.7234	1	1	13	13	4	102424
13	to	10.738050000000001	1	1	14	14	2	2148027
14	a	9.7239	1	1	15	15	1	1933416
15	valley	19.5865	1	1	16	16	6	1791
16	that	9.06705	1	1	17	17	4	914941
17	is	9.51225	1	1	18	18	2	1041416
18	surrounded	18.335	1	1	19	19	10	2065
19	by	11.6725	1	1	20	20	2	302746
20	moors	36.7104	1	1	21	21	5	46
21	as	12.289950000000001	1	1	22	22	2	438309
22	high	13.47055	1	1	23	23	4	19866
23	as	12.290700000000001	1	1	24	24	2	438309
24	mountains.	31.155749999999998	1	1	25	25	10	690
25	It	5.77145	1	2	1	26	2	220551
26	is	9.5146	1	2	2	27	2	1041416
27	in	10.12675	1	2	3	28	2	1489991
28	this	10.178149999999999	1	2	4	29	4	394225
29	valley	19.583	1	2	5	30	6	1791
30	where	11.70325	1	2	6	31	5	99866
31	you	8.197	1	2	7	32	3	1286665
32	would	11.600200000000001	1	2	8	33	5	171047
33	find	15.32645	1	2	9	34	4	52461
34	the	8.7728	1	2	10	35	3	4187023
35	city	16.7427	1	2	11	36	4	26218
36	of	10.46	1	2	12	37	2	2057315
37	Bradford,	28.899	1	2	13	38	9	107
38	where	11.7013	1	2	14	39	5	99866
39	once	13.630700000000001	1	2	15	40	4	25127
40	a	9.72785	1	2	16	41	1	1933416
41	thousand	16.90735	1	2	17	42	8	9653
42	spinning	18.75175	1	2	18	43	8	735
43	jennies	55.55005	1	2	19	44	7	2
44	that	9.06695	1	2	20	45	4	914941
45	hummed	37.325450000000004	1	2	21	46	6	84
46	and	8.00445	1	2	22	47	3	2001994
47	clattered	42.17685	1	2	23	48	9	63
48	spun	20.54985	1	2	24	49	4	400
49	wool	20.8437	1	2	25	50	4	530
50	into	12.797899999999998	1	2	26	51	4	116557
51	money	17.3644	1	2	27	52	5	23797
52	for	10.964849999999998	1	2	28	53	3	657368
53	the	8.7726	1	2	29	54	3	4187023
54	long-bearded	69.8245	1	2	30	55	12	4
55	mill	17.55825	1	2	31	56	4	747
56	owners.	32.366	1	2	32	57	7	207
57	That	6.4912	1	3	1	58	4	57508
58	all	11.651150000000001	1	3	2	59	3	272314
59	mill	17.558799999999998	1	3	3	60	4	747
60	owners	20.3581	1	3	4	61	6	1077
61	were	14.14565	1	3	5	62	4	229411
62	generally	16.192700000000002	1	3	6	63	9	4532
63	busy	18.6319	1	3	7	64	4	4514
64	as	12.29025	1	3	8	65	2	438309
65	beavers	34.77895	1	3	9	66	7	27
66	and	8.00475	1	3	10	67	3	2001994
67	quite	13.9406	1	3	11	68	5	29554
68	pleased	18.498199999999997	1	3	12	69	7	2882
69	with	11.63985	1	3	13	70	4	532188
70	themselves	17.02415	1	3	14	71	10	8193
71	for	10.9585	1	3	15	72	3	657368
72	being	14.5439	1	3	16	73	5	55238
73	so	10.53545	1	3	17	74	2	222473
74	successful	18.52865	1	3	18	75	10	4612
75	and	8.00625	1	3	19	76	3	2001994
76	well	9.3118	1	3	20	77	4	65604
77	off	14.84245	1	3	21	78	3	57270
78	was	12.510950000000001	1	3	22	79	3	865130
79	known	16.8655	1	3	23	80	5	40184
80	to	10.7329	1	3	24	81	2	2148027
81	the	8.7722	1	3	25	82	3	4187023
82	residents	19.24765	1	3	26	83	9	1347
83	of	10.45445	1	3	27	84	2	2057315
84	Bradford,	28.899	1	3	28	85	9	107
85	and	8.005600000000001	1	3	29	86	3	2001994
86	if	11.955649999999999	1	3	30	87	2	193531
87	you	8.19165	1	3	31	88	3	1286665
88	were	14.142949999999999	1	3	32	89	4	229411
89	to	10.739550000000001	1	3	33	90	2	2148027
90	go	12.47675	1	3	34	91	2	152253
91	into	12.7984	1	3	35	92	4	116557
92	the	8.7753	1	3	36	93	3	4187023
93	city	16.7427	1	3	37	94	4	26218
94	to	10.7363	1	3	38	95	2	2148027
95	visit	17.39	1	3	39	96	5	5580
96	the	8.771899999999999	1	3	40	97	3	4187023
97	stately	20.36515	1	3	41	98	7	387
98	City	15.266100000000002	1	3	42	99	4	8326
99	Hall,	26.07365	1	3	43	100	5	787
100	you	8.1955	1	3	44	101	3	1286665
101	would	11.600200000000001	1	3	45	102	5	171047
102	see	12.636600000000001	1	3	46	103	3	141500
103	there	9.9267	1	3	47	104	5	172849
104	the	8.78255	1	3	48	105	3	4187023
105	Crest	18.5313	1	3	49	106	5	32
106	of	10.45835	1	3	50	107	2	2057315
107	the	8.77025	1	3	51	108	3	4187023
108	City	15.26475	1	3	52	109	4	8326
109	of	10.4573	1	3	53	110	2	2057315
110	Bradford,	28.899	1	3	54	111	9	107
111	which	11.69875	1	3	55	112	5	169235
112	those	12.52635	1	3	56	113	5	61541
113	same	14.938600000000001	1	3	57	114	4	49017
114	mill	17.5543	1	3	58	115	4	747
115	owners	20.3581	1	3	59	116	6	1077
116	created	16.8779	1	3	60	117	7	10788
117	to	10.730550000000001	1	3	61	118	2	2148027
118	celebrate	17.106900000000003	1	3	62	119	9	1350
119	their	14.618649999999999	1	3	63	120	5	141697
120	achievements.	33.97255	1	3	64	121	13	101
121	It	5.77145	1	4	1	122	2	220551
122	shows	17.6	1	4	2	123	5	7071
123	a	9.7272	1	4	3	124	1	1933416
124	sinister	19.93175	1	4	4	125	8	239
125	looking	13.6206	1	4	5	126	7	29194
126	boar's	36.6118	1	4	6	127	6	21
127	head	14.82515	1	4	7	128	4	25889
128	sitting	16.04315	1	4	8	129	7	8881
129	on	11.222000000000001	1	4	9	130	2	560861
130	top	15.348849999999999	1	4	10	131	3	16514
131	of	10.456949999999999	1	4	11	132	2	2057315
132	a	9.72175	1	4	12	133	1	1933416
133	well	9.3119	1	4	13	134	4	65604
134	which	11.70375	1	4	14	135	5	169235
135	seems	15.7866	1	4	15	136	5	12750
136	puzzling	20.34	1	4	16	137	8	136
137	at	11.93555	1	4	17	138	2	392110
138	first,	23.26135	1	4	18	139	6	3927
139	but	10.2422	1	4	19	140	3	262599
140	the	8.7746	1	4	20	141	3	4187023
141	reason	16.813049999999997	1	4	21	142	6	12075
142	for	10.96145	1	4	22	143	3	657368
143	this	10.17875	1	4	23	144	4	394225
144	symbol	18.020200000000003	1	4	24	145	6	1854
145	is	9.513349999999999	1	4	25	146	2	1041416
146	a	9.727	1	4	26	147	1	1933416
147	matter	15.93425	1	4	27	148	6	15824
148	of	10.45515	1	4	28	149	2	2057315
149	legend.	30.46285	1	4	29	150	7	207
150	There	7.051399999999999	1	5	1	151	5	57926
151	was	12.51565	1	5	2	152	3	865130
152	once,	24.267200000000003	1	5	3	153	5	2197
153	legend	18.452599999999997	1	5	4	154	6	796
154	has	12.84745	1	5	5	155	3	169230
155	it,	19.37205	1	5	6	156	3	52053
156	a	9.727599999999999	1	5	7	157	1	1933416
157	fearsome	21.5261	1	5	8	158	8	103
158	boar,	34.462900000000005	1	5	9	159	5	44
159	which	11.69875	1	5	10	160	5	169235
160	lived	17.74615	1	5	11	161	5	14857
161	in	10.1222	1	5	12	162	2	1489991
162	a	9.72305	1	5	13	163	1	1933416
163	wood	17.36795	1	5	14	164	4	3677
164	located	18.308500000000002	1	5	15	165	7	8522
165	just	10.294899999999998	1	5	16	166	4	214572
166	outside	16.1621	1	5	17	167	7	11468
167	the	8.7768	1	5	18	168	3	4187023
168	manor	20.70685	1	5	19	169	5	293
169	of	10.46035	1	5	20	170	2	2057315
170	Bradford.	30.268250000000002	1	5	21	171	9	62
171	A	7.47035	1	6	1	172	1	101973
172	source	18.80835	1	6	2	173	6	3674
173	of	10.451899999999998	1	6	3	174	2	2057315
174	great	13.293800000000001	1	6	4	175	5	43756
175	trouble	18.2222	1	6	5	176	7	7188
176	to	10.7356	1	6	6	177	2	2148027
177	the	8.7722	1	6	7	178	3	4187023
178	local	17.031950000000002	1	6	8	179	5	12295
179	folk	18.35015	1	6	9	180	4	1687
180	the	8.77285	1	6	10	181	3	4187023
181	boar	23.820349999999998	1	6	11	182	4	219
182	was,	23.16335	1	6	12	183	4	8233
183	bringing	17.369349999999997	1	6	13	184	8	3666
184	terror	19.585900000000002	1	6	14	185	6	929
185	to	10.732700000000001	1	6	15	186	2	2148027
186	the	8.7722	1	6	16	187	3	4187023
187	peaceful	18.198349999999998	1	6	17	188	8	1049
188	flocks	21.37875	1	6	18	189	6	162
189	and	8.010250000000001	1	6	19	190	3	2001994
190	ravaging	41.077349999999996	1	6	20	191	8	20
191	the	8.772	1	6	21	192	3	4187023
192	countryside	20.5071	1	6	22	193	11	461
193	around.	26.9377	1	6	23	194	7	4632
194	Even	11.59905	1	7	1	195	4	10782
195	worse,	28.269199999999998	1	7	2	196	6	555
196	however,	26.93365	1	7	3	197	8	7829
197	the	8.77285	1	7	4	198	3	4187023
198	boar	23.820349999999998	1	7	5	199	4	219
199	most	14.169599999999999	1	7	6	200	4	58233
200	liked	19.22955	1	7	7	201	5	5918
201	to	10.733550000000001	1	7	8	202	2	2148027
202	go	12.47675	1	7	9	203	2	152253
203	to	10.73375	1	7	10	204	2	2148027
204	the	8.7722	1	7	11	205	3	4187023
205	well	9.3159	1	7	12	206	4	65604
206	that	9.0707	1	7	13	207	4	914941
207	was	12.51695	1	7	14	208	3	865130
208	in	10.12725	1	7	15	209	2	1489991
209	the	8.77095	1	7	16	210	3	4187023
210	wood	17.36605	1	7	17	211	4	3677
211	and	8.012350000000001	1	7	18	212	3	2001994
212	drink	16.9095	1	7	19	213	5	8116
213	its	13.800699999999999	1	7	20	214	3	73260
214	fresh	16.0518	1	7	21	215	5	4078
215	water,	25.9633	1	7	22	216	6	3499
