	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.7078	1	1	1	1	2	75318
1	you	8.16655	1	1	2	2	3	1286665
2	were	12.207049999999999	1	1	3	3	4	229411
3	to	9.554649999999999	1	1	4	4	2	2148027
4	journey	17.3209	1	1	5	5	7	2679
5	to	9.549900000000001	1	1	6	6	2	2148027
6	the	8.4358	1	1	7	7	3	4187023
7	North	14.506	1	1	8	8	5	13794
8	of	10.0053	1	1	9	9	2	2057315
9	England,	28.04245	1	1	10	10	8	2026
10	you	8.1693	1	1	11	11	3	1286665
11	would	11.313300000000002	1	1	12	12	5	171047
12	come	11.03405	1	1	13	13	4	102424
13	to	9.553049999999999	1	1	14	14	2	2148027
14	a	9.75005	1	1	15	15	1	1933416
15	valley	19.3313	1	1	16	16	6	1791
16	that	8.88805	1	1	17	17	4	914941
17	is	9.97345	1	1	18	18	2	1041416
18	surrounded	18.687199999999997	1	1	19	19	10	2065
19	by	11.44515	1	1	20	20	2	302746
20	moors	36.29785	1	1	21	21	5	46
21	as	11.034600000000001	1	1	22	22	2	438309
22	high	14.93315	1	1	23	23	4	19866
23	as	11.0413	1	1	24	24	2	438309
24	mountains.	30.5373	1	1	25	25	10	690
25	It	5.3126	1	2	1	26	2	220551
26	is	9.97415	1	2	2	27	2	1041416
27	in	10.18655	1	2	3	28	2	1489991
28	this	10.3651	1	2	4	29	4	394225
29	valley	19.33115	1	2	5	30	6	1791
30	where	10.90465	1	2	6	31	5	99866
31	you	8.1665	1	2	7	32	3	1286665
32	would	11.313300000000002	1	2	8	33	5	171047
33	find	14.39935	1	2	9	34	4	52461
34	the	8.44055	1	2	10	35	3	4187023
35	city	16.8778	1	2	11	36	4	26218
36	of	10.004100000000001	1	2	12	37	2	2057315
37	Bradford,	29.4101	1	2	13	38	9	107
38	where	10.9008	1	2	14	39	5	99866
39	once	14.08595	1	2	15	40	4	25127
40	a	9.75665	1	2	16	41	1	1933416
41	thousand	17.46515	1	2	17	42	8	9653
42	spinning	17.93395	1	2	18	43	8	735
43	jennies	56.07685	1	2	19	44	7	2
44	that	8.8884	1	2	20	45	4	914941
45	hummed	36.135450000000006	1	2	21	46	6	84
46	and	7.50265	1	2	22	47	3	2001994
