	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.535	1	1	1	1	2	75318
1	you	3.7074	1	1	2	2	3	1286665
2	were	10.36835	1	1	3	3	4	229411
3	to	8.589550000000001	1	1	4	4	2	2148027
4	journey	17.34395	1	1	5	5	7	2679
5	to	6.058249999999999	1	1	6	6	2	2148027
6	the	4.8704	1	1	7	7	3	4187023
7	North	11.70845	1	1	8	8	5	13794
8	of	6.9308499999999995	1	1	9	9	2	2057315
9	England,	18.858800000000002	1	1	10	10	8	2026
10	you	5.25955	1	1	11	11	3	1286665
11	would	9.9065	1	1	12	12	5	171047
12	come	11.20075	1	1	13	13	4	102424
13	to	7.072	1	1	14	14	2	2148027
14	a	7.10125	1	1	15	15	1	1933416
15	valley	15.55935	1	1	16	16	6	1791
16	that	6.00555	1	1	17	17	4	914941
17	is	6.8693	1	1	18	18	2	1041416
18	surrounded	17.162799999999997	1	1	19	19	10	2065
19	by	6.4141	1	1	20	20	2	302746
20	moors	30.90315	1	1	21	21	5	46
21	as	8.8637	1	1	22	22	2	438309
22	high	13.85305	1	1	23	23	4	19866
23	as	8.289449999999999	1	1	24	24	2	438309
24	mountains.	23.898	1	1	25	25	10	690
25	It	6.1442499999999995	1	2	1	26	2	220551
26	is	6.2879000000000005	1	2	2	27	2	1041416
27	in	8.41545	1	2	3	28	2	1489991
28	this	7.792350000000001	1	2	4	29	4	394225
29	valley	16.20665	1	2	5	30	6	1791
30	where	8.72625	1	2	6	31	5	99866
31	you	4.8536	1	2	7	32	3	1286665
32	would	9.9065	1	2	8	33	5	171047
33	find	13.726199999999999	1	2	9	34	4	52461
34	the	4.5035	1	2	10	35	3	4187023
35	city	12.48225	1	2	11	36	4	26218
36	of	5.1038499999999996	1	2	12	37	2	2057315
37	Bradford,	21.044600000000003	1	2	13	38	9	107
38	where	7.935700000000001	1	2	14	39	5	99866
39	once	12.853200000000001	1	2	15	40	4	25127
40	a	7.1404499999999995	1	2	16	41	1	1933416
41	thousand	13.53145	1	2	17	42	8	9653
42	spinning	19.78	1	2	18	43	8	735
43	jennies	41.6713	1	2	19	44	7	2
44	that	5.7284500000000005	1	2	20	45	4	914941
45	hummed	29.59465	1	2	21	46	6	84
46	and	7.2806	1	2	22	47	3	2001994
47	clattered	31.0056	1	2	23	48	9	63
48	spun	19.9414	1	2	24	49	4	400
49	wool	17.7155	1	2	25	50	4	530
50	into	12.0593	1	2	26	51	4	116557
51	money	15.150950000000002	1	2	27	52	5	23797
52	for	7.6615	1	2	28	53	3	657368
53	the	4.7116	1	2	29	54	3	4187023
54	long-bearded	49.3584	1	2	30	55	12	4
55	mill	16.82375	1	2	31	56	4	747
56	owners.	20.472749999999998	1	2	32	57	7	207
57	That	7.498049999999999	1	3	1	58	4	57508
58	all	9.83345	1	3	2	59	3	272314
59	mill	18.246850000000002	1	3	3	60	4	747
60	owners	15.381599999999999	1	3	4	61	6	1077
61	were	10.35	1	3	5	62	4	229411
62	generally	15.26325	1	3	6	63	9	4532
63	busy	16.313000000000002	1	3	7	64	4	4514
64	as	7.85015	1	3	8	65	2	438309
65	beavers	29.510849999999998	1	3	9	66	7	27
66	and	7.0389	1	3	10	67	3	2001994
67	quite	13.69885	1	3	11	68	5	29554
68	pleased	13.095949999999998	1	3	12	69	7	2882
69	with	7.72445	1	3	13	70	4	532188
70	themselves	15.13885	1	3	14	71	10	8193
71	for	8.85525	1	3	15	72	3	657368
72	being	11.703199999999999	1	3	16	73	5	55238
73	so	7.54305	1	3	17	74	2	222473
74	successful	14.34665	1	3	18	75	10	4612
75	and	6.9214	1	3	19	76	3	2001994
76	well	9.7653	1	3	20	77	4	65604
77	off	12.4464	1	3	21	78	3	57270
78	was	8.14395	1	3	22	79	3	865130
79	known	14.26285	1	3	23	80	5	40184
80	to	6.86895	1	3	24	81	2	2148027
81	the	4.8704	1	3	25	82	3	4187023
82	residents	16.23375	1	3	26	83	9	1347
83	of	4.5782	1	3	27	84	2	2057315
84	Bradford,	21.044600000000003	1	3	28	85	9	107
85	and	7.12095	1	3	29	86	3	2001994
86	if	9.0962	1	3	30	87	2	193531
87	you	4.1648499999999995	1	3	31	88	3	1286665
88	were	10.36835	1	3	32	89	4	229411
89	to	8.589550000000001	1	3	33	90	2	2148027
90	go	10.01145	1	3	34	91	2	152253
91	into	11.337250000000001	1	3	35	92	4	116557
92	the	4.2986	1	3	36	93	3	4187023
93	city	12.48225	1	3	37	94	4	26218
94	to	7.54995	1	3	38	95	2	2148027
95	visit	15.490450000000001	1	3	39	96	5	5580
96	the	4.7111	1	3	40	97	3	4187023
97	stately	18.87085	1	3	41	98	7	387
98	City	13.98705	1	3	42	99	4	8326
99	Hall,	16.4651	1	3	43	100	5	787
100	you	5.25955	1	3	44	101	3	1286665
101	would	9.9065	1	3	45	102	5	171047
102	see	10.468350000000001	1	3	46	103	3	141500
103	there	8.5487	1	3	47	104	5	172849
104	the	6.039	1	3	48	105	3	4187023
105	Crest	17.607950000000002	1	3	49	106	5	32
106	of	6.74905	1	3	50	107	2	2057315
107	the	4.54965	1	3	51	108	3	4187023
108	City	12.83395	1	3	52	109	4	8326
109	of	4.52965	1	3	53	110	2	2057315
110	Bradford,	21.044600000000003	1	3	54	111	9	107
111	which	9.40765	1	3	55	112	5	169235
112	those	11.366900000000001	1	3	56	113	5	61541
113	same	11.60365	1	3	57	114	4	49017
114	mill	16.715850000000003	1	3	58	115	4	747
115	owners	15.381599999999999	1	3	59	116	6	1077
116	created	14.5872	1	3	60	117	7	10788
117	to	7.21815	1	3	61	118	2	2148027
118	celebrate	17.4792	1	3	62	119	9	1350
119	their	8.97625	1	3	63	120	5	141697
120	achievements.	23.6403	1	3	64	121	13	101
121	It	6.1442499999999995	1	4	1	122	2	220551
122	shows	14.243	1	4	2	123	5	7071
123	a	6.94435	1	4	3	124	1	1933416
124	sinister	17.83695	1	4	4	125	8	239
125	looking	11.4354	1	4	5	126	7	29194
126	boar's	25.46965	1	4	6	127	6	21
127	head	13.3227	1	4	7	128	4	25889
128	sitting	15.6097	1	4	8	129	7	8881
129	on	6.4222	1	4	9	130	2	560861
130	top	12.862649999999999	1	4	10	131	3	16514
131	of	3.9553	1	4	11	132	2	2057315
132	a	6.65415	1	4	12	133	1	1933416
133	well	8.630700000000001	1	4	13	134	4	65604
134	which	9.8231	1	4	14	135	5	169235
135	seems	13.13965	1	4	15	136	5	12750
136	puzzling	20.09285	1	4	16	137	8	136
137	at	9.119250000000001	1	4	17	138	2	392110
138	first,	15.0774	1	4	18	139	6	3927
139	but	8.63495	1	4	19	140	3	262599
140	the	5.527	1	4	20	141	3	4187023
141	reason	15.112	1	4	21	142	6	12075
142	for	6.8525	1	4	22	143	3	657368
143	this	8.0083	1	4	23	144	4	394225
144	symbol	16.9436	1	4	24	145	6	1854
145	is	6.950150000000001	1	4	25	146	2	1041416
146	a	7.10055	1	4	26	147	1	1933416
147	matter	10.844850000000001	1	4	27	148	6	15824
148	of	4.73565	1	4	28	149	2	2057315
149	legend.	22.2294	1	4	29	150	7	207
150	There	8.66355	1	5	1	151	5	57926
151	was	6.3767499999999995	1	5	2	152	3	865130
152	once,	16.8589	1	5	3	153	5	2197
153	legend	16.1676	1	5	4	154	6	796
154	has	9.451	1	5	5	155	3	169230
155	it,	10.84085	1	5	6	156	3	52053
156	a	7.94665	1	5	7	157	1	1933416
157	fearsome	19.78405	1	5	8	158	8	103
158	boar,	21.942749999999997	1	5	9	159	5	44
159	which	9.40765	1	5	10	160	5	169235
160	lived	14.95535	1	5	11	161	5	14857
161	in	6.46345	1	5	12	162	2	1489991
162	a	7.09085	1	5	13	163	1	1933416
163	wood	14.1066	1	5	14	164	4	3677
164	located	17.3047	1	5	15	165	7	8522
165	just	8.78865	1	5	16	166	4	214572
166	outside	12.64995	1	5	17	167	7	11468
167	the	4.248	1	5	18	168	3	4187023
168	manor	18.2703	1	5	19	169	5	293
169	of	6.60805	1	5	20	170	2	2057315
170	Bradford.	23.44965	1	5	21	171	9	62
171	A	7.5588	1	6	1	172	1	101973
172	source	14.79135	1	6	2	173	6	3674
173	of	4.2608	1	6	3	174	2	2057315
174	great	12.62655	1	6	4	175	5	43756
175	trouble	13.2812	1	6	5	176	7	7188
176	to	7.06795	1	6	6	177	2	2148027
177	the	4.8704	1	6	7	178	3	4187023
178	local	13.9815	1	6	8	179	5	12295
179	folk	14.4759	1	6	9	180	4	1687
180	the	6.2736	1	6	10	181	3	4187023
181	boar	17.4107	1	6	11	182	4	219
182	was,	13.932500000000001	1	6	12	183	4	8233
183	bringing	15.45115	1	6	13	184	8	3666
184	terror	17.2372	1	6	14	185	6	929
185	to	7.411300000000001	1	6	15	186	2	2148027
186	the	4.8704	1	6	16	187	3	4187023
187	peaceful	16.27045	1	6	17	188	8	1049
188	flocks	20.1694	1	6	18	189	6	162
189	and	6.970750000000001	1	6	19	190	3	2001994
190	ravaging	32.30305	1	6	20	191	8	20
191	the	4.3532	1	6	21	192	3	4187023
192	countryside	16.375799999999998	1	6	22	193	11	461
193	around.	19.13045	1	6	23	194	7	4632
194	Even	10.89545	1	7	1	195	4	10782
195	worse,	17.70755	1	7	2	196	6	555
196	however,	16.30255	1	7	3	197	8	7829
197	the	6.03295	1	7	4	198	3	4187023
198	boar	17.4107	1	7	5	199	4	219
199	most	14.80715	1	7	6	200	4	58233
200	liked	15.211300000000001	1	7	7	201	5	5918
201	to	6.094250000000001	1	7	8	202	2	2148027
202	go	10.01145	1	7	9	203	2	152253
203	to	6.726699999999999	1	7	10	204	2	2148027
204	the	4.8704	1	7	11	205	3	4187023
205	well	9.16325	1	7	12	206	4	65604
206	that	6.292	1	7	13	207	4	914941
207	was	7.6553	1	7	14	208	3	865130
208	in	8.10915	1	7	15	209	2	1489991
209	the	4.76095	1	7	16	210	3	4187023
210	wood	14.845749999999999	1	7	17	211	4	3677
211	and	6.95895	1	7	18	212	3	2001994
212	drink	13.98735	1	7	19	213	5	8116
213	its	10.3635	1	7	20	214	3	73260
214	fresh	15.5648	1	7	21	215	5	4078
215	water,	15.29725	1	7	22	216	6	3499
216	so	8.5312	1	7	23	217	2	222473
217	that	5.7603	1	7	24	218	4	914941
218	the	5.9322	1	7	25	219	3	4187023
219	people	10.291599999999999	1	7	26	220	6	105143
220	of	5.55685	1	7	27	221	2	2057315
221	Bradford	17.12095	1	7	28	222	8	413
222	had	10.864550000000001	1	7	29	223	3	276988
223	second	14.7532	1	7	30	224	6	28663
224	thoughts	14.369900000000001	1	7	31	225	8	2622
225	about	12.08445	1	7	32	226	5	225912
226	visiting	16.418950000000002	1	7	33	227	8	1484
227	the	4.47845	1	7	34	228	3	4187023
228	well.	14.9879	1	7	35	229	5	13536
229	That	7.498049999999999	1	8	1	230	4	57508
230	the	5.6963	1	8	2	231	3	4187023
231	people	10.291599999999999	1	8	3	232	6	105143
232	of	5.55685	1	8	4	233	2	2057315
233	Bradford	17.12095	1	8	5	234	8	413
234	bore	16.9616	1	8	6	235	4	1275
235	the	5.15065	1	8	7	236	3	4187023
236	brunt	28.92235	1	8	8	237	5	47
237	of	6.4846	1	8	9	238	2	2057315
238	the	4.54965	1	8	10	239	3	4187023
239	beast's	23.08375	1	8	11	240	7	19
240	ferocity	33.5096	1	8	12	241	8	62
241	was	8.19455	1	8	13	242	3	865130
242	unfair	19.45055	1	8	14	243	6	524
243	in	7.5141	1	8	15	244	2	1489991
244	the	4.76095	1	8	16	245	3	4187023
