	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.7	1	1	1	1	2	10669
1	you	15.556799999999999	1	1	2	2	3	27690
2	were	12.826550000000001	1	1	3	3	4	356521
3	to	10.8827	1	1	4	4	2	1988038
4	journey	19.5133	1	1	5	5	7	3680
5	to	7.16285	1	1	6	6	2	1988038
6	the	7.3337	1	1	7	7	3	5611464
7	North	10.5614	1	1	8	8	5	34149
8	of	9.15435	1	1	9	9	2	2750306
9	England,	32.60945	1	1	10	10	8	0
10	you	17.7565	1	1	11	11	3	27690
11	would	13.574300000000001	1	1	12	12	5	126894
12	come	18.43825	1	1	13	13	4	12335
13	to	7.4157	1	1	14	14	2	1988038
14	a	8.6768	1	1	15	15	1	1684274
15	valley	18.99425	1	1	16	16	6	2939
16	that	9.49115	1	1	17	17	4	682579
17	is	9.7076	1	1	18	18	2	514867
18	surrounded	18.22775	1	1	19	19	10	3423
19	by	8.3536	1	1	20	20	2	603586
20	moors	21.39055	1	1	21	21	5	136
21	as	9.1568	1	1	22	22	2	677897
22	high	14.938	1	1	23	23	4	39012
23	as	8.354	1	1	24	24	2	677897
24	mountains.	35.29125	1	1	25	25	10	0
25	It	8.6874	1	2	1	26	2	119805
26	is	8.8181	1	2	2	27	2	514867
27	in	10.2958	1	2	3	28	2	1903316
28	this	10.218499999999999	1	2	4	29	4	146224
29	valley	19.1648	1	2	5	30	6	2939
30	where	11.75515	1	2	6	31	5	74655
31	you	15.90325	1	2	7	32	3	27690
32	would	13.574300000000001	1	2	8	33	5	126894
33	find	19.239800000000002	1	2	9	34	4	12416
34	the	7.498849999999999	1	2	10	35	3	5611464
35	city	13.0856	1	2	11	36	4	39274
36	of	5.79475	1	2	12	37	2	2750306
37	Bradford,	35.6238	1	2	13	38	9	0
38	where	13.4311	1	2	14	39	5	74655
39	once	14.536999999999999	1	2	15	40	4	17190
40	a	9.07675	1	2	16	41	1	1684274
41	thousand	19.8521	1	2	17	42	8	2965
42	spinning	21.43665	1	2	18	43	8	643
43	jennies	55.01715	1	2	19	44	7	5
44	that	9.1816	1	2	20	45	4	682579
45	hummed	40.66715	1	2	21	46	6	17
46	and	8.9695	1	2	22	47	3	2510744
47	clattered	41.1797	1	2	23	48	9	3
48	spun	21.3629	1	2	24	49	4	583
49	wool	20.0616	1	2	25	50	4	646
50	into	13.7882	1	2	26	51	4	124034
51	money	19.16825	1	2	27	52	5	11215
52	for	7.54685	1	2	28	53	3	677963
53	the	6.44065	1	2	29	54	3	5611464
