	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.2211	1	1	1	1	2	10669
1	you	17.825400000000002	1	1	2	2	3	27690
2	were	15.9786	1	1	3	3	4	356521
3	to	15.49345	1	1	4	4	2	1988038
4	journey	19.284950000000002	1	1	5	5	7	3680
5	to	15.513300000000001	1	1	6	6	2	1988038
6	the	11.1013	1	1	7	7	3	5611464
7	North	11.9354	1	1	8	8	5	34149
8	of	14.999	1	1	9	9	2	2750306
9	England,	35.1272	1	1	10	10	8	0
10	you	17.891	1	1	11	11	3	27690
11	would	17.534399999999998	1	1	12	12	5	126894
12	come	19.448500000000003	1	1	13	13	4	12335
13	to	15.530249999999999	1	1	14	14	2	1988038
14	a	12.714	1	1	15	15	1	1684274
15	valley	22.696350000000002	1	1	16	16	6	2939
16	that	15.3369	1	1	17	17	4	682579
17	is	12.7113	1	1	18	18	2	514867
18	surrounded	21.025199999999998	1	1	19	19	10	3423
19	by	13.566749999999999	1	1	20	20	2	603586
20	moors	21.95375	1	1	21	21	5	136
21	as	14.213049999999999	1	1	22	22	2	677897
22	high	16.6069	1	1	23	23	4	39012
23	as	14.17825	1	1	24	24	2	677897
24	mountains.	36.3085	1	1	25	25	10	0
25	It	7.96565	1	2	1	26	2	119805
26	is	12.83025	1	2	2	27	2	514867
27	in	12.92875	1	2	3	28	2	1903316
28	this	14.2887	1	2	4	29	4	146224
29	valley	22.666600000000003	1	2	5	30	6	2939
30	where	16.18405	1	2	6	31	5	74655
31	you	17.794150000000002	1	2	7	32	3	27690
32	would	17.534399999999998	1	2	8	33	5	126894
33	find	21.38145	1	2	9	34	4	12416
34	the	11.20995	1	2	10	35	3	5611464
35	city	17.8108	1	2	11	36	4	39274
36	of	14.875499999999999	1	2	12	37	2	2750306
37	Bradford,	36.1786	1	2	13	38	9	0
38	where	16.2519	1	2	14	39	5	74655
39	once	17.02335	1	2	15	40	4	17190
40	a	12.6795	1	2	16	41	1	1684274
41	thousand	22.22315	1	2	17	42	8	2965
42	spinning	22.011200000000002	1	2	18	43	8	643
43	jennies	61.6392	1	2	19	44	7	5
44	that	15.403749999999999	1	2	20	45	4	682579
45	hummed	40.140600000000006	1	2	21	46	6	17
46	and	13.86535	1	2	22	47	3	2510744
47	clattered	43.010400000000004	1	2	23	48	9	3
48	spun	20.4928	1	2	24	49	4	583
49	wool	20.1282	1	2	25	50	4	646
50	into	17.922150000000002	1	2	26	51	4	124034
51	money	21.73405	1	2	27	52	5	11215
52	for	15.3915	1	2	28	53	3	677963
53	the	11.0778	1	2	29	54	3	5611464
54	long-bearded	79.0557	1	2	30	55	12	0
55	mill	20.5882	1	2	31	56	4	1527
56	owners.	36.821349999999995	1	2	32	57	7	0
57	That	10.6389	1	3	1	58	4	11528
58	all	15.3935	1	3	2	59	3	98292
59	mill	20.4685	1	3	3	60	4	1527
60	owners	20.690350000000002	1	3	4	61	6	3129
61	were	15.986250000000002	1	3	5	62	4	356521
62	generally	16.02355	1	3	6	63	9	14761
63	busy	20.427500000000002	1	3	7	64	4	1227
64	as	14.02025	1	3	8	65	2	677897
65	beavers	39.0214	1	3	9	66	7	55
66	and	13.899000000000001	1	3	10	67	3	2510744
67	quite	19.41065	1	3	11	68	5	4987
68	pleased	20.2693	1	3	12	69	7	1549
69	with	14.24045	1	3	13	70	4	634654
70	themselves	21.071649999999998	1	3	14	71	10	9992
71	for	15.4657	1	3	15	72	3	677963
72	being	16.689799999999998	1	3	16	73	5	68511
73	so	18.42905	1	3	17	74	2	54126
