	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.8367	1	1	1	1	2	10669
1	you	17.5944	1	1	2	2	3	27690
2	were	14.5338	1	1	3	3	4	356521
3	to	14.04165	1	1	4	4	2	1988038
4	journey	20.68255	1	1	5	5	7	3680
5	to	14.0523	1	1	6	6	2	1988038
6	the	10.73705	1	1	7	7	3	5611464
7	North	11.51415	1	1	8	8	5	34149
8	of	14.8034	1	1	9	9	2	2750306
9	England,	35.5095	1	1	10	10	8	0
10	you	17.56745	1	1	11	11	3	27690
11	would	16.85735	1	1	12	12	5	126894
12	come	18.7643	1	1	13	13	4	12335
13	to	14.038799999999998	1	1	14	14	2	1988038
14	a	12.711400000000001	1	1	15	15	1	1684274
15	valley	21.3143	1	1	16	16	6	2939
16	that	14.3562	1	1	17	17	4	682579
17	is	13.37275	1	1	18	18	2	514867
18	surrounded	20.213	1	1	19	19	10	3423
19	by	13.63785	1	1	20	20	2	603586
20	moors	22.61595	1	1	21	21	5	136
21	as	13.2676	1	1	22	22	2	677897
22	high	16.515	1	1	23	23	4	39012
23	as	13.33635	1	1	24	24	2	677897
24	mountains.	36.85745	1	1	25	25	10	0
25	It	7.703250000000001	1	2	1	26	2	119805
26	is	13.4036	1	2	2	27	2	514867
27	in	12.59655	1	2	3	28	2	1903316
28	this	14.9428	1	2	4	29	4	146224
29	valley	21.30005	1	2	5	30	6	2939
30	where	14.4682	1	2	6	31	5	74655
31	you	17.5845	1	2	7	32	3	27690
32	would	16.85735	1	2	8	33	5	126894
33	find	18.5833	1	2	9	34	4	12416
34	the	10.70965	1	2	10	35	3	5611464
35	city	19.002699999999997	1	2	11	36	4	39274
36	of	14.78815	1	2	12	37	2	2750306
37	Bradford,	37.58295	1	2	13	38	9	0
38	where	14.47055	1	2	14	39	5	74655
39	once	17.0521	1	2	15	40	4	17190
40	a	12.683	1	2	16	41	1	1684274
41	thousand	21.792650000000002	1	2	17	42	8	2965
42	spinning	21.7008	1	2	18	43	8	643
43	jennies	61.97775	1	2	19	44	7	5
44	that	14.393550000000001	1	2	20	45	4	682579
45	hummed	43.989549999999994	1	2	21	46	6	17
46	and	11.91445	1	2	22	47	3	2510744
