	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.8863	1	1	1	1	2	10669
1	you	16.10805	1	1	2	2	3	27690
2	were	14.84615	1	1	3	3	4	356521
3	to	12.344149999999999	1	1	4	4	2	1988038
4	journey	19.924149999999997	1	1	5	5	7	3680
5	to	12.282499999999999	1	1	6	6	2	1988038
6	the	9.54355	1	1	7	7	3	5611464
7	North	12.2208	1	1	8	8	5	34149
8	of	12.275500000000001	1	1	9	9	2	2750306
9	England,	33.7378	1	1	10	10	8	0
10	you	16.094250000000002	1	1	11	11	3	27690
11	would	16.33135	1	1	12	12	5	126894
12	come	18.6569	1	1	13	13	4	12335
13	to	12.3396	1	1	14	14	2	1988038
14	a	12.14595	1	1	15	15	1	1684274
15	valley	21.678449999999998	1	1	16	16	6	2939
16	that	13.571200000000001	1	1	17	17	4	682579
17	is	12.89895	1	1	18	18	2	514867
18	surrounded	21.12685	1	1	19	19	10	3423
19	by	13.0467	1	1	20	20	2	603586
20	moors	22.9197	1	1	21	21	5	136
21	as	12.576350000000001	1	1	22	22	2	677897
22	high	15.82035	1	1	23	23	4	39012
23	as	12.59895	1	1	24	24	2	677897
24	mountains.	35.65795	1	1	25	25	10	0
25	It	7.4671	1	2	1	26	2	119805
26	is	12.8475	1	2	2	27	2	514867
27	in	11.920100000000001	1	2	3	28	2	1903316
28	this	14.87405	1	2	4	29	4	146224
29	valley	21.6896	1	2	5	30	6	2939
30	where	15.267299999999999	1	2	6	31	5	74655
31	you	16.1036	1	2	7	32	3	27690
32	would	16.33135	1	2	8	33	5	126894
33	find	19.055799999999998	1	2	9	34	4	12416
34	the	9.61045	1	2	10	35	3	5611464
35	city	18.31	1	2	11	36	4	39274
36	of	12.2407	1	2	12	37	2	2750306
37	Bradford,	37.482749999999996	1	2	13	38	9	0
38	where	15.296700000000001	1	2	14	39	5	74655
39	once	17.66075	1	2	15	40	4	17190
40	a	12.17335	1	2	16	41	1	1684274
41	thousand	20.571649999999998	1	2	17	42	8	2965
42	spinning	21.595750000000002	1	2	18	43	8	643
43	jennies	56.7101	1	2	19	44	7	5
44	that	13.575	1	2	20	45	4	682579
45	hummed	40.506550000000004	1	2	21	46	6	17
46	and	11.016449999999999	1	2	22	47	3	2510744
47	clattered	39.6117	1	2	23	48	9	3
48	spun	22.4058	1	2	24	49	4	583
49	wool	22.23475	1	2	25	50	4	646
50	into	16.1484	1	2	26	51	4	124034
51	money	19.779400000000003	1	2	27	52	5	11215
52	for	12.68005	1	2	28	53	3	677963
53	the	9.54315	1	2	29	54	3	5611464
54	long-bearded	75.3203	1	2	30	55	12	0
55	mill	20.87375	1	2	31	56	4	1527
56	owners.	34.020399999999995	1	2	32	57	7	0
57	That	11.23025	1	3	1	58	4	11528
58	all	15.4787	1	3	2	59	3	98292
59	mill	20.8688	1	3	3	60	4	1527
60	owners	18.78925	1	3	4	61	6	3129
61	were	14.8328	1	3	5	62	4	356521
62	generally	17.0167	1	3	6	63	9	14761
63	busy	21.11825	1	3	7	64	4	1227
64	as	12.59665	1	3	8	65	2	677897
65	beavers	38.63705	1	3	9	66	7	55
66	and	10.98565	1	3	10	67	3	2510744
67	quite	19.052100000000003	1	3	11	68	5	4987
68	pleased	19.86565	1	3	12	69	7	1549
69	with	13.584	1	3	13	70	4	634654
70	themselves	19.932650000000002	1	3	14	71	10	9992
71	for	12.749649999999999	1	3	15	72	3	677963
72	being	17.37385	1	3	16	73	5	68511
73	so	16.716250000000002	1	3	17	74	2	54126
74	successful	19.0925	1	3	18	75	10	14015
75	and	11.05845	1	3	19	76	3	2510744
76	well	17.325400000000002	1	3	20	77	4	61873
77	off	16.5827	1	3	21	78	3	40958
78	was	13.33425	1	3	22	79	3	1080224
79	known	16.9233	1	3	23	80	5	54387
80	to	12.3384	1	3	24	81	2	1988038
81	the	9.54355	1	3	25	82	3	5611464
82	residents	17.78545	1	3	26	83	9	6490
83	of	12.250250000000001	1	3	27	84	2	2750306
84	Bradford,	37.482749999999996	1	3	28	85	9	0
85	and	11.04465	1	3	29	86	3	2510744
86	if	16.76985	1	3	30	87	2	34963
87	you	16.09635	1	3	31	88	3	27690
88	were	14.84615	1	3	32	89	4	356521
89	to	12.344149999999999	1	3	33	90	2	1988038
90	go	18.94955	1	3	34	91	2	14475
91	into	16.17555	1	3	35	92	4	124034
92	the	9.578050000000001	1	3	36	93	3	5611464
93	city	18.31	1	3	37	94	4	39274
94	to	12.2884	1	3	38	95	2	1988038
95	visit	19.93195	1	3	39	96	5	6239
96	the	9.64275	1	3	40	97	3	5611464
97	stately	39.480900000000005	1	3	41	98	7	115
98	City	13.088799999999999	1	3	42	99	4	25773
99	Hall,	34.6352	1	3	43	100	5	0
100	you	16.094250000000002	1	3	44	101	3	27690
101	would	16.33135	1	3	45	102	5	126894
102	see	18.4512	1	3	46	103	3	15367
103	there	15.38625	1	3	47	104	5	62555
104	the	9.5709	1	3	48	105	3	5611464
105	Crest	16.22365	1	3	49	106	5	127
106	of	12.239650000000001	1	3	50	107	2	2750306
107	the	9.53395	1	3	51	108	3	5611464
108	City	13.0494	1	3	52	109	4	25773
109	of	12.26075	1	3	53	110	2	2750306
110	Bradford,	37.482749999999996	1	3	54	111	9	0
111	which	15.15445	1	3	55	112	5	276783
112	those	17.897550000000003	1	3	56	113	5	31043
113	same	18.89765	1	3	57	114	4	44903
114	mill	20.8755	1	3	58	115	4	1527
115	owners	18.78925	1	3	59	116	6	3129
116	created	18.494500000000002	1	3	60	117	7	19489
117	to	12.31665	1	3	61	118	2	1988038
118	celebrate	20.96055	1	3	62	119	9	1526
119	their	16.305799999999998	1	3	63	120	5	187293
120	achievements.	35.44685	1	3	64	121	13	0
121	It	7.4671	1	4	1	122	2	119805
122	shows	17.703850000000003	1	4	2	123	5	11162
123	a	12.17455	1	4	3	124	1	1684274
124	sinister	22.830849999999998	1	4	4	125	8	358
125	looking	19.248800000000003	1	4	5	126	7	5153
126	boar's	59.57065	1	4	6	127	6	0
127	head	17.8388	1	4	7	128	4	19105
128	sitting	21.381	1	4	8	129	7	2202
129	on	13.069199999999999	1	4	9	130	2	691658
130	top	18.0343	1	4	10	131	3	26732
131	of	12.264299999999999	1	4	11	132	2	2750306
