	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.9129	1	1	1	1	2	10669
1	you	17.507199999999997	1	1	2	2	3	27690
2	were	15.381	1	1	3	3	4	356521
3	to	11.08295	1	1	4	4	2	1988038
4	journey	20.4797	1	1	5	5	7	3680
5	to	11.07055	1	1	6	6	2	1988038
6	the	9.6013	1	1	7	7	3	5611464
7	North	11.7143	1	1	8	8	5	34149
8	of	10.980699999999999	1	1	9	9	2	2750306
9	England,	35.6679	1	1	10	10	8	0
10	you	17.5227	1	1	11	11	3	27690
11	would	19.0613	1	1	12	12	5	126894
12	come	18.8116	1	1	13	13	4	12335
13	to	11.114149999999999	1	1	14	14	2	1988038
14	a	10.8004	1	1	15	15	1	1684274
15	valley	20.1921	1	1	16	16	6	2939
16	that	13.45	1	1	17	17	4	682579
17	is	12.77715	1	1	18	18	2	514867
18	surrounded	19.13155	1	1	19	19	10	3423
19	by	12.18605	1	1	20	20	2	603586
20	moors	21.638150000000003	1	1	21	21	5	136
21	as	12.76415	1	1	22	22	2	677897
22	high	15.30255	1	1	23	23	4	39012
23	as	12.8357	1	1	24	24	2	677897
24	mountains.	35.45265	1	1	25	25	10	0
25	It	7.9656	1	2	1	26	2	119805
26	is	12.8824	1	2	2	27	2	514867
27	in	11.51005	1	2	3	28	2	1903316
28	this	18.326999999999998	1	2	4	29	4	146224
29	valley	20.20785	1	2	5	30	6	2939
30	where	16.74325	1	2	6	31	5	74655
31	you	17.43995	1	2	7	32	3	27690
32	would	19.0613	1	2	8	33	5	126894
33	find	17.60085	1	2	9	34	4	12416
34	the	9.6144	1	2	10	35	3	5611464
35	city	17.16545	1	2	11	36	4	39274
36	of	10.896149999999999	1	2	12	37	2	2750306
37	Bradford,	38.125	1	2	13	38	9	0
38	where	16.87625	1	2	14	39	5	74655
39	once	16.53445	1	2	15	40	4	17190
40	a	10.8078	1	2	16	41	1	1684274
41	thousand	23.235599999999998	1	2	17	42	8	2965
42	spinning	18.6481	1	2	18	43	8	643
43	jennies	61.1034	1	2	19	44	7	5
44	that	13.45745	1	2	20	45	4	682579
45	hummed	41.4873	1	2	21	46	6	17
46	and	10.295200000000001	1	2	22	47	3	2510744
47	clattered	39.4733	1	2	23	48	9	3
48	spun	18.7378	1	2	24	49	4	583
49	wool	18.861600000000003	1	2	25	50	4	646
50	into	14.63665	1	2	26	51	4	124034
51	money	20.8123	1	2	27	52	5	11215
52	for	12.832450000000001	1	2	28	53	3	677963
53	the	9.5953	1	2	29	54	3	5611464
54	long-bearded	75.4623	1	2	30	55	12	0
55	mill	18.616	1	2	31	56	4	1527
56	owners.	36.148399999999995	1	2	32	57	7	0
57	That	9.66475	1	3	1	58	4	11528
58	all	15.834	1	3	2	59	3	98292
59	mill	18.5533	1	3	3	60	4	1527
60	owners	20.11925	1	3	4	61	6	3129
61	were	15.3348	1	3	5	62	4	356521
62	generally	15.061499999999999	1	3	6	63	9	14761
63	busy	18.79875	1	3	7	64	4	1227
64	as	12.84955	1	3	8	65	2	677897
65	beavers	38.97515	1	3	9	66	7	55
66	and	10.3277	1	3	10	67	3	2510744
67	quite	17.5942	1	3	11	68	5	4987
68	pleased	18.551299999999998	1	3	12	69	7	1549
69	with	13.457699999999999	1	3	13	70	4	634654
70	themselves	19.76695	1	3	14	71	10	9992
71	for	12.905899999999999	1	3	15	72	3	677963
72	being	15.331199999999999	1	3	16	73	5	68511
73	so	16.1156	1	3	17	74	2	54126
74	successful	16.5842	1	3	18	75	10	14015
75	and	10.39675	1	3	19	76	3	2510744
76	well	15.297	1	3	20	77	4	61873
77	off	16.49425	1	3	21	78	3	40958
78	was	12.773900000000001	1	3	22	79	3	1080224
79	known	13.88985	1	3	23	80	5	54387
80	to	11.07695	1	3	24	81	2	1988038
81	the	9.6013	1	3	25	82	3	5611464
82	residents	17.1278	1	3	26	83	9	6490
83	of	10.8781	1	3	27	84	2	2750306
84	Bradford,	38.125	1	3	28	85	9	0
85	and	10.395	1	3	29	86	3	2510744
86	if	16.0941	1	3	30	87	2	34963
87	you	17.38835	1	3	31	88	3	27690
88	were	15.381	1	3	32	89	4	356521
89	to	11.08295	1	3	33	90	2	1988038
90	go	18.017049999999998	1	3	34	91	2	14475
91	into	14.6943	1	3	35	92	4	124034
92	the	9.61865	1	3	36	93	3	5611464
93	city	17.16545	1	3	37	94	4	39274
94	to	11.132850000000001	1	3	38	95	2	1988038
95	visit	18.9509	1	3	39	96	5	6239
96	the	9.67005	1	3	40	97	3	5611464
97	stately	39.40365	1	3	41	98	7	115
98	City	13.767050000000001	1	3	42	99	4	25773
99	Hall,	35.62995	1	3	43	100	5	0
100	you	17.5227	1	3	44	101	3	27690
101	would	19.0613	1	3	45	102	5	126894
102	see	15.602450000000001	1	3	46	103	3	15367
103	there	16.1424	1	3	47	104	5	62555
104	the	9.55885	1	3	48	105	3	5611464
105	Crest	15.628250000000001	1	3	49	106	5	127
106	of	10.9474	1	3	50	107	2	2750306
107	the	9.570350000000001	1	3	51	108	3	5611464
108	City	13.791	1	3	52	109	4	25773
109	of	10.969750000000001	1	3	53	110	2	2750306
110	Bradford,	38.125	1	3	54	111	9	0
111	which	16.849400000000003	1	3	55	112	5	276783
112	those	17.335	1	3	56	113	5	31043
113	same	21.384700000000002	1	3	57	114	4	44903
114	mill	18.495649999999998	1	3	58	115	4	1527
115	owners	20.11925	1	3	59	116	6	3129
116	created	17.31915	1	3	60	117	7	19489
117	to	11.0717	1	3	61	118	2	1988038
118	celebrate	19.13945	1	3	62	119	9	1526
119	their	16.253	1	3	63	120	5	187293
120	achievements.	35.600899999999996	1	3	64	121	13	0
121	It	7.9656	1	4	1	122	2	119805
122	shows	18.0064	1	4	2	123	5	11162
123	a	10.8484	1	4	3	124	1	1684274
124	sinister	21.6877	1	4	4	125	8	358
125	looking	18.04065	1	4	5	126	7	5153
126	boar's	57.2342	1	4	6	127	6	0
127	head	17.295450000000002	1	4	7	128	4	19105
128	sitting	19.58625	1	4	8	129	7	2202
129	on	13.17015	1	4	9	130	2	691658
