	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	9.9472	1	1	1	1	2	10669
1	you	16.02175	1	1	2	2	3	27690
2	were	14.07935	1	1	3	3	4	356521
3	to	13.06495	1	1	4	4	2	1988038
4	journey	20.68975	1	1	5	5	7	3680
5	to	13.0559	1	1	6	6	2	1988038
6	the	9.881	1	1	7	7	3	5611464
7	North	11.3586	1	1	8	8	5	34149
8	of	12.9285	1	1	9	9	2	2750306
9	England,	32.841300000000004	1	1	10	10	8	0
10	you	16.01655	1	1	11	11	3	27690
11	would	15.8493	1	1	12	12	5	126894
12	come	17.950699999999998	1	1	13	13	4	12335
13	to	13.057649999999999	1	1	14	14	2	1988038
14	a	12.238700000000001	1	1	15	15	1	1684274
15	valley	20.96515	1	1	16	16	6	2939
16	that	12.9957	1	1	17	17	4	682579
17	is	13.23825	1	1	18	18	2	514867
18	surrounded	19.17085	1	1	19	19	10	3423
19	by	13.5747	1	1	20	20	2	603586
20	moors	21.583	1	1	21	21	5	136
21	as	13.64785	1	1	22	22	2	677897
22	high	16.465200000000003	1	1	23	23	4	39012
23	as	13.652750000000001	1	1	24	24	2	677897
24	mountains.	35.1386	1	1	25	25	10	0
25	It	7.1141	1	2	1	26	2	119805
26	is	13.23235	1	2	2	27	2	514867
27	in	12.02985	1	2	3	28	2	1903316
28	this	14.06525	1	2	4	29	4	146224
29	valley	20.96585	1	2	5	30	6	2939
30	where	15.2787	1	2	6	31	5	74655
31	you	16.02095	1	2	7	32	3	27690
32	would	15.8493	1	2	8	33	5	126894
33	find	18.54305	1	2	9	34	4	12416
34	the	9.87455	1	2	10	35	3	5611464
35	city	17.47605	1	2	11	36	4	39274
36	of	12.9329	1	2	12	37	2	2750306
37	Bradford,	35.701499999999996	1	2	13	38	9	0
38	where	15.280350000000002	1	2	14	39	5	74655
39	once	16.829250000000002	1	2	15	40	4	17190
40	a	12.238199999999999	1	2	16	41	1	1684274
41	thousand	19.701	1	2	17	42	8	2965
42	spinning	20.8834	1	2	18	43	8	643
43	jennies	58.394149999999996	1	2	19	44	7	5
44	that	12.999649999999999	1	2	20	45	4	682579
45	hummed	41.503550000000004	1	2	21	46	6	17
46	and	11.16505	1	2	22	47	3	2510744
47	clattered	37.86275	1	2	23	48	9	3
48	spun	19.63435	1	2	24	49	4	583
49	wool	20.912399999999998	1	2	25	50	4	646
50	into	16.24925	1	2	26	51	4	124034
51	money	18.893349999999998	1	2	27	52	5	11215
52	for	13.522300000000001	1	2	28	53	3	677963
53	the	9.879100000000001	1	2	29	54	3	5611464
54	long-bearded	75.5436	1	2	30	55	12	0
55	mill	20.306350000000002	1	2	31	56	4	1527
56	owners.	33.7989	1	2	32	57	7	0
57	That	9.7314	1	3	1	58	4	11528
58	all	14.9357	1	3	2	59	3	98292
59	mill	20.30585	1	3	3	60	4	1527
60	owners	18.7964	1	3	4	61	6	3129
61	were	14.0718	1	3	5	62	4	356521
62	generally	16.9991	1	3	6	63	9	14761
63	busy	20.02825	1	3	7	64	4	1227
64	as	13.647300000000001	1	3	8	65	2	677897
65	beavers	36.251450000000006	1	3	9	66	7	55
66	and	11.15925	1	3	10	67	3	2510744
67	quite	19.01125	1	3	11	68	5	4987
68	pleased	19.603250000000003	1	3	12	69	7	1549
69	with	14.179649999999999	1	3	13	70	4	634654
70	themselves	18.111449999999998	1	3	14	71	10	9992
71	for	13.52365	1	3	15	72	3	677963
72	being	16.18375	1	3	16	73	5	68511
73	so	16.34895	1	3	17	74	2	54126
74	successful	18.243850000000002	1	3	18	75	10	14015
75	and	11.1663	1	3	19	76	3	2510744
76	well	17.142400000000002	1	3	20	77	4	61873
77	off	16.945800000000002	1	3	21	78	3	40958
78	was	13.46275	1	3	22	79	3	1080224
79	known	15.404250000000001	1	3	23	80	5	54387
80	to	13.06305	1	3	24	81	2	1988038
81	the	9.881	1	3	25	82	3	5611464
82	residents	17.8893	1	3	26	83	9	6490
83	of	12.9317	1	3	27	84	2	2750306
84	Bradford,	35.701499999999996	1	3	28	85	9	0
85	and	11.1645	1	3	29	86	3	2510744
86	if	15.895150000000001	1	3	30	87	2	34963
87	you	16.0216	1	3	31	88	3	27690
88	were	14.07935	1	3	32	89	4	356521
89	to	13.06495	1	3	33	90	2	1988038
90	go	18.527	1	3	34	91	2	14475
91	into	16.2553	1	3	35	92	4	124034
92	the	9.882349999999999	1	3	36	93	3	5611464
93	city	17.47605	1	3	37	94	4	39274
94	to	13.06045	1	3	38	95	2	1988038
95	visit	18.631149999999998	1	3	39	96	5	6239
96	the	9.87435	1	3	40	97	3	5611464
97	stately	38.2529	1	3	41	98	7	115
98	City	13.758949999999999	1	3	42	99	4	25773
