	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.725	1	1	1	1	2	10669
1	you	10.90855	1	1	2	2	3	27690
2	were	8.1013	1	1	3	3	4	356521
3	to	7.0005500000000005	1	1	4	4	2	1988038
4	journey	18.307299999999998	1	1	5	5	7	3680
5	to	3.50845	1	1	6	6	2	1988038
6	the	3.7664	1	1	7	7	3	5611464
7	North	8.776050000000001	1	1	8	8	5	34149
8	of	4.53435	1	1	9	9	2	2750306
9	England,	32.21305	1	1	10	10	8	0
10	you	17.728650000000002	1	1	11	11	3	27690
11	would	10.99655	1	1	12	12	5	126894
12	come	12.0771	1	1	13	13	4	12335
13	to	2.96095	1	1	14	14	2	1988038
14	a	7.59155	1	1	15	15	1	1684274
15	valley	15.48695	1	1	16	16	6	2939
16	that	9.76065	1	1	17	17	4	682579
17	is	8.1621	1	1	18	18	2	514867
18	surrounded	14.41685	1	1	19	19	10	3423
19	by	3.4720500000000003	1	1	20	20	2	603586
20	moors	19.998849999999997	1	1	21	21	5	136
21	as	5.5541	1	1	22	22	2	677897
22	high	11.796949999999999	1	1	23	23	4	39012
23	as	6.230650000000001	1	1	24	24	2	677897
24	mountains.	34.23025	1	1	25	25	10	0
25	It	7.4003	1	2	1	26	2	119805
26	is	2.4821	1	2	2	27	2	514867
27	in	5.07865	1	2	3	28	2	1903316
28	this	8.1438	1	2	4	29	4	146224
29	valley	17.15965	1	2	5	30	6	2939
30	where	10.7792	1	2	6	31	5	74655
31	you	12.71505	1	2	7	32	3	27690
32	would	10.99655	1	2	8	33	5	126894
33	find	14.018699999999999	1	2	9	34	4	12416
34	the	3.8754999999999997	1	2	10	35	3	5611464
35	city	10.105550000000001	1	2	11	36	4	39274
36	of	3.4215	1	2	12	37	2	2750306
37	Bradford,	36.04105	1	2	13	38	9	0
38	where	13.569949999999999	1	2	14	39	5	74655
39	once	12.90085	1	2	15	40	4	17190
40	a	5.8915500000000005	1	2	16	41	1	1684274
41	thousand	12.67155	1	2	17	42	8	2965
42	spinning	17.65895	1	2	18	43	8	643
43	jennies	40.9792	1	2	19	44	7	5
44	that	8.867049999999999	1	2	20	45	4	682579
45	hummed	32.8675	1	2	21	46	6	17
46	and	6.5811	1	2	22	47	3	2510744
47	clattered	31.721449999999997	1	2	23	48	9	3
48	spun	20.283	1	2	24	49	4	583
49	wool	17.02505	1	2	25	50	4	646
50	into	10.259599999999999	1	2	26	51	4	124034
51	money	17.416800000000002	1	2	27	52	5	11215
52	for	4.432449999999999	1	2	28	53	3	677963
53	the	3.354	1	2	29	54	3	5611464
54	long-bearded	61.0654	1	2	30	55	12	0
55	mill	16.05615	1	2	31	56	4	1527
56	owners.	24.503950000000003	1	2	32	57	7	0
57	That	11.417649999999998	1	3	1	58	4	11528
58	all	10.15915	1	3	2	59	3	98292
59	mill	16.69425	1	3	3	60	4	1527
60	owners	11.08035	1	3	4	61	6	3129
61	were	8.57725	1	3	5	62	4	356521
62	generally	8.78485	1	3	6	63	9	14761
63	busy	13.880600000000001	1	3	7	64	4	1227
64	as	6.066549999999999	1	3	8	65	2	677897
65	beavers	29.1756	1	3	9	66	7	55
66	and	5.7905	1	3	10	67	3	2510744
67	quite	13.700849999999999	1	3	11	68	5	4987
68	pleased	14.501149999999999	1	3	12	69	7	1549
69	with	3.4673499999999997	1	3	13	70	4	634654
70	themselves	15.053899999999999	1	3	14	71	10	9992
71	for	7.1112	1	3	15	72	3	677963
72	being	10.8828	1	3	16	73	5	68511
73	so	11.779599999999999	1	3	17	74	2	54126
74	successful	10.39155	1	3	18	75	10	14015
75	and	6.80175	1	3	19	76	3	2510744
