	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.16445	1	1	1	1	2	75318
1	you	7.82095	1	1	2	2	3	1286665
2	were	13.26745	1	1	3	3	4	229411
3	to	11.5599	1	1	4	4	2	2148027
4	journey	21.336599999999997	1	1	5	5	7	2679
5	to	11.45235	1	1	6	6	2	2148027
6	the	8.8102	1	1	7	7	3	4187023
7	North	14.781649999999999	1	1	8	8	5	13794
8	of	10.48555	1	1	9	9	2	2057315
9	England,	26.880499999999998	1	1	10	10	8	2026
10	you	7.8107500000000005	1	1	11	11	3	1286665
11	would	13.29375	1	1	12	12	5	171047
12	come	10.8187	1	1	13	13	4	102424
13	to	11.454450000000001	1	1	14	14	2	2148027
14	a	9.539449999999999	1	1	15	15	1	1933416
15	valley	18.916649999999997	1	1	16	16	6	1791
16	that	8.786249999999999	1	1	17	17	4	914941
17	is	9.99915	1	1	18	18	2	1041416
18	surrounded	19.12755	1	1	19	19	10	2065
19	by	13.094249999999999	1	1	20	20	2	302746
20	moors	38.21875	1	1	21	21	5	46
21	as	12.2872	1	1	22	22	2	438309
22	high	16.74605	1	1	23	23	4	19866
23	as	12.17615	1	1	24	24	2	438309
24	mountains.	32.19625	1	1	25	25	10	690
25	It	5.19065	1	2	1	26	2	220551
26	is	10.032350000000001	1	2	2	27	2	1041416
27	in	11.7956	1	2	3	28	2	1489991
28	this	9.926449999999999	1	2	4	29	4	394225
29	valley	18.94605	1	2	5	30	6	1791
30	where	10.759599999999999	1	2	6	31	5	99866
31	you	7.67625	1	2	7	32	3	1286665
32	would	13.29375	1	2	8	33	5	171047
33	find	14.31805	1	2	9	34	4	52461
34	the	8.86905	1	2	10	35	3	4187023
35	city	19.413600000000002	1	2	11	36	4	26218
36	of	10.38735	1	2	12	37	2	2057315
37	Bradford,	28.962600000000002	1	2	13	38	9	107
38	where	10.797699999999999	1	2	14	39	5	99866
39	once	12.941199999999998	1	2	15	40	4	25127
40	a	9.6319	1	2	16	41	1	1933416
41	thousand	20.5295	1	2	17	42	8	9653
42	spinning	19.25935	1	2	18	43	8	735
43	jennies	56.90925	1	2	19	44	7	2
44	that	8.8821	1	2	20	45	4	914941
45	hummed	37.1824	1	2	21	46	6	84
46	and	8.65315	1	2	22	47	3	2001994
47	clattered	40.36195	1	2	23	48	9	63
48	spun	20.12885	1	2	24	49	4	400
49	wool	20.7324	1	2	25	50	4	530
50	into	17.7701	1	2	26	51	4	116557
51	money	18.1532	1	2	27	52	5	23797
52	for	11.358	1	2	28	53	3	657368
53	the	8.762550000000001	1	2	29	54	3	4187023
54	long-bearded	71.32775	1	2	30	55	12	4
55	mill	18.84105	1	2	31	56	4	747
56	owners.	33.691900000000004	1	2	32	57	7	207
