	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.5832999999999995	1	1	1	1	2	75318
1	you	6.7929	1	1	2	2	3	1286665
2	were	10.70195	1	1	3	3	4	229411
3	to	10.130700000000001	1	1	4	4	2	2148027
4	journey	19.4372	1	1	5	5	7	2679
5	to	8.742	1	1	6	6	2	2148027
6	the	7.849	1	1	7	7	3	4187023
7	North	13.90335	1	1	8	8	5	13794
8	of	9.70275	1	1	9	9	2	2057315
9	England,	20.1821	1	1	10	10	8	2026
10	you	7.300750000000001	1	1	11	11	3	1286665
11	would	10.1	1	1	12	12	5	171047
12	come	10.4531	1	1	13	13	4	102424
13	to	8.74045	1	1	14	14	2	2148027
14	a	8.46765	1	1	15	15	1	1933416
15	valley	18.277	1	1	16	16	6	1791
16	that	7.5953	1	1	17	17	4	914941
17	is	9.072799999999999	1	1	18	18	2	1041416
18	surrounded	17.90175	1	1	19	19	10	2065
19	by	11.098749999999999	1	1	20	20	2	302746
20	moors	33.5269	1	1	21	21	5	46
21	as	9.65985	1	1	22	22	2	438309
22	high	15.586500000000001	1	1	23	23	4	19866
23	as	9.271799999999999	1	1	24	24	2	438309
24	mountains.	27.25425	1	1	25	25	10	690
25	It	6.01835	1	2	1	26	2	220551
26	is	9.3569	1	2	2	27	2	1041416
27	in	9.6206	1	2	3	28	2	1489991
28	this	8.60815	1	2	4	29	4	394225
29	valley	17.9027	1	2	5	30	6	1791
30	where	8.99625	1	2	6	31	5	99866
31	you	6.140000000000001	1	2	7	32	3	1286665
32	would	10.1	1	2	8	33	5	171047
33	find	13.48175	1	2	9	34	4	52461
34	the	6.6229	1	2	10	35	3	4187023
35	city	16.77955	1	2	11	36	4	26218
36	of	8.779399999999999	1	2	12	37	2	2057315
37	Bradford,	23.90655	1	2	13	38	9	107
38	where	9.37765	1	2	14	39	5	99866
39	once	11.5221	1	2	15	40	4	25127
40	a	8.312999999999999	1	2	16	41	1	1933416
41	thousand	18.9767	1	2	17	42	8	9653
42	spinning	17.30395	1	2	18	43	8	735
