	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.25075	1	1	1	1	2	75318
1	you	8.380299999999998	1	1	2	2	3	1286665
2	were	13.8109	1	1	3	3	4	229411
3	to	10.9102	1	1	4	4	2	2148027
4	journey	19.779600000000002	1	1	5	5	7	2679
5	to	10.91315	1	1	6	6	2	2148027
6	the	9.8965	1	1	7	7	3	4187023
7	North	14.335999999999999	1	1	8	8	5	13794
8	of	11.57595	1	1	9	9	2	2057315
9	England,	28.3861	1	1	10	10	8	2026
10	you	8.37185	1	1	11	11	3	1286665
11	would	12.59155	1	1	12	12	5	171047
12	come	11.41565	1	1	13	13	4	102424
13	to	10.91605	1	1	14	14	2	2148027
14	a	11.24625	1	1	15	15	1	1933416
15	valley	21.1727	1	1	16	16	6	1791
16	that	10.81575	1	1	17	17	4	914941
17	is	11.24295	1	1	18	18	2	1041416
18	surrounded	19.3393	1	1	19	19	10	2065
19	by	12.52995	1	1	20	20	2	302746
20	moors	38.44865	1	1	21	21	5	46
21	as	12.818950000000001	1	1	22	22	2	438309
22	high	16.912399999999998	1	1	23	23	4	19866
23	as	12.81865	1	1	24	24	2	438309
24	mountains.	34.570899999999995	1	1	25	25	10	690
25	It	5.20875	1	2	1	26	2	220551
26	is	11.249	1	2	2	27	2	1041416
27	in	11.6944	1	2	3	28	2	1489991
28	this	11.5646	1	2	4	29	4	394225
29	valley	21.1633	1	2	5	30	6	1791
30	where	11.790600000000001	1	2	6	31	5	99866
31	you	8.3732	1	2	7	32	3	1286665
32	would	12.59155	1	2	8	33	5	171047
33	find	15.7131	1	2	9	34	4	52461
34	the	9.88985	1	2	10	35	3	4187023
35	city	18.15	1	2	11	36	4	26218
36	of	11.583549999999999	1	2	12	37	2	2057315
37	Bradford,	30.12465	1	2	13	38	9	107
38	where	11.786850000000001	1	2	14	39	5	99866
39	once	14.02705	1	2	15	40	4	25127
40	a	11.243649999999999	1	2	16	41	1	1933416
41	thousand	17.83885	1	2	17	42	8	9653
42	spinning	20.0109	1	2	18	43	8	735
43	jennies	57.591300000000004	1	2	19	44	7	2
44	that	10.820450000000001	1	2	20	45	4	914941
45	hummed	40.2206	1	2	21	46	6	84
46	and	9.7187	1	2	22	47	3	2001994
47	clattered	44.378150000000005	1	2	23	48	9	63
48	spun	21.18645	1	2	24	49	4	400
49	wool	20.672150000000002	1	2	25	50	4	530
50	into	14.57145	1	2	26	51	4	116557
51	money	14.6343	1	2	27	52	5	23797
52	for	11.43595	1	2	28	53	3	657368
53	the	9.88365	1	2	29	54	3	4187023
54	long-bearded	73.0413	1	2	30	55	12	4
55	mill	20.39555	1	2	31	56	4	747
56	owners.	32.8838	1	2	32	57	7	207
57	That	7.1463	1	3	1	58	4	57508
58	all	11.3977	1	3	2	59	3	272314
59	mill	20.40025	1	3	3	60	4	747
60	owners	18.821800000000003	1	3	4	61	6	1077
61	were	13.809650000000001	1	3	5	62	4	229411
62	generally	18.546300000000002	1	3	6	63	9	4532
63	busy	18.6726	1	3	7	64	4	4514
64	as	12.8241	1	3	8	65	2	438309
65	beavers	37.176649999999995	1	3	9	66	7	27
66	and	9.73315	1	3	10	67	3	2001994
67	quite	14.60845	1	3	11	68	5	29554
68	pleased	19.7209	1	3	12	69	7	2882
69	with	13.74295	1	3	13	70	4	532188
70	themselves	16.9087	1	3	14	71	10	8193
71	for	11.418800000000001	1	3	15	72	3	657368
72	being	14.570699999999999	1	3	16	73	5	55238
73	so	9.615649999999999	1	3	17	74	2	222473
74	successful	20.011200000000002	1	3	18	75	10	4612
75	and	9.7202	1	3	19	76	3	2001994
76	well	10.375050000000002	1	3	20	77	4	65604
77	off	14.82725	1	3	21	78	3	57270
78	was	13.5561	1	3	22	79	3	865130
79	known	17.6333	1	3	23	80	5	40184
80	to	10.902650000000001	1	3	24	81	2	2148027
81	the	9.8965	1	3	25	82	3	4187023
82	residents	18.716	1	3	26	83	9	1347
83	of	11.56195	1	3	27	84	2	2057315
84	Bradford,	30.12465	1	3	28	85	9	107
85	and	9.7242	1	3	29	86	3	2001994
86	if	11.37765	1	3	30	87	2	193531
87	you	8.3726	1	3	31	88	3	1286665
88	were	13.8109	1	3	32	89	4	229411
89	to	10.9102	1	3	33	90	2	2148027
90	go	13.3019	1	3	34	91	2	152253
91	into	14.5764	1	3	35	92	4	116557
92	the	9.8906	1	3	36	93	3	4187023
93	city	18.15	1	3	37	94	4	26218
94	to	10.9245	1	3	38	95	2	2148027
95	visit	16.322	1	3	39	96	5	5580
96	the	9.8947	1	3	40	97	3	4187023
97	stately	20.20695	1	3	41	98	7	387
98	City	15.51705	1	3	42	99	4	8326
99	Hall,	28.05865	1	3	43	100	5	787
100	you	8.37185	1	3	44	101	3	1286665
101	would	12.59155	1	3	45	102	5	171047
102	see	13.541599999999999	1	3	46	103	3	141500
103	there	12.28915	1	3	47	104	5	172849
104	the	9.89385	1	3	48	105	3	4187023
105	Crest	20.302	1	3	49	106	5	32
106	of	11.57575	1	3	50	107	2	2057315
107	the	9.8964	1	3	51	108	3	4187023
108	City	15.5168	1	3	52	109	4	8326
109	of	11.577449999999999	1	3	53	110	2	2057315
110	Bradford,	30.12465	1	3	54	111	9	107
111	which	11.6919	1	3	55	112	5	169235
112	those	13.374099999999999	1	3	56	113	5	61541
113	same	14.258	1	3	57	114	4	49017
114	mill	20.4025	1	3	58	115	4	747
115	owners	18.821800000000003	1	3	59	116	6	1077
116	created	19.06245	1	3	60	117	7	10788
117	to	10.90895	1	3	61	118	2	2148027
118	celebrate	18.52215	1	3	62	119	9	1350
119	their	13.786999999999999	1	3	63	120	5	141697
120	achievements.	36.081	1	3	64	121	13	101
121	It	5.20875	1	4	1	122	2	220551
122	shows	17.1888	1	4	2	123	5	7071
123	a	11.2488	1	4	3	124	1	1933416
124	sinister	19.8703	1	4	4	125	8	239
125	looking	15.425799999999999	1	4	5	126	7	29194
126	boar's	36.25005	1	4	6	127	6	21
127	head	15.8384	1	4	7	128	4	25889
128	sitting	17.28725	1	4	8	129	7	8881
129	on	13.1677	1	4	9	130	2	560861
130	top	15.49005	1	4	10	131	3	16514
131	of	11.56405	1	4	11	132	2	2057315
132	a	11.25105	1	4	12	133	1	1933416
133	well	10.3718	1	4	13	134	4	65604
134	which	11.6984	1	4	14	135	5	169235
135	seems	15.9188	1	4	15	136	5	12750
136	puzzling	21.14915	1	4	16	137	8	136
137	at	14.2259	1	4	17	138	2	392110
138	first,	25.86405	1	4	18	139	6	3927
139	but	10.663350000000001	1	4	19	140	3	262599
140	the	9.900649999999999	1	4	20	141	3	4187023
141	reason	16.83545	1	4	21	142	6	12075
142	for	11.4341	1	4	22	143	3	657368
143	this	11.5656	1	4	23	144	4	394225
144	symbol	19.656	1	4	24	145	6	1854
