	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	6.99235	1	1	1	1	2	75318
1	you	8.83585	1	1	2	2	3	1286665
2	were	14.5135	1	1	3	3	4	229411
3	to	11.4725	1	1	4	4	2	2148027
4	journey	20.02235	1	1	5	5	7	2679
5	to	11.4556	1	1	6	6	2	2148027
6	the	9.67295	1	1	7	7	3	4187023
7	North	14.51575	1	1	8	8	5	13794
8	of	8.94735	1	1	9	9	2	2057315
9	England,	26.7725	1	1	10	10	8	2026
10	you	8.8123	1	1	11	11	3	1286665
11	would	13.3874	1	1	12	12	5	171047
12	come	13.092600000000001	1	1	13	13	4	102424
13	to	11.4662	1	1	14	14	2	2148027
14	a	10.59145	1	1	15	15	1	1933416
15	valley	17.8619	1	1	16	16	6	1791
16	that	9.7629	1	1	17	17	4	914941
17	is	9.54735	1	1	18	18	2	1041416
18	surrounded	20.5873	1	1	19	19	10	2065
19	by	12.1358	1	1	20	20	2	302746
20	moors	38.2547	1	1	21	21	5	46
21	as	12.077950000000001	1	1	22	22	2	438309
22	high	16.147100000000002	1	1	23	23	4	19866
23	as	12.082899999999999	1	1	24	24	2	438309
24	mountains.	28.8528	1	1	25	25	10	690
25	It	4.84765	1	2	1	26	2	220551
26	is	9.5624	1	2	2	27	2	1041416
27	in	10.18995	1	2	3	28	2	1489991
28	this	10.696	1	2	4	29	4	394225
29	valley	17.85095	1	2	5	30	6	1791
30	where	11.9057	1	2	6	31	5	99866
31	you	8.828199999999999	1	2	7	32	3	1286665
32	would	13.3874	1	2	8	33	5	171047
33	find	15.2441	1	2	9	34	4	52461
34	the	9.67875	1	2	10	35	3	4187023
35	city	16.694000000000003	1	2	11	36	4	26218
36	of	8.92685	1	2	12	37	2	2057315
37	Bradford,	27.933549999999997	1	2	13	38	9	107
38	where	11.880849999999999	1	2	14	39	5	99866
39	once	14.4386	1	2	15	40	4	25127
40	a	10.5823	1	2	16	41	1	1933416
41	thousand	18.56985	1	2	17	42	8	9653
42	spinning	20.33815	1	2	18	43	8	735
43	jennies	57.37785	1	2	19	44	7	2
44	that	9.73675	1	2	20	45	4	914941
45	hummed	37.537000000000006	1	2	21	46	6	84
46	and	8.1056	1	2	22	47	3	2001994
47	clattered	43.82685	1	2	23	48	9	63
48	spun	22.6406	1	2	24	49	4	400
49	wool	19.5903	1	2	25	50	4	530
50	into	15.6212	1	2	26	51	4	116557
51	money	16.713250000000002	1	2	27	52	5	23797
52	for	10.92885	1	2	28	53	3	657368
53	the	9.66975	1	2	29	54	3	4187023
54	long-bearded	68.28	1	2	30	55	12	4
55	mill	19.81655	1	2	31	56	4	747
56	owners.	29.339100000000002	1	2	32	57	7	207
57	That	5.73875	1	3	1	58	4	57508
58	all	12.1844	1	3	2	59	3	272314
59	mill	19.83475	1	3	3	60	4	747
60	owners	18.6483	1	3	4	61	6	1077
61	were	14.517199999999999	1	3	5	62	4	229411
62	generally	18.017899999999997	1	3	6	63	9	4532
63	busy	19.7297	1	3	7	64	4	4514
64	as	12.0779	1	3	8	65	2	438309
65	beavers	37.3203	1	3	9	66	7	27
66	and	8.11115	1	3	10	67	3	2001994
67	quite	16.7179	1	3	11	68	5	29554
68	pleased	19.746000000000002	1	3	12	69	7	2882
69	with	11.4582	1	3	13	70	4	532188
70	themselves	18.6587	1	3	14	71	10	8193
71	for	10.94625	1	3	15	72	3	657368
72	being	15.73975	1	3	16	73	5	55238
73	so	11.06495	1	3	17	74	2	222473
74	successful	21.83785	1	3	18	75	10	4612
75	and	8.1151	1	3	19	76	3	2001994
76	well	11.4937	1	3	20	77	4	65604
77	off	12.958400000000001	1	3	21	78	3	57270
78	was	12.6939	1	3	22	79	3	865130
79	known	19.16245	1	3	23	80	5	40184
80	to	11.47775	1	3	24	81	2	2148027
81	the	9.67295	1	3	25	82	3	4187023
82	residents	21.593649999999997	1	3	26	83	9	1347
83	of	8.9331	1	3	27	84	2	2057315
84	Bradford,	27.933549999999997	1	3	28	85	9	107
85	and	8.0891	1	3	29	86	3	2001994
86	if	10.722000000000001	1	3	30	87	2	193531
87	you	8.8077	1	3	31	88	3	1286665
88	were	14.5135	1	3	32	89	4	229411
89	to	11.4725	1	3	33	90	2	2148027
90	go	12.630749999999999	1	3	34	91	2	152253
91	into	15.633099999999999	1	3	35	92	4	116557
92	the	9.68295	1	3	36	93	3	4187023
93	city	16.694000000000003	1	3	37	94	4	26218
94	to	11.4607	1	3	38	95	2	2148027
95	visit	16.6266	1	3	39	96	5	5580
96	the	9.68545	1	3	40	97	3	4187023
97	stately	22.362000000000002	1	3	41	98	7	387
98	City	13.2371	1	3	42	99	4	8326
99	Hall,	25.32545	1	3	43	100	5	787
100	you	8.8123	1	3	44	101	3	1286665
101	would	13.3874	1	3	45	102	5	171047
102	see	12.63485	1	3	46	103	3	141500
103	there	11.128350000000001	1	3	47	104	5	172849
104	the	9.6845	1	3	48	105	3	4187023
105	Crest	21.2684	1	3	49	106	5	32
106	of	8.956150000000001	1	3	50	107	2	2057315
107	the	9.687000000000001	1	3	51	108	3	4187023
108	City	13.2248	1	3	52	109	4	8326
109	of	8.9452	1	3	53	110	2	2057315
110	Bradford,	27.933549999999997	1	3	54	111	9	107
111	which	12.7409	1	3	55	112	5	169235
112	those	13.0717	1	3	56	113	5	61541
113	same	15.311950000000001	1	3	57	114	4	49017
114	mill	19.82315	1	3	58	115	4	747
115	owners	18.6483	1	3	59	116	6	1077
116	created	18.46215	1	3	60	117	7	10788
117	to	11.452950000000001	1	3	61	118	2	2148027
118	celebrate	19.51425	1	3	62	119	9	1350
119	their	14.1833	1	3	63	120	5	141697
120	achievements.	35.3251	1	3	64	121	13	101
121	It	4.84765	1	4	1	122	2	220551
122	shows	17.3731	1	4	2	123	5	7071
123	a	10.57385	1	4	3	124	1	1933416
124	sinister	21.570349999999998	1	4	4	125	8	239
125	looking	15.763750000000002	1	4	5	126	7	29194
126	boar's	32.99605	1	4	6	127	6	21
127	head	15.44125	1	4	7	128	4	25889
128	sitting	15.59365	1	4	8	129	7	8881
129	on	10.31115	1	4	9	130	2	560861
130	top	15.736049999999999	1	4	10	131	3	16514
131	of	8.96365	1	4	11	132	2	2057315
132	a	10.60095	1	4	12	133	1	1933416
133	well	11.4884	1	4	13	134	4	65604
134	which	12.755749999999999	1	4	14	135	5	169235
135	seems	15.9991	1	4	15	136	5	12750
136	puzzling	22.751849999999997	1	4	16	137	8	136
137	at	12.7903	1	4	17	138	2	392110
138	first,	22.7399	1	4	18	139	6	3927
139	but	10.9158	1	4	19	140	3	262599
140	the	9.66685	1	4	20	141	3	4187023
141	reason	17.14735	1	4	21	142	6	12075
142	for	10.937750000000001	1	4	22	143	3	657368
143	this	10.6795	1	4	23	144	4	394225
144	symbol	18.71625	1	4	24	145	6	1854
145	is	9.562249999999999	1	4	25	146	2	1041416
146	a	10.5978	1	4	26	147	1	1933416
147	matter	16.82535	1	4	27	148	6	15824
148	of	8.9359	1	4	28	149	2	2057315
149	legend.	29.72685	1	4	29	150	7	207
150	There	6.64805	1	5	1	151	5	57926
151	was	12.720749999999999	1	5	2	152	3	865130
152	once,	24.347450000000002	1	5	3	153	5	2197
153	legend	19.011499999999998	1	5	4	154	6	796
154	has	12.16165	1	5	5	155	3	169230
155	it,	18.798050000000003	1	5	6	156	3	52053
156	a	10.578299999999999	1	5	7	157	1	1933416
157	fearsome	23.652	1	5	8	158	8	103
158	boar,	32.0342	1	5	9	159	5	44
159	which	12.7409	1	5	10	160	5	169235
160	lived	18.0218	1	5	11	161	5	14857
161	in	10.1829	1	5	12	162	2	1489991
162	a	10.6005	1	5	13	163	1	1933416
163	wood	17.81285	1	5	14	164	4	3677
164	located	20.233600000000003	1	5	15	165	7	8522
165	just	12.8185	1	5	16	166	4	214572
166	outside	14.45755	1	5	17	167	7	11468
167	the	9.68395	1	5	18	168	3	4187023
168	manor	21.0287	1	5	19	169	5	293
169	of	8.94015	1	5	20	170	2	2057315
170	Bradford.	28.7277	1	5	21	171	9	62
171	A	7.126899999999999	1	6	1	172	1	101973
172	source	19.97905	1	6	2	173	6	3674
173	of	8.94035	1	6	3	174	2	2057315
174	great	14.64465	1	6	4	175	5	43756
175	trouble	18.45495	1	6	5	176	7	7188
176	to	11.46995	1	6	6	177	2	2148027
177	the	9.67295	1	6	7	178	3	4187023
178	local	17.44025	1	6	8	179	5	12295
179	folk	18.53115	1	6	9	180	4	1687
180	the	9.6822	1	6	10	181	3	4187023
181	boar	22.12875	1	6	11	182	4	219
182	was,	22.59485	1	6	12	183	4	8233
183	bringing	17.42335	1	6	13	184	8	3666
184	terror	20.518250000000002	1	6	14	185	6	929
185	to	11.468399999999999	1	6	15	186	2	2148027
186	the	9.67295	1	6	16	187	3	4187023
187	peaceful	20.33345	1	6	17	188	8	1049
188	flocks	22.46085	1	6	18	189	6	162
