	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.2148	1	1	1	1	2	75318
1	you	4.6459	1	1	2	2	3	1286665
2	were	10.655650000000001	1	1	3	3	4	229411
3	to	9.403400000000001	1	1	4	4	2	2148027
4	journey	18.1448	1	1	5	5	7	2679
5	to	6.08645	1	1	6	6	2	2148027
6	the	7.19215	1	1	7	7	3	4187023
7	North	13.1162	1	1	8	8	5	13794
8	of	7.3795	1	1	9	9	2	2057315
9	England,	21.8583	1	1	10	10	8	2026
10	you	6.0089500000000005	1	1	11	11	3	1286665
11	would	10.08375	1	1	12	12	5	171047
12	come	10.02935	1	1	13	13	4	102424
13	to	8.2393	1	1	14	14	2	2148027
14	a	8.597850000000001	1	1	15	15	1	1933416
15	valley	17.12115	1	1	16	16	6	1791
16	that	7.4468	1	1	17	17	4	914941
17	is	6.8243	1	1	18	18	2	1041416
18	surrounded	16.600099999999998	1	1	19	19	10	2065
19	by	10.0047	1	1	20	20	2	302746
20	moors	30.5682	1	1	21	21	5	46
21	as	10.21175	1	1	22	22	2	438309
22	high	13.70205	1	1	23	23	4	19866
23	as	7.98445	1	1	24	24	2	438309
24	mountains.	25.0872	1	1	25	25	10	690
25	It	5.5372	1	2	1	26	2	220551
26	is	6.322649999999999	1	2	2	27	2	1041416
27	in	9.136050000000001	1	2	3	28	2	1489991
28	this	8.21435	1	2	4	29	4	394225
29	valley	16.4213	1	2	5	30	6	1791
30	where	9.081199999999999	1	2	6	31	5	99866
31	you	6.2072	1	2	7	32	3	1286665
32	would	10.08375	1	2	8	33	5	171047
33	find	13.55855	1	2	9	34	4	52461
34	the	6.54125	1	2	10	35	3	4187023
35	city	13.932099999999998	1	2	11	36	4	26218
36	of	6.304	1	2	12	37	2	2057315
37	Bradford,	23.9888	1	2	13	38	9	107
38	where	8.90935	1	2	14	39	5	99866
39	once	12.863050000000001	1	2	15	40	4	25127
40	a	7.67195	1	2	16	41	1	1933416
41	thousand	14.60305	1	2	17	42	8	9653
42	spinning	17.90325	1	2	18	43	8	735
43	jennies	41.13475	1	2	19	44	7	2
44	that	6.925750000000001	1	2	20	45	4	914941
45	hummed	28.21445	1	2	21	46	6	84
46	and	6.5339	1	2	22	47	3	2001994
47	clattered	31.3645	1	2	23	48	9	63
48	spun	19.586	1	2	24	49	4	400
49	wool	18.915	1	2	25	50	4	530
50	into	12.4783	1	2	26	51	4	116557
51	money	16.48095	1	2	27	52	5	23797
52	for	7.5169999999999995	1	2	28	53	3	657368
53	the	6.24625	1	2	29	54	3	4187023
54	long-bearded	49.92555	1	2	30	55	12	4
55	mill	19.05675	1	2	31	56	4	747
56	owners.	25.55475	1	2	32	57	7	207
57	That	6.7813	1	3	1	58	4	57508
58	all	11.266300000000001	1	3	2	59	3	272314
59	mill	19.37095	1	3	3	60	4	747
60	owners	17.945	1	3	4	61	6	1077
