	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	6.813599999999999	1	1	1	1	2	75318
1	you	7.41975	1	1	2	2	3	1286665
2	were	13.032350000000001	1	1	3	3	4	229411
3	to	10.09445	1	1	4	4	2	2148027
4	journey	18.310250000000003	1	1	5	5	7	2679
5	to	9.520150000000001	1	1	6	6	2	2148027
6	the	8.390450000000001	1	1	7	7	3	4187023
7	North	14.21385	1	1	8	8	5	13794
8	of	8.456800000000001	1	1	9	9	2	2057315
9	England,	23.73075	1	1	10	10	8	2026
10	you	7.7873	1	1	11	11	3	1286665
11	would	11.75715	1	1	12	12	5	171047
12	come	11.80185	1	1	13	13	4	102424
13	to	9.689350000000001	1	1	14	14	2	2148027
14	a	9.79575	1	1	15	15	1	1933416
15	valley	17.630200000000002	1	1	16	16	6	1791
16	that	9.2517	1	1	17	17	4	914941
17	is	10.14385	1	1	18	18	2	1041416
18	surrounded	17.954050000000002	1	1	19	19	10	2065
19	by	9.98925	1	1	20	20	2	302746
20	moors	34.1933	1	1	21	21	5	46
21	as	11.54525	1	1	22	22	2	438309
22	high	15.1007	1	1	23	23	4	19866
23	as	11.40955	1	1	24	24	2	438309
24	mountains.	26.35855	1	1	25	25	10	690
25	It	6.35555	1	2	1	26	2	220551
26	is	9.9778	1	2	2	27	2	1041416
27	in	10.23275	1	2	3	28	2	1489991
28	this	10.5776	1	2	4	29	4	394225
29	valley	17.718249999999998	1	2	5	30	6	1791
30	where	10.12775	1	2	6	31	5	99866
31	you	7.4671	1	2	7	32	3	1286665
32	would	11.75715	1	2	8	33	5	171047
33	find	14.567450000000001	1	2	9	34	4	52461
34	the	8.442599999999999	1	2	10	35	3	4187023
35	city	15.060300000000002	1	2	11	36	4	26218
36	of	8.0769	1	2	12	37	2	2057315
37	Bradford,	23.8435	1	2	13	38	9	107
38	where	10.241700000000002	1	2	14	39	5	99866
39	once	13.5724	1	2	15	40	4	25127
40	a	9.6133	1	2	16	41	1	1933416
41	thousand	15.9433	1	2	17	42	8	9653
42	spinning	18.41855	1	2	18	43	8	735
43	jennies	52.43535	1	2	19	44	7	2
44	that	9.2412	1	2	20	45	4	914941
45	hummed	36.56445	1	2	21	46	6	84
46	and	8.0158	1	2	22	47	3	2001994
47	clattered	39.41565	1	2	23	48	9	63
48	spun	19.5283	1	2	24	49	4	400
49	wool	20.27655	1	2	25	50	4	530
50	into	13.64985	1	2	26	51	4	116557
51	money	15.30595	1	2	27	52	5	23797
52	for	10.0786	1	2	28	53	3	657368
53	the	8.293099999999999	1	2	29	54	3	4187023
54	long-bearded	62.73905	1	2	30	55	12	4
55	mill	18.073500000000003	1	2	31	56	4	747
56	owners.	28.2641	1	2	32	57	7	207
57	That	7.0134	1	3	1	58	4	57508
58	all	12.036349999999999	1	3	2	59	3	272314
59	mill	18.09675	1	3	3	60	4	747
60	owners	18.89045	1	3	4	61	6	1077
61	were	12.9189	1	3	5	62	4	229411
62	generally	18.4377	1	3	6	63	9	4532
63	busy	17.4531	1	3	7	64	4	4514
64	as	11.2975	1	3	8	65	2	438309
65	beavers	34.63295	1	3	9	66	7	27
66	and	8.05635	1	3	10	67	3	2001994
67	quite	14.747050000000002	1	3	11	68	5	29554
68	pleased	17.36195	1	3	12	69	7	2882
69	with	10.6167	1	3	13	70	4	532188
70	themselves	14.8037	1	3	14	71	10	8193
71	for	10.26155	1	3	15	72	3	657368
72	being	14.3194	1	3	16	73	5	55238
73	so	9.4549	1	3	17	74	2	222473
74	successful	19.226300000000002	1	3	18	75	10	4612
75	and	8.07795	1	3	19	76	3	2001994
76	well	10.11385	1	3	20	77	4	65604
77	off	14.6677	1	3	21	78	3	57270
78	was	10.686399999999999	1	3	22	79	3	865130
79	known	14.097349999999999	1	3	23	80	5	40184
80	to	9.88015	1	3	24	81	2	2148027
81	the	8.390450000000001	1	3	25	82	3	4187023
82	residents	18.4155	1	3	26	83	9	1347
83	of	7.87195	1	3	27	84	2	2057315
84	Bradford,	23.8435	1	3	28	85	9	107
85	and	8.17005	1	3	29	86	3	2001994
86	if	10.4107	1	3	30	87	2	193531
87	you	7.4104	1	3	31	88	3	1286665
88	were	13.032350000000001	1	3	32	89	4	229411
89	to	10.09445	1	3	33	90	2	2148027
90	go	13.286950000000001	1	3	34	91	2	152253
91	into	13.7878	1	3	35	92	4	116557
92	the	8.22355	1	3	36	93	3	4187023
93	city	15.060300000000002	1	3	37	94	4	26218
94	to	9.578	1	3	38	95	2	2148027
95	visit	15.57495	1	3	39	96	5	5580
96	the	8.505600000000001	1	3	40	97	3	4187023
97	stately	20.825200000000002	1	3	41	98	7	387
98	City	13.39485	1	3	42	99	4	8326
99	Hall,	20.6574	1	3	43	100	5	787
100	you	7.7873	1	3	44	101	3	1286665
101	would	11.75715	1	3	45	102	5	171047
102	see	12.229	1	3	46	103	3	141500
103	there	10.86835	1	3	47	104	5	172849
104	the	8.52225	1	3	48	105	3	4187023
105	Crest	17.96925	1	3	49	106	5	32
106	of	8.2493	1	3	50	107	2	2057315
107	the	8.3261	1	3	51	108	3	4187023
108	City	13.4392	1	3	52	109	4	8326
109	of	8.24055	1	3	53	110	2	2057315
110	Bradford,	23.8435	1	3	54	111	9	107
111	which	11.65645	1	3	55	112	5	169235
112	those	13.776399999999999	1	3	56	113	5	61541
113	same	13.97905	1	3	57	114	4	49017
114	mill	17.895699999999998	1	3	58	115	4	747
115	owners	18.89045	1	3	59	116	6	1077
116	created	16.1533	1	3	60	117	7	10788
117	to	9.9642	1	3	61	118	2	2148027
118	celebrate	18.63175	1	3	62	119	9	1350
119	their	12.5715	1	3	63	120	5	141697
120	achievements.	28.6171	1	3	64	121	13	101
121	It	6.35555	1	4	1	122	2	220551
122	shows	16.146250000000002	1	4	2	123	5	7071
123	a	9.6628	1	4	3	124	1	1933416
124	sinister	20.53515	1	4	4	125	8	239
125	looking	13.1104	1	4	5	126	7	29194
126	boar's	32.8777	1	4	6	127	6	21
127	head	14.33275	1	4	7	128	4	25889
128	sitting	15.03405	1	4	8	129	7	8881
129	on	10.52745	1	4	9	130	2	560861
130	top	16.5389	1	4	10	131	3	16514
131	of	7.97645	1	4	11	132	2	2057315
132	a	9.6484	1	4	12	133	1	1933416
133	well	9.9124	1	4	13	134	4	65604
134	which	11.725100000000001	1	4	14	135	5	169235
135	seems	14.9847	1	4	15	136	5	12750
136	puzzling	20.13195	1	4	16	137	8	136
137	at	11.2287	1	4	17	138	2	392110
138	first,	20.2059	1	4	18	139	6	3927
139	but	9.467500000000001	1	4	19	140	3	262599
140	the	8.4038	1	4	20	141	3	4187023
141	reason	14.4213	1	4	21	142	6	12075
142	for	10.220099999999999	1	4	22	143	3	657368
143	this	10.58465	1	4	23	144	4	394225
144	symbol	18.630499999999998	1	4	24	145	6	1854
145	is	9.7936	1	4	25	146	2	1041416
146	a	9.43955	1	4	26	147	1	1933416
147	matter	14.200849999999999	1	4	27	148	6	15824
148	of	8.226199999999999	1	4	28	149	2	2057315
149	legend.	28.27275	1	4	29	150	7	207
150	There	8.15745	1	5	1	151	5	57926
151	was	10.57965	1	5	2	152	3	865130
152	once,	20.60255	1	5	3	153	5	2197
153	legend	18.8482	1	5	4	154	6	796
154	has	13.05875	1	5	5	155	3	169230
155	it,	15.718900000000001	1	5	6	156	3	52053
156	a	9.7513	1	5	7	157	1	1933416
157	fearsome	20.837449999999997	1	5	8	158	8	103
158	boar,	28.641550000000002	1	5	9	159	5	44
159	which	11.65645	1	5	10	160	5	169235
160	lived	16.3586	1	5	11	161	5	14857
161	in	9.983350000000002	1	5	12	162	2	1489991
162	a	9.7064	1	5	13	163	1	1933416
163	wood	17.48855	1	5	14	164	4	3677
164	located	17.25825	1	5	15	165	7	8522
165	just	10.9076	1	5	16	166	4	214572
166	outside	14.34765	1	5	17	167	7	11468
167	the	8.30185	1	5	18	168	3	4187023
168	manor	20.4034	1	5	19	169	5	293
169	of	8.0891	1	5	20	170	2	2057315
170	Bradford.	26.6625	1	5	21	171	9	62
171	A	6.96525	1	6	1	172	1	101973
172	source	19.04185	1	6	2	173	6	3674
173	of	8.0302	1	6	3	174	2	2057315
174	great	13.416	1	6	4	175	5	43756
175	trouble	15.6338	1	6	5	176	7	7188
176	to	9.81335	1	6	6	177	2	2148027
177	the	8.390450000000001	1	6	7	178	3	4187023
178	local	16.69285	1	6	8	179	5	12295
179	folk	17.73435	1	6	9	180	4	1687
180	the	8.38555	1	6	10	181	3	4187023
181	boar	22.336100000000002	1	6	11	182	4	219
182	was,	17.9758	1	6	12	183	4	8233
183	bringing	16.21995	1	6	13	184	8	3666
184	terror	18.99865	1	6	14	185	6	929
185	to	9.5332	1	6	15	186	2	2148027
186	the	8.390450000000001	1	6	16	187	3	4187023
187	peaceful	19.29785	1	6	17	188	8	1049
188	flocks	22.1697	1	6	18	189	6	162
189	and	7.8546000000000005	1	6	19	190	3	2001994
190	ravaging	40.303700000000006	1	6	20	191	8	20
191	the	8.2516	1	6	21	192	3	4187023
192	countryside	18.9566	1	6	22	193	11	461
193	around.	24.6661	1	6	23	194	7	4632
194	Even	10.322849999999999	1	7	1	195	4	10782
195	worse,	24.604750000000003	1	7	2	196	6	555
196	however,	22.302500000000002	1	7	3	197	8	7829
197	the	8.507950000000001	1	7	4	198	3	4187023
198	boar	22.336100000000002	1	7	5	199	4	219
199	most	14.3284	1	7	6	200	4	58233
200	liked	17.39165	1	7	7	201	5	5918
201	to	9.763	1	7	8	202	2	2148027
202	go	13.286950000000001	1	7	9	203	2	152253
203	to	9.8536	1	7	10	204	2	2148027
204	the	8.390450000000001	1	7	11	205	3	4187023
205	well	10.0258	1	7	12	206	4	65604
206	that	9.587	1	7	13	207	4	914941
207	was	10.907350000000001	1	7	14	208	3	865130
208	in	10.31875	1	7	15	209	2	1489991
209	the	8.31015	1	7	16	210	3	4187023
210	wood	17.529200000000003	1	7	17	211	4	3677
211	and	7.79045	1	7	18	212	3	2001994
212	drink	17.07435	1	7	19	213	5	8116
213	its	12.736799999999999	1	7	20	214	3	73260
214	fresh	16.47455	1	7	21	215	5	4078
215	water,	22.53885	1	7	22	216	6	3499
216	so	9.37515	1	7	23	217	2	222473
217	that	9.3919	1	7	24	218	4	914941
218	the	8.5226	1	7	25	219	3	4187023
219	people	12.69385	1	7	26	220	6	105143
220	of	8.1066	1	7	27	221	2	2057315
221	Bradford	17.00895	1	7	28	222	8	413
222	had	12.897	1	7	29	223	3	276988
223	second	14.788599999999999	1	7	30	224	6	28663
224	thoughts	16.549999999999997	1	7	31	225	8	2622
225	about	12.960799999999999	1	7	32	226	5	225912
226	visiting	17.91495	1	7	33	227	8	1484
227	the	8.4217	1	7	34	228	3	4187023
228	well.	19.8435	1	7	35	229	5	13536
229	That	7.0134	1	8	1	230	4	57508
230	the	8.6223	1	8	2	231	3	4187023
231	people	12.69385	1	8	3	232	6	105143
232	of	8.1066	1	8	4	233	2	2057315
233	Bradford	17.00895	1	8	5	234	8	413
234	bore	17.9664	1	8	6	235	4	1275
235	the	8.4449	1	8	7	236	3	4187023
236	brunt	36.377700000000004	1	8	8	237	5	47
237	of	8.2394	1	8	9	238	2	2057315
238	the	8.3261	1	8	10	239	3	4187023
239	beast's	29.98685	1	8	11	240	7	19
240	ferocity	40.388400000000004	1	8	12	241	8	62
241	was	10.76045	1	8	13	242	3	865130
242	unfair	19.634700000000002	1	8	14	243	6	524
243	in	9.893650000000001	1	8	15	244	2	1489991
244	the	8.31015	1	8	16	245	3	4187023
245	eyes	14.957	1	8	17	246	4	19776
246	of	8.2045	1	8	18	247	2	2057315
247	the	8.3261	1	8	19	248	3	4187023
248	people	12.69385	1	8	20	249	6	105143
249	of	8.1066	1	8	21	250	2	2057315
250	the	8.3261	1	8	22	251	3	4187023
251	region.	27.58985	1	8	23	252	7	1860
252	Eventually,	21.59965	1	9	1	253	11	572
253	the	8.507950000000001	1	9	2	254	3	4187023
254	issue	17.2226	1	9	3	255	5	3984
255	reached	16.1816	1	9	4	256	7	9065
256	the	8.336549999999999	1	9	5	257	3	4187023
257	ears	18.314549999999997	1	9	6	258	4	2774
258	of	8.05615	1	9	7	259	2	2057315
259	the	8.3261	1	9	8	260	3	4187023
260	kindly	16.9258	1	9	9	261	6	1186
261	Lord	12.881499999999999	1	9	10	262	4	8396
262	of	8.3156	1	9	11	263	2	2057315
263	the	8.3261	1	9	12	264	3	4187023
264	Manor	19.31575	1	9	13	265	5	251
265	who	11.2606	1	9	14	266	3	154477
266	the	8.713849999999999	1	9	15	267	3	4187023
267	people	12.69385	1	9	16	268	6	105143
268	had	12.82785	1	9	17	269	3	276988
269	often	17.4118	1	9	18	270	5	20165
270	asked	12.248349999999999	1	9	19	271	5	23523
271	for	10.3403	1	9	20	272	3	657368
272	help.	23.2971	1	9	21	273	5	5335
273	The	5.47255	1	10	1	274	3	484810
274	Lord	12.810949999999998	1	10	2	275	4	8396
275	saw	15.236699999999999	1	10	3	276	3	33810
276	the	8.261600000000001	1	10	4	277	3	4187023
277	severity	19.706249999999997	1	10	5	278	8	174
278	of	7.97895	1	10	6	279	2	2057315
279	the	8.3261	1	10	7	280	3	4187023
280	problem	15.253499999999999	1	10	8	281	7	11153
281	the	8.5005	1	10	9	282	3	4187023
282	people	12.69385	1	10	10	283	6	105143
283	faced	18.57405	1	10	11	284	5	1738
284	and	8.19275	1	10	12	285	3	2001994
285	suggested	16.9065	1	10	13	286	9	3138
286	a	9.63185	1	10	14	287	1	1933416
287	contest	17.313699999999997	1	10	15	288	7	1006
288	could	13.0655	1	10	16	289	5	118093
289	solve	18.1828	1	10	17	290	5	2504
290	the	8.189250000000001	1	10	18	291	3	4187023
291	problem.	24.98925	1	10	19	292	8	5990
292	He	6.9889	1	11	1	293	2	240604
293	said	12.86505	1	11	2	294	4	125616
294	that	9.3711	1	11	3	295	4	914941
295	whoever	15.7967	1	11	4	296	7	1420
296	could	12.93375	1	11	5	297	5	118093
297	kill	15.99495	1	11	6	298	4	19133
298	the	8.240549999999999	1	11	7	299	3	4187023
299	boar	22.336100000000002	1	11	8	300	4	219
300	and	7.79445	1	11	9	301	3	2001994
301	bring	13.82975	1	11	10	302	5	19825
302	as	11.541350000000001	1	11	11	303	2	438309
303	proof	16.8887	1	11	12	304	5	2031
304	its	12.686250000000001	1	11	13	305	3	73260
305	head	14.5034	1	11	14	306	4	25889
306	to	9.901700000000002	1	11	15	307	2	2148027
307	the	8.390450000000001	1	11	16	308	3	4187023
308	Manor	19.31575	1	11	17	309	5	251
309	House	12.67395	1	11	18	310	5	7775
310	would	11.935400000000001	1	11	19	311	5	171047
311	be	12.309	1	11	20	312	2	438564
312	rewarded	20.07	1	11	21	313	8	370
313	with	10.52335	1	11	22	314	4	532188
314	land	17.5504	1	11	23	315	4	11949
315	and	8.0635	1	11	24	316	3	2001994
316	fame.	27.242649999999998	1	11	25	317	5	189
317	It	6.35555	1	12	1	318	2	220551
318	was	10.71415	1	12	2	319	3	865130
319	the	8.3692	1	12	3	320	3	4187023
320	people	12.69385	1	12	4	321	6	105143
321	of	8.1066	1	12	5	322	2	2057315
322	Bradford	17.00895	1	12	6	323	8	413
323	and	8.0624	1	12	7	324	3	2001994
324	the	8.440150000000001	1	12	8	325	3	4187023
325	people	12.69385	1	12	9	326	6	105143
326	who	10.9903	1	12	10	327	3	154477
327	knew	14.6346	1	12	11	328	4	24557
328	them	11.9764	1	12	12	329	4	127462
329	who	11.1536	1	12	13	330	3	154477
330	rejoiced	19.96715	1	12	14	331	8	270
331	at	11.287849999999999	1	12	15	332	2	392110
332	this	10.69605	1	12	16	333	4	394225
333	proclamation	20.21165	1	12	17	334	12	207
334	but	9.795649999999998	1	12	18	335	3	262599
335	one	11.89405	1	12	19	336	3	250610
336	question	13.91615	1	12	20	337	8	10909
337	remained:	26.74075	1	12	21	338	9	4
338	who	11.507449999999999	1	12	22	339	3	154477
339	would	12.11055	1	12	23	340	5	171047
340	kill	15.95925	1	12	24	341	4	19133
341	the	8.240549999999999	1	12	25	342	3	4187023
342	boar?	32.63595	1	12	26	343	5	5
343	By	10.19255	1	12	27	344	2	14456
344	the	8.43045	1	12	28	345	3	4187023
345	handsome	18.103450000000002	1	12	29	346	8	2037
346	reward	18.1362	1	12	30	347	6	1371
347	many	14.5019	1	12	31	348	4	65848
348	felt	15.39015	1	12	32	349	4	14791
349	tempted,	25.89545	1	12	33	350	8	17
350	but	9.467500000000001	1	12	34	351	3	262599
351	the	8.4038	1	12	35	352	3	4187023
352	thought	12.81865	1	12	36	353	7	51874
353	of	8.3897	1	12	37	354	2	2057315
354	the	8.3261	1	12	38	355	3	4187023
355	boar	22.336100000000002	1	12	39	356	4	219
356	with	10.428049999999999	1	12	40	357	4	532188
357	its	12.5275	1	12	41	358	3	73260
358	deadly	18.2122	1	12	42	359	6	1007
359	tusks	22.19135	1	12	43	360	5	91
360	and	7.926399999999999	1	12	44	361	3	2001994
361	face	15.49585	1	12	45	362	4	19825
362	like	10.0977	1	12	46	363	4	236876
363	thunder	18.5883	1	12	47	364	7	572
364	soon	14.498999999999999	1	12	48	365	4	18146
365	put	13.7073	1	12	49	366	3	74602
366	an	11.4847	1	12	50	367	2	248211
367	end	14.62105	1	12	51	368	3	29867
368	to	9.8926	1	12	52	369	2	2148027
369	their	12.7818	1	12	53	370	5	141697
370	ambitions.	29.622	1	12	54	371	10	67
371	However,	19.1998	1	13	1	372	8	12156
372	there	10.5898	1	13	2	373	5	172849
373	was	10.54695	1	13	3	374	3	865130
374	one	11.8445	1	13	4	375	3	250610
375	huntsman,	28.3149	1	13	5	376	9	49
376	who	11.1291	1	13	6	377	3	154477
377	was	10.97945	1	13	7	378	3	865130
378	still	13.622250000000001	1	13	8	379	5	58667
379	wet	17.6511	1	13	9	380	3	2831
380	behind	14.2311	1	13	10	381	6	16499
381	the	8.08775	1	13	11	382	3	4187023
382	ears,	24.85735	1	13	12	383	5	515
383	who	11.1291	1	13	13	384	3	154477
384	decided	15.71335	1	13	14	385	7	9965
385	the	8.4649	1	13	15	386	3	4187023
386	prize	17.56595	1	13	16	387	5	1773
387	was	10.69965	1	13	17	388	3	865130
388	worth	16.0204	1	13	18	389	5	7389
389	a	9.54465	1	13	19	390	1	1933416
390	shot,	24.64945	1	13	20	391	5	730
391	in	10.3228	1	13	21	392	2	1489991
392	spite	18.4945	1	13	22	393	5	2493
393	of	8.12185	1	13	23	394	2	2057315
394	the	8.3261	1	13	24	395	3	4187023
395	boar's	32.5476	1	13	25	396	6	21
396	reputation.	27.6369	1	13	26	397	11	332
397	The	5.47255	1	14	1	398	3	484810
398	huntsman	21.459	1	14	2	399	8	150
399	discovered	17.29215	1	14	3	400	10	5316
400	the	8.46365	1	14	4	401	3	4187023
401	boar	22.336100000000002	1	14	5	402	4	219
402	preferred	18.162950000000002	1	14	6	403	9	1050
403	to	9.73825	1	14	7	404	2	2148027
404	come	11.3315	1	14	8	405	4	102424
405	out	12.7668	1	14	9	406	3	187808
406	in	10.107099999999999	1	14	10	407	2	1489991
407	the	8.31015	1	14	11	408	3	4187023
408	middle	16.225250000000003	1	14	12	409	6	8435
409	of	8.07675	1	14	13	410	2	2057315
410	the	8.3261	1	14	14	411	3	4187023
411	day.	23.59185	1	14	15	412	4	12489
412	So	6.457	1	15	1	413	2	110525
413	he	9.4392	1	15	2	414	2	463232
414	went	14.277550000000002	1	15	3	415	4	55938
415	to	9.8588	1	15	4	416	2	2148027
416	the	8.390450000000001	1	15	5	417	3	4187023
417	wood	17.529200000000003	1	15	6	418	4	3677
418	by	9.9895	1	15	7	419	2	302746
419	the	8.3179	1	15	8	420	3	4187023
420	well	10.0258	1	15	9	421	4	65604
421	with	10.86635	1	15	10	422	4	532188
422	his	11.38455	1	15	11	423	3	351278
423	good	12.4526	1	15	12	424	4	91881
424	bow,	23.74455	1	15	13	425	4	208
425	to	10.02735	1	15	14	426	2	2148027
426	bide	32.88615	1	15	15	427	4	63
427	his	11.57825	1	15	16	428	3	351278
428	time.	23.514899999999997	1	15	17	429	5	29557
429	Around	13.818349999999999	1	16	1	430	6	1238
430	noontime,	53.37635	1	16	2	431	9	1
431	the	8.507950000000001	1	16	3	432	3	4187023
432	boar,	28.8378	1	16	4	433	5	44
433	feared	18.451050000000002	1	16	5	434	6	1086
434	by	10.18505	1	16	6	435	2	302746
435	the	8.3179	1	16	7	436	3	4187023
436	locals,	26.25705	1	16	8	437	7	47
437	came	13.8676	1	16	9	438	4	54853
438	out,	19.97605	1	16	10	439	4	12065
439	as	11.5017	1	16	11	440	2	438309
440	slow	16.9772	1	16	12	441	4	3418
441	as	11.32995	1	16	13	442	2	438309
442	a	9.7178	1	16	14	443	1	1933416
443	snail,	28.205199999999998	1	16	15	444	6	75
444	from	12.415099999999999	1	16	16	445	4	307845
445	among	15.91405	1	16	17	446	5	13215
446	the	8.2676	1	16	18	447	3	4187023
447	trees,	24.02485	1	16	19	448	6	1038
448	just	10.9389	1	16	20	449	4	214572
449	as	12.69375	1	16	21	450	2	438309
450	the	8.5557	1	16	22	451	3	4187023
451	huntsman	21.251150000000003	1	16	23	452	8	150
452	had	12.88915	1	16	24	453	3	276988
453	predicted.	28.12855	1	16	25	454	10	59
454	The	5.47255	1	17	1	455	3	484810
455	huntsman	21.459	1	17	2	456	8	150
456	leaped	19.7928	1	17	3	457	6	618
457	from	12.0388	1	17	4	458	4	307845
458	his	11.209299999999999	1	17	5	459	3	351278
459	hiding	17.45005	1	17	6	460	6	2590
460	place	13.27095	1	17	7	461	5	35019
461	and	8.011000000000001	1	17	8	462	3	2001994
462	through	13.373149999999999	1	17	9	463	7	58180
463	the	8.19635	1	17	10	464	3	4187023
464	heart	16.1737	1	17	11	465	5	17322
465	with	10.6599	1	17	12	466	4	532188
466	his	11.38455	1	17	13	467	3	351278
467	fine	15.59525	1	17	14	468	4	8781
468	arrows	20.054850000000002	1	17	15	469	6	509
469	shot	17.491500000000002	1	17	16	470	4	8230
470	the	8.397549999999999	1	17	17	471	3	4187023
471	boar.	31.687350000000002	1	17	18	472	5	34
472	Now	8.385100000000001	1	18	1	473	3	35751
473	the	8.5497	1	18	2	474	3	4187023
474	problem	15.253499999999999	1	18	3	475	7	11153
475	was	10.7364	1	18	4	476	3	865130
476	no	10.2661	1	18	5	477	2	152559
477	longer	16.9386	1	18	6	478	6	10031
478	to	9.832650000000001	1	18	7	479	2	2148027
479	kill	15.49555	1	18	8	480	4	19133
480	the	8.240549999999999	1	18	9	481	3	4187023
481	boar.	31.687350000000002	1	18	10	482	5	34
482	It	6.35555	1	19	1	483	2	220551
483	was	10.71415	1	19	2	484	3	865130
484	to	10.024000000000001	1	19	3	485	2	2148027
485	find	14.23385	1	19	4	486	4	52461
486	a	9.7097	1	19	5	487	1	1933416
487	way	12.6025	1	19	6	488	3	70042
488	to	9.7858	1	19	7	489	2	2148027
489	carry	15.9124	1	19	8	490	5	7315
490	the	8.42915	1	19	9	491	3	4187023
491	boar	22.336100000000002	1	19	10	492	4	219
492	back.	21.39085	1	19	11	493	5	17510
493	The	5.47255	1	20	1	494	3	484810
494	head	14.8316	1	20	2	495	4	25889
495	was	10.7466	1	20	3	496	3	865130
496	too	12.44515	1	20	4	497	3	54580
497	heavy	17.068550000000002	1	20	5	498	5	6145
498	for	10.157350000000001	1	20	6	499	3	657368
499	the	8.293099999999999	1	20	7	500	3	4187023
500	little	13.06785	1	20	8	501	6	104679
501	huntsman	21.2717	1	20	9	502	8	150
502	to	9.70235	1	20	10	503	2	2148027
503	carry	15.9124	1	20	11	504	5	7315
504	back	11.9144	1	20	12	505	4	91646
505	to	9.718150000000001	1	20	13	506	2	2148027
506	the	8.390450000000001	1	20	14	507	3	4187023
507	Manor	19.31575	1	20	15	508	5	251
508	House,	19.599449999999997	1	20	16	509	6	1086
509	but	9.467500000000001	1	20	17	510	3	262599
510	the	8.4038	1	20	18	511	3	4187023
511	huntsman,	28.0777	1	20	19	512	9	49
512	who	11.1291	1	20	20	513	3	154477
513	was	10.97945	1	20	21	514	3	865130
514	as	11.7561	1	20	22	515	2	438309
515	quick-witted	46.09025	1	20	23	516	12	13
516	and	7.8706	1	20	24	517	3	2001994
517	cunning	20.7925	1	20	25	518	7	507
518	as	11.151250000000001	1	20	26	519	2	438309
519	ever,	21.90505	1	20	27	520	5	816
520	asked	12.41725	1	20	28	521	5	23523
521	himself,	21.7578	1	20	29	522	8	2853
522	'What	20.47805	1	20	30	523	5	311
523	else	15.47485	1	20	31	524	4	20782
524	can	11.7657	1	20	32	525	3	239655
525	I	3.7695999999999996	1	20	33	526	1	1412272
526	do	11.03215	1	20	34	527	2	297104
527	to	9.91595	1	20	35	528	2	2148027
528	prove	17.542650000000002	1	20	36	529	5	4172
529	I	3.8842499999999998	1	20	37	530	1	1412272
530	killed	18.000300000000003	1	20	38	531	6	15090
531	the	8.148150000000001	1	20	39	532	3	4187023
