	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.04475	1	1	1	1	2	75318
1	you	7.19175	1	1	2	2	3	1286665
2	were	11.49725	1	1	3	3	4	229411
3	to	9.77995	1	1	4	4	2	2148027
4	journey	17.8405	1	1	5	5	7	2679
5	to	9.7768	1	1	6	6	2	2148027
6	the	8.4397	1	1	7	7	3	4187023
7	North	14.0223	1	1	8	8	5	13794
8	of	10.120550000000001	1	1	9	9	2	2057315
9	England,	25.6711	1	1	10	10	8	2026
10	you	7.20105	1	1	11	11	3	1286665
11	would	10.738199999999999	1	1	12	12	5	171047
12	come	11.16595	1	1	13	13	4	102424
13	to	9.78125	1	1	14	14	2	2148027
14	a	9.443000000000001	1	1	15	15	1	1933416
15	valley	19.252499999999998	1	1	16	16	6	1791
16	that	8.2056	1	1	17	17	4	914941
17	is	8.795	1	1	18	18	2	1041416
18	surrounded	17.67225	1	1	19	19	10	2065
19	by	12.00895	1	1	20	20	2	302746
20	moors	34.4615	1	1	21	21	5	46
21	as	10.316949999999999	1	1	22	22	2	438309
22	high	14.9539	1	1	23	23	4	19866
23	as	10.316749999999999	1	1	24	24	2	438309
24	mountains.	28.792749999999998	1	1	25	25	10	690
25	It	5.84905	1	2	1	26	2	220551
26	is	8.7963	1	2	2	27	2	1041416
27	in	9.8793	1	2	3	28	2	1489991
28	this	10.155000000000001	1	2	4	29	4	394225
29	valley	19.25175	1	2	5	30	6	1791
30	where	9.5661	1	2	6	31	5	99866
31	you	7.19755	1	2	7	32	3	1286665
32	would	10.738199999999999	1	2	8	33	5	171047
33	find	14.24635	1	2	9	34	4	52461
34	the	8.433399999999999	1	2	10	35	3	4187023
35	city	15.9823	1	2	11	36	4	26218
36	of	10.117149999999999	1	2	12	37	2	2057315
37	Bradford,	27.070349999999998	1	2	13	38	9	107
38	where	9.58025	1	2	14	39	5	99866
39	once	13.69625	1	2	15	40	4	25127
40	a	9.43845	1	2	16	41	1	1933416
41	thousand	16.1442	1	2	17	42	8	9653
42	spinning	18.81665	1	2	18	43	8	735
43	jennies	54.64385	1	2	19	44	7	2
44	that	8.2126	1	2	20	45	4	914941
45	hummed	36.2933	1	2	21	46	6	84
46	and	7.451650000000001	1	2	22	47	3	2001994
47	clattered	39.75635	1	2	23	48	9	63
48	spun	19.3404	1	2	24	49	4	400
49	wool	20.15285	1	2	25	50	4	530
50	into	13.13705	1	2	26	51	4	116557
51	money	15.483150000000002	1	2	27	52	5	23797
52	for	10.219249999999999	1	2	28	53	3	657368
53	the	8.4373	1	2	29	54	3	4187023
54	long-bearded	65.53555	1	2	30	55	12	4
55	mill	18.39425	1	2	31	56	4	747
56	owners.	30.1458	1	2	32	57	7	207
57	That	6.62305	1	3	1	58	4	57508
58	all	10.389949999999999	1	3	2	59	3	272314
59	mill	18.3951	1	3	3	60	4	747
60	owners	19.6783	1	3	4	61	6	1077
61	were	11.49635	1	3	5	62	4	229411
62	generally	16.4708	1	3	6	63	9	4532
63	busy	18.05765	1	3	7	64	4	4514
64	as	10.31525	1	3	8	65	2	438309
65	beavers	33.81785	1	3	9	66	7	27
66	and	7.4535	1	3	10	67	3	2001994
67	quite	14.7595	1	3	11	68	5	29554
68	pleased	17.563000000000002	1	3	12	69	7	2882
69	with	10.72805	1	3	13	70	4	532188
70	themselves	16.69475	1	3	14	71	10	8193
71	for	10.218499999999999	1	3	15	72	3	657368
72	being	14.483450000000001	1	3	16	73	5	55238
73	so	9.49825	1	3	17	74	2	222473
74	successful	18.23655	1	3	18	75	10	4612
75	and	7.4510000000000005	1	3	19	76	3	2001994
76	well	9.6863	1	3	20	77	4	65604
77	off	13.9236	1	3	21	78	3	57270
78	was	10.8363	1	3	22	79	3	865130
79	known	15.77965	1	3	23	80	5	40184
80	to	9.7806	1	3	24	81	2	2148027
81	the	8.4397	1	3	25	82	3	4187023
82	residents	18.9159	1	3	26	83	9	1347
83	of	10.114999999999998	1	3	27	84	2	2057315
84	Bradford,	27.070349999999998	1	3	28	85	9	107
85	and	7.4585	1	3	29	86	3	2001994
86	if	10.49745	1	3	30	87	2	193531
87	you	7.19345	1	3	31	88	3	1286665
88	were	11.49725	1	3	32	89	4	229411
89	to	9.77995	1	3	33	90	2	2148027
90	go	11.706949999999999	1	3	34	91	2	152253
91	into	13.14095	1	3	35	92	4	116557
92	the	8.4348	1	3	36	93	3	4187023
93	city	15.9823	1	3	37	94	4	26218
94	to	9.780149999999999	1	3	38	95	2	2148027
95	visit	15.43075	1	3	39	96	5	5580
96	the	8.433	1	3	40	97	3	4187023
