	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.98385	1	1	1	1	2	75318
1	you	7.7737	1	1	2	2	3	1286665
2	were	11.6944	1	1	3	3	4	229411
3	to	10.28145	1	1	4	4	2	2148027
4	journey	18.6129	1	1	5	5	7	2679
5	to	10.2728	1	1	6	6	2	2148027
6	the	7.95785	1	1	7	7	3	4187023
7	North	13.05295	1	1	8	8	5	13794
8	of	8.168949999999999	1	1	9	9	2	2057315
9	England,	26.083	1	1	10	10	8	2026
10	you	7.68755	1	1	11	11	3	1286665
11	would	11.784949999999998	1	1	12	12	5	171047
12	come	10.6333	1	1	13	13	4	102424
13	to	10.25955	1	1	14	14	2	2148027
14	a	9.7546	1	1	15	15	1	1933416
15	valley	18.4771	1	1	16	16	6	1791
16	that	8.0473	1	1	17	17	4	914941
17	is	9.48935	1	1	18	18	2	1041416
18	surrounded	17.002299999999998	1	1	19	19	10	2065
19	by	10.04345	1	1	20	20	2	302746
20	moors	36.1931	1	1	21	21	5	46
21	as	10.453	1	1	22	22	2	438309
22	high	15.412749999999999	1	1	23	23	4	19866
23	as	10.37885	1	1	24	24	2	438309
24	mountains.	29.04225	1	1	25	25	10	690
25	It	6.0489	1	2	1	26	2	220551
26	is	9.56755	1	2	2	27	2	1041416
27	in	9.21715	1	2	3	28	2	1489991
28	this	9.8241	1	2	4	29	4	394225
29	valley	18.47895	1	2	5	30	6	1791
30	where	9.37125	1	2	6	31	5	99866
31	you	7.6659500000000005	1	2	7	32	3	1286665
32	would	11.784949999999998	1	2	8	33	5	171047
33	find	15.1264	1	2	9	34	4	52461
34	the	8.0171	1	2	10	35	3	4187023
35	city	15.86625	1	2	11	36	4	26218
36	of	8.04935	1	2	12	37	2	2057315
37	Bradford,	29.32555	1	2	13	38	9	107
38	where	9.374849999999999	1	2	14	39	5	99866
39	once	12.9568	1	2	15	40	4	25127
40	a	9.8032	1	2	16	41	1	1933416
41	thousand	17.4581	1	2	17	42	8	9653
42	spinning	18.82685	1	2	18	43	8	735
43	jennies	54.09685	1	2	19	44	7	2
44	that	8.0402	1	2	20	45	4	914941
45	hummed	37.27445	1	2	21	46	6	84
46	and	7.6678999999999995	1	2	22	47	3	2001994
47	clattered	39.02725	1	2	23	48	9	63
48	spun	19.29485	1	2	24	49	4	400
49	wool	21.6995	1	2	25	50	4	530
50	into	13.252849999999999	1	2	26	51	4	116557
51	money	17.20015	1	2	27	52	5	23797
52	for	11.0297	1	2	28	53	3	657368
53	the	7.9965	1	2	29	54	3	4187023
54	long-bearded	67.04745	1	2	30	55	12	4
55	mill	19.4743	1	2	31	56	4	747
56	owners.	32.011250000000004	1	2	32	57	7	207
57	That	7.576499999999999	1	3	1	58	4	57508
58	all	10.499300000000002	1	3	2	59	3	272314
59	mill	19.44305	1	3	3	60	4	747
60	owners	20.70035	1	3	4	61	6	1077
61	were	11.55565	1	3	5	62	4	229411
62	generally	16.3402	1	3	6	63	9	4532
63	busy	16.82225	1	3	7	64	4	4514
64	as	10.448550000000001	1	3	8	65	2	438309
65	beavers	35.79835	1	3	9	66	7	27
66	and	7.64635	1	3	10	67	3	2001994
67	quite	14.235050000000001	1	3	11	68	5	29554
68	pleased	16.3258	1	3	12	69	7	2882
69	with	11.2863	1	3	13	70	4	532188
70	themselves	14.1171	1	3	14	71	10	8193
71	for	11.07165	1	3	15	72	3	657368
72	being	12.9808	1	3	16	73	5	55238
73	so	9.06205	1	3	17	74	2	222473
74	successful	18.47045	1	3	18	75	10	4612
75	and	7.735799999999999	1	3	19	76	3	2001994
76	well	9.448599999999999	1	3	20	77	4	65604
77	off	13.60355	1	3	21	78	3	57270
78	was	9.90675	1	3	22	79	3	865130
79	known	15.312100000000001	1	3	23	80	5	40184
80	to	10.24635	1	3	24	81	2	2148027
81	the	7.95785	1	3	25	82	3	4187023
82	residents	19.6583	1	3	26	83	9	1347
83	of	8.168	1	3	27	84	2	2057315
84	Bradford,	29.32555	1	3	28	85	9	107
85	and	7.5061	1	3	29	86	3	2001994
86	if	11.5698	1	3	30	87	2	193531
87	you	7.5889	1	3	31	88	3	1286665
88	were	11.6944	1	3	32	89	4	229411
89	to	10.28145	1	3	33	90	2	2148027
90	go	12.07705	1	3	34	91	2	152253
91	into	13.23525	1	3	35	92	4	116557
92	the	8.01125	1	3	36	93	3	4187023
93	city	15.86625	1	3	37	94	4	26218
94	to	10.24785	1	3	38	95	2	2148027
95	visit	16.90625	1	3	39	96	5	5580
96	the	8.06085	1	3	40	97	3	4187023
97	stately	22.75295	1	3	41	98	7	387
98	City	16.3416	1	3	42	99	4	8326
99	Hall,	24.314799999999998	1	3	43	100	5	787
100	you	7.68755	1	3	44	101	3	1286665
101	would	11.784949999999998	1	3	45	102	5	171047
102	see	12.1017	1	3	46	103	3	141500
103	there	9.90145	1	3	47	104	5	172849
104	the	7.97715	1	3	48	105	3	4187023
105	Crest	19.53595	1	3	49	106	5	32
106	of	8.24005	1	3	50	107	2	2057315
107	the	7.9884	1	3	51	108	3	4187023
108	City	16.2952	1	3	52	109	4	8326
109	of	8.21635	1	3	53	110	2	2057315
110	Bradford,	29.32555	1	3	54	111	9	107
111	which	10.80895	1	3	55	112	5	169235
112	those	12.7514	1	3	56	113	5	61541
113	same	15.44735	1	3	57	114	4	49017
114	mill	19.423650000000002	1	3	58	115	4	747
115	owners	20.70035	1	3	59	116	6	1077
116	created	17.3744	1	3	60	117	7	10788
117	to	10.328199999999999	1	3	61	118	2	2148027
118	celebrate	20.6693	1	3	62	119	9	1350
119	their	12.34185	1	3	63	120	5	141697
120	achievements.	32.60255	1	3	64	121	13	101
121	It	6.0489	1	4	1	122	2	220551
122	shows	16.6406	1	4	2	123	5	7071
123	a	9.79835	1	4	3	124	1	1933416
124	sinister	21.57415	1	4	4	125	8	239
125	looking	12.19605	1	4	5	126	7	29194
126	boar's	34.5463	1	4	6	127	6	21
127	head	16.7734	1	4	7	128	4	25889
128	sitting	14.081900000000001	1	4	8	129	7	8881
129	on	11.2157	1	4	9	130	2	560861
130	top	16.5177	1	4	10	131	3	16514
131	of	8.204	1	4	11	132	2	2057315
132	a	9.7822	1	4	12	133	1	1933416
133	well	9.42465	1	4	13	134	4	65604
134	which	10.83605	1	4	14	135	5	169235
135	seems	13.36865	1	4	15	136	5	12750
136	puzzling	20.9621	1	4	16	137	8	136
137	at	11.101500000000001	1	4	17	138	2	392110
138	first,	22.96565	1	4	18	139	6	3927
139	but	9.3048	1	4	19	140	3	262599
140	the	8.058399999999999	1	4	20	141	3	4187023
141	reason	17.0061	1	4	21	142	6	12075
142	for	11.1394	1	4	22	143	3	657368
143	this	9.8546	1	4	23	144	4	394225
144	symbol	20.70955	1	4	24	145	6	1854
145	is	9.411200000000001	1	4	25	146	2	1041416
146	a	9.7867	1	4	26	147	1	1933416
147	matter	15.470400000000001	1	4	27	148	6	15824
148	of	8.19315	1	4	28	149	2	2057315
149	legend.	31.908450000000002	1	4	29	150	7	207
150	There	8.0449	1	5	1	151	5	57926
151	was	9.97615	1	5	2	152	3	865130
152	once,	22.4242	1	5	3	153	5	2197
153	legend	20.494100000000003	1	5	4	154	6	796
154	has	12.94125	1	5	5	155	3	169230
155	it,	18.021250000000002	1	5	6	156	3	52053
156	a	9.76725	1	5	7	157	1	1933416
157	fearsome	19.22665	1	5	8	158	8	103
158	boar,	31.596249999999998	1	5	9	159	5	44
159	which	10.80895	1	5	10	160	5	169235
160	lived	16.63015	1	5	11	161	5	14857
161	in	9.243300000000001	1	5	12	162	2	1489991
162	a	9.727	1	5	13	163	1	1933416
163	wood	18.9008	1	5	14	164	4	3677
164	located	17.523600000000002	1	5	15	165	7	8522
165	just	10.699449999999999	1	5	16	166	4	214572
166	outside	14.84225	1	5	17	167	7	11468
167	the	7.998100000000001	1	5	18	168	3	4187023
168	manor	22.14535	1	5	19	169	5	293
169	of	8.1596	1	5	20	170	2	2057315
170	Bradford.	31.2762	1	5	21	171	9	62
171	A	8.1876	1	6	1	172	1	101973
