	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.6174	1	1	1	1	2	75318
1	you	5.0815	1	1	2	2	3	1286665
2	were	9.26475	1	1	3	3	4	229411
3	to	10.08745	1	1	4	4	2	2148027
4	journey	17.94525	1	1	5	5	7	2679
5	to	6.64375	1	1	6	6	2	2148027
6	the	7.230499999999999	1	1	7	7	3	4187023
7	North	11.09395	1	1	8	8	5	13794
8	of	7.45725	1	1	9	9	2	2057315
9	England,	20.570149999999998	1	1	10	10	8	2026
10	you	6.30805	1	1	11	11	3	1286665
11	would	10.143	1	1	12	12	5	171047
12	come	10.443200000000001	1	1	13	13	4	102424
13	to	8.0465	1	1	14	14	2	2148027
14	a	8.61195	1	1	15	15	1	1933416
15	valley	15.82335	1	1	16	16	6	1791
16	that	6.00385	1	1	17	17	4	914941
17	is	6.586	1	1	18	18	2	1041416
18	surrounded	16.5965	1	1	19	19	10	2065
19	by	8.508799999999999	1	1	20	20	2	302746
20	moors	28.52565	1	1	21	21	5	46
21	as	9.76445	1	1	22	22	2	438309
22	high	14.2512	1	1	23	23	4	19866
23	as	9.13105	1	1	24	24	2	438309
24	mountains.	25.245449999999998	1	1	25	25	10	690
25	It	6.356	1	2	1	26	2	220551
26	is	5.35425	1	2	2	27	2	1041416
27	in	8.8285	1	2	3	28	2	1489991
28	this	8.1939	1	2	4	29	4	394225
29	valley	15.83025	1	2	5	30	6	1791
30	where	7.3022	1	2	6	31	5	99866
31	you	6.41405	1	2	7	32	3	1286665
32	would	10.143	1	2	8	33	5	171047
33	find	13.76235	1	2	9	34	4	52461
34	the	6.0718499999999995	1	2	10	35	3	4187023
35	city	13.02155	1	2	11	36	4	26218
36	of	5.33705	1	2	12	37	2	2057315
37	Bradford,	23.22415	1	2	13	38	9	107
38	where	7.961600000000001	1	2	14	39	5	99866
39	once	12.962250000000001	1	2	15	40	4	25127
40	a	7.9591	1	2	16	41	1	1933416
41	thousand	13.0213	1	2	17	42	8	9653
42	spinning	18.13715	1	2	18	43	8	735
43	jennies	39.9416	1	2	19	44	7	2
44	that	6.464	1	2	20	45	4	914941
45	hummed	28.7392	1	2	21	46	6	84
46	and	5.632	1	2	22	47	3	2001994
47	clattered	31.733400000000003	1	2	23	48	9	63
48	spun	19.7812	1	2	24	49	4	400
49	wool	18.41085	1	2	25	50	4	530
50	into	12.5923	1	2	26	51	4	116557
51	money	16.0156	1	2	27	52	5	23797
52	for	7.4223	1	2	28	53	3	657368
53	the	5.5625	1	2	29	54	3	4187023
54	long-bearded	48.56385	1	2	30	55	12	4
55	mill	16.9437	1	2	31	56	4	747
56	owners.	26.05555	1	2	32	57	7	207
57	That	7.73635	1	3	1	58	4	57508
58	all	9.4976	1	3	2	59	3	272314
59	mill	17.4625	1	3	3	60	4	747
60	owners	18.631700000000002	1	3	4	61	6	1077
61	were	9.376850000000001	1	3	5	62	4	229411
62	generally	13.11145	1	3	6	63	9	4532
63	busy	17.52185	1	3	7	64	4	4514
64	as	9.0855	1	3	8	65	2	438309
65	beavers	29.73415	1	3	9	66	7	27
66	and	5.6293500000000005	1	3	10	67	3	2001994
67	quite	13.81395	1	3	11	68	5	29554
68	pleased	16.4322	1	3	12	69	7	2882
69	with	7.8234	1	3	13	70	4	532188
70	themselves	14.305700000000002	1	3	14	71	10	8193
71	for	9.6341	1	3	15	72	3	657368
72	being	11.258500000000002	1	3	16	73	5	55238
73	so	9.55	1	3	17	74	2	222473
74	successful	17.1789	1	3	18	75	10	4612
75	and	5.521100000000001	1	3	19	76	3	2001994
76	well	10.72185	1	3	20	77	4	65604
77	off	13.9969	1	3	21	78	3	57270
78	was	9.462150000000001	1	3	22	79	3	865130
79	known	13.589649999999999	1	3	23	80	5	40184
80	to	8.312199999999999	1	3	24	81	2	2148027
81	the	7.230499999999999	1	3	25	82	3	4187023
82	residents	17.3432	1	3	26	83	9	1347
83	of	4.79495	1	3	27	84	2	2057315
84	Bradford,	23.22415	1	3	28	85	9	107
85	and	6.94405	1	3	29	86	3	2001994
86	if	9.26145	1	3	30	87	2	193531
87	you	5.4855	1	3	31	88	3	1286665
88	were	9.26475	1	3	32	89	4	229411
89	to	10.08745	1	3	33	90	2	2148027
90	go	10.2396	1	3	34	91	2	152253
91	into	11.412700000000001	1	3	35	92	4	116557
92	the	6.09465	1	3	36	93	3	4187023
93	city	13.02155	1	3	37	94	4	26218
94	to	8.4315	1	3	38	95	2	2148027
95	visit	15.308	1	3	39	96	5	5580
96	the	6.93305	1	3	40	97	3	4187023
97	stately	18.670749999999998	1	3	41	98	7	387
98	City	12.90875	1	3	42	99	4	8326
99	Hall,	20.8407	1	3	43	100	5	787
100	you	6.30805	1	3	44	101	3	1286665
101	would	10.143	1	3	45	102	5	171047
102	see	11.30815	1	3	46	103	3	141500
103	there	9.834399999999999	1	3	47	104	5	172849
104	the	8.4834	1	3	48	105	3	4187023
105	Crest	16.83645	1	3	49	106	5	32
106	of	6.17565	1	3	50	107	2	2057315
107	the	6.58555	1	3	51	108	3	4187023
