	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.6709	1	1	1	1	2	75318
1	you	9.2344	1	1	2	2	3	1286665
2	were	14.197199999999999	1	1	3	3	4	229411
3	to	11.2677	1	1	4	4	2	2148027
4	journey	18.7651	1	1	5	5	7	2679
5	to	11.31025	1	1	6	6	2	2148027
6	the	9.621	1	1	7	7	3	4187023
7	North	12.999	1	1	8	8	5	13794
8	of	10.55025	1	1	9	9	2	2057315
9	England,	27.4133	1	1	10	10	8	2026
10	you	9.1708	1	1	11	11	3	1286665
11	would	13.0867	1	1	12	12	5	171047
12	come	13.03505	1	1	13	13	4	102424
13	to	11.30025	1	1	14	14	2	2148027
14	a	11.55705	1	1	15	15	1	1933416
15	valley	18.7499	1	1	16	16	6	1791
16	that	9.4722	1	1	17	17	4	914941
17	is	11.5327	1	1	18	18	2	1041416
18	surrounded	19.01315	1	1	19	19	10	2065
19	by	13.79775	1	1	20	20	2	302746
20	moors	36.904250000000005	1	1	21	21	5	46
21	as	12.321950000000001	1	1	22	22	2	438309
22	high	17.67935	1	1	23	23	4	19866
23	as	12.34645	1	1	24	24	2	438309
24	mountains.	31.16395	1	1	25	25	10	690
25	It	5.3033	1	2	1	26	2	220551
26	is	11.65855	1	2	2	27	2	1041416
27	in	10.6961	1	2	3	28	2	1489991
28	this	11.34975	1	2	4	29	4	394225
29	valley	18.76315	1	2	5	30	6	1791
30	where	11.6212	1	2	6	31	5	99866
31	you	9.13185	1	2	7	32	3	1286665
32	would	13.0867	1	2	8	33	5	171047
33	find	15.596699999999998	1	2	9	34	4	52461
34	the	9.671199999999999	1	2	10	35	3	4187023
35	city	17.3298	1	2	11	36	4	26218
36	of	10.463750000000001	1	2	12	37	2	2057315
37	Bradford,	31.2197	1	2	13	38	9	107
38	where	11.5724	1	2	14	39	5	99866
39	once	14.4198	1	2	15	40	4	25127
40	a	11.5408	1	2	16	41	1	1933416
41	thousand	17.27615	1	2	17	42	8	9653
42	spinning	20.02845	1	2	18	43	8	735
43	jennies	54.61025	1	2	19	44	7	2
44	that	9.41655	1	2	20	45	4	914941
45	hummed	38.9448	1	2	21	46	6	84
46	and	7.7562999999999995	1	2	22	47	3	2001994
47	clattered	41.663650000000004	1	2	23	48	9	63
48	spun	22.50685	1	2	24	49	4	400
49	wool	20.9232	1	2	25	50	4	530
50	into	15.14075	1	2	26	51	4	116557
