	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	11.03305	1	1	1	1	2	10669
1	you	11.861149999999999	1	1	2	2	3	27690
2	were	10.49615	1	1	3	3	4	356521
3	to	8.7037	1	1	4	4	2	1988038
4	journey	17.152	1	1	5	5	7	3680
5	to	4.95825	1	1	6	6	2	1988038
6	the	3.24915	1	1	7	7	3	5611464
7	North	9.47825	1	1	8	8	5	34149
8	of	4.877400000000001	1	1	9	9	2	2750306
9	England,	30.46225	1	1	10	10	8	0
10	you	15.426400000000001	1	1	11	11	3	27690
11	would	13.177	1	1	12	12	5	126894
12	come	15.8492	1	1	13	13	4	12335
13	to	4.3412500000000005	1	1	14	14	2	1988038
14	a	6.17765	1	1	15	15	1	1684274
15	valley	16.97725	1	1	16	16	6	2939
16	that	8.569600000000001	1	1	17	17	4	682579
17	is	9.16475	1	1	18	18	2	514867
18	surrounded	16.313200000000002	1	1	19	19	10	3423
19	by	6.2631000000000006	1	1	20	20	2	603586
20	moors	21.78365	1	1	21	21	5	136
21	as	7.1747499999999995	1	1	22	22	2	677897
22	high	11.40095	1	1	23	23	4	39012
23	as	5.86865	1	1	24	24	2	677897
24	mountains.	33.40795	1	1	25	25	10	0
25	It	7.53785	1	2	1	26	2	119805
26	is	6.6581	1	2	2	27	2	514867
27	in	7.1747499999999995	1	2	3	28	2	1903316
28	this	8.553450000000002	1	2	4	29	4	146224
29	valley	17.618499999999997	1	2	5	30	6	2939
30	where	9.3903	1	2	6	31	5	74655
31	you	12.511050000000001	1	2	7	32	3	27690
32	would	13.177	1	2	8	33	5	126894
33	find	17.9679	1	2	9	34	4	12416
34	the	3.86665	1	2	10	35	3	5611464
35	city	12.0917	1	2	11	36	4	39274
36	of	3.77115	1	2	12	37	2	2750306
37	Bradford,	35.7573	1	2	13	38	9	0
38	where	12.1577	1	2	14	39	5	74655
39	once	14.556249999999999	1	2	15	40	4	17190
40	a	5.4401	1	2	16	41	1	1684274
41	thousand	15.365000000000002	1	2	17	42	8	2965
42	spinning	19.414099999999998	1	2	18	43	8	643
43	jennies	43.186	1	2	19	44	7	5
44	that	8.1677	1	2	20	45	4	682579
45	hummed	32.12725	1	2	21	46	6	17
46	and	7.7799499999999995	1	2	22	47	3	2510744
47	clattered	35.268100000000004	1	2	23	48	9	3
48	spun	21.6906	1	2	24	49	4	583
49	wool	20.34315	1	2	25	50	4	646
50	into	10.8691	1	2	26	51	4	124034
51	money	17.2908	1	2	27	52	5	11215
52	for	5.21335	1	2	28	53	3	677963
53	the	2.8315	1	2	29	54	3	5611464
54	long-bearded	62.2235	1	2	30	55	12	0
55	mill	19.660649999999997	1	2	31	56	4	1527
56	owners.	28.1181	1	2	32	57	7	0
57	That	9.955449999999999	1	3	1	58	4	11528
58	all	10.82225	1	3	2	59	3	98292
59	mill	18.03215	1	3	3	60	4	1527
60	owners	13.42375	1	3	4	61	6	3129
61	were	10.2543	1	3	5	62	4	356521
62	generally	12.8797	1	3	6	63	9	14761
63	busy	17.2915	1	3	7	64	4	1227
64	as	6.3426	1	3	8	65	2	677897
65	beavers	36.2436	1	3	9	66	7	55
66	and	6.6063	1	3	10	67	3	2510744
67	quite	16.01425	1	3	11	68	5	4987
68	pleased	16.9313	1	3	12	69	7	1549
69	with	5.36155	1	3	13	70	4	634654
70	themselves	15.7043	1	3	14	71	10	9992
71	for	7.42705	1	3	15	72	3	677963
72	being	10.762550000000001	1	3	16	73	5	68511
73	so	12.8392	1	3	17	74	2	54126
74	successful	16.54985	1	3	18	75	10	14015
75	and	8.645299999999999	1	3	19	76	3	2510744
76	well	14.01415	1	3	20	77	4	61873
77	off	12.4269	1	3	21	78	3	40958
78	was	9.920950000000001	1	3	22	79	3	1080224
79	known	13.02095	1	3	23	80	5	54387
80	to	6.41885	1	3	24	81	2	1988038
81	the	3.24915	1	3	25	82	3	5611464
82	residents	14.39485	1	3	26	83	9	6490
83	of	3.8339499999999997	1	3	27	84	2	2750306
84	Bradford,	35.7573	1	3	28	85	9	0
85	and	9.87085	1	3	29	86	3	2510744
86	if	10.7797	1	3	30	87	2	34963
87	you	11.87945	1	3	31	88	3	27690
88	were	10.49615	1	3	32	89	4	356521
89	to	8.7037	1	3	33	90	2	1988038
90	go	14.745149999999999	1	3	34	91	2	14475
91	into	10.85285	1	3	35	92	4	124034
92	the	2.73555	1	3	36	93	3	5611464
93	city	12.0917	1	3	37	94	4	39274
94	to	8.326699999999999	1	3	38	95	2	1988038
95	visit	15.83175	1	3	39	96	5	6239
96	the	5.12305	1	3	40	97	3	5611464
97	stately	28.8447	1	3	41	98	7	115
98	City	14.9679	1	3	42	99	4	25773
99	Hall,	32.48495	1	3	43	100	5	0
100	you	15.426400000000001	1	3	44	101	3	27690
101	would	13.177	1	3	45	102	5	126894
102	see	15.8366	1	3	46	103	3	15367
103	there	9.97545	1	3	47	104	5	62555
104	the	6.6294	1	3	48	105	3	5611464
105	Crest	16.3457	1	3	49	106	5	127
106	of	4.3596	1	3	50	107	2	2750306
107	the	3.2471499999999995	1	3	51	108	3	5611464
108	City	11.526050000000001	1	3	52	109	4	25773
109	of	3.06745	1	3	53	110	2	2750306
110	Bradford,	35.7573	1	3	54	111	9	0
111	which	10.83495	1	3	55	112	5	276783
112	those	13.61185	1	3	56	113	5	31043
113	same	14.52425	1	3	57	114	4	44903
114	mill	17.664099999999998	1	3	58	115	4	1527
115	owners	13.42375	1	3	59	116	6	3129
116	created	14.268	1	3	60	117	7	19489
117	to	5.9666999999999994	1	3	61	118	2	1988038
118	celebrate	14.28335	1	3	62	119	9	1526
