	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.17685	1	1	1	1	2	10669
1	you	19.491149999999998	1	1	2	2	3	27690
2	were	17.0292	1	1	3	3	4	356521
3	to	15.2378	1	1	4	4	2	1988038
4	journey	21.6887	1	1	5	5	7	3680
5	to	15.283249999999999	1	1	6	6	2	1988038
6	the	11.72645	1	1	7	7	3	5611464
7	North	12.456199999999999	1	1	8	8	5	34149
8	of	15.344899999999999	1	1	9	9	2	2750306
9	England,	36.2407	1	1	10	10	8	0
10	you	19.49335	1	1	11	11	3	27690
11	would	18.50515	1	1	12	12	5	126894
12	come	21.08565	1	1	13	13	4	12335
13	to	15.259799999999998	1	1	14	14	2	1988038
14	a	13.58875	1	1	15	15	1	1684274
15	valley	23.220599999999997	1	1	16	16	6	2939
16	that	16.39085	1	1	17	17	4	682579
17	is	14.545449999999999	1	1	18	18	2	514867
18	surrounded	22.890050000000002	1	1	19	19	10	3423
19	by	14.99595	1	1	20	20	2	603586
20	moors	25.07365	1	1	21	21	5	136
21	as	14.271550000000001	1	1	22	22	2	677897
22	high	17.6569	1	1	23	23	4	39012
23	as	14.2832	1	1	24	24	2	677897
24	mountains.	37.8621	1	1	25	25	10	0
25	It	8.12045	1	2	1	26	2	119805
26	is	14.6149	1	2	2	27	2	514867
27	in	13.2161	1	2	3	28	2	1903316
28	this	16.53415	1	2	4	29	4	146224
29	valley	23.2164	1	2	5	30	6	2939
30	where	15.6114	1	2	6	31	5	74655
31	you	19.4613	1	2	7	32	3	27690
32	would	18.50515	1	2	8	33	5	126894
33	find	20.41555	1	2	9	34	4	12416
34	the	11.70195	1	2	10	35	3	5611464
35	city	20.68645	1	2	11	36	4	39274
36	of	15.32105	1	2	12	37	2	2750306
37	Bradford,	39.642250000000004	1	2	13	38	9	0
38	where	15.64895	1	2	14	39	5	74655
39	once	18.2512	1	2	15	40	4	17190
40	a	13.56045	1	2	16	41	1	1684274
41	thousand	22.171599999999998	1	2	17	42	8	2965
42	spinning	22.86345	1	2	18	43	8	643
43	jennies	66.49885	1	2	19	44	7	5
44	that	16.46865	1	2	20	45	4	682579
45	hummed	46.80865	1	2	21	46	6	17
46	and	14.0171	1	2	22	47	3	2510744
47	clattered	41.81225	1	2	23	48	9	3
48	spun	22.34165	1	2	24	49	4	583
49	wool	23.49655	1	2	25	50	4	646
50	into	19.47795	1	2	26	51	4	124034
51	money	22.0942	1	2	27	52	5	11215
52	for	16.2738	1	2	28	53	3	677963
53	the	11.7125	1	2	29	54	3	5611464
54	long-bearded	80.0102	1	2	30	55	12	0
55	mill	22.94875	1	2	31	56	4	1527
56	owners.	38.33425	1	2	32	57	7	0
57	That	11.68985	1	3	1	58	4	11528
58	all	16.552950000000003	1	3	2	59	3	98292
59	mill	22.8735	1	3	3	60	4	1527
60	owners	21.13955	1	3	4	61	6	3129
61	were	17.0347	1	3	5	62	4	356521
62	generally	15.559149999999999	1	3	6	63	9	14761
63	busy	20.851399999999998	1	3	7	64	4	1227
64	as	14.2445	1	3	8	65	2	677897
65	beavers	41.0668	1	3	9	66	7	55
66	and	14.04635	1	3	10	67	3	2510744
67	quite	19.619999999999997	1	3	11	68	5	4987
68	pleased	20.93825	1	3	12	69	7	1549
69	with	14.3096	1	3	13	70	4	634654
70	themselves	21.17385	1	3	14	71	10	9992
71	for	16.23735	1	3	15	72	3	677963
72	being	17.3829	1	3	16	73	5	68511
73	so	19.5324	1	3	17	74	2	54126
74	successful	20.47515	1	3	18	75	10	14015
75	and	14.032	1	3	19	76	3	2510744
76	well	17.99255	1	3	20	77	4	61873
77	off	18.9255	1	3	21	78	3	40958
78	was	15.349450000000001	1	3	22	79	3	1080224
79	known	17.967399999999998	1	3	23	80	5	54387
80	to	15.206299999999999	1	3	24	81	2	1988038
81	the	11.72645	1	3	25	82	3	5611464
82	residents	19.714	1	3	26	83	9	6490
83	of	15.330549999999999	1	3	27	84	2	2750306
84	Bradford,	39.642250000000004	1	3	28	85	9	0
85	and	14.00985	1	3	29	86	3	2510744
86	if	17.8475	1	3	30	87	2	34963
87	you	19.453	1	3	31	88	3	27690
88	were	17.0292	1	3	32	89	4	356521
89	to	15.2378	1	3	33	90	2	1988038
90	go	21.1993	1	3	34	91	2	14475
91	into	19.4998	1	3	35	92	4	124034
92	the	11.71405	1	3	36	93	3	5611464
93	city	20.68645	1	3	37	94	4	39274
94	to	15.28855	1	3	38	95	2	1988038
95	visit	20.0937	1	3	39	96	5	6239
96	the	11.71235	1	3	40	97	3	5611464
97	stately	39.6364	1	3	41	98	7	115
98	City	14.348600000000001	1	3	42	99	4	25773
99	Hall,	36.4508	1	3	43	100	5	0
100	you	19.49335	1	3	44	101	3	27690
101	would	18.50515	1	3	45	102	5	126894
102	see	19.34485	1	3	46	103	3	15367
103	there	17.3964	1	3	47	104	5	62555
104	the	11.660499999999999	1	3	48	105	3	5611464
105	Crest	16.51885	1	3	49	106	5	127
106	of	15.3417	1	3	50	107	2	2750306
107	the	11.7391	1	3	51	108	3	5611464
108	City	14.3447	1	3	52	109	4	25773
109	of	15.3997	1	3	53	110	2	2750306
110	Bradford,	39.642250000000004	1	3	54	111	9	0
111	which	16.06545	1	3	55	112	5	276783
112	those	18.270449999999997	1	3	56	113	5	31043
113	same	19.144849999999998	1	3	57	114	4	44903
114	mill	22.82075	1	3	58	115	4	1527
115	owners	21.13955	1	3	59	116	6	3129
116	created	20.53235	1	3	60	117	7	19489
117	to	15.22665	1	3	61	118	2	1988038
118	celebrate	21.144849999999998	1	3	62	119	9	1526
119	their	16.770249999999997	1	3	63	120	5	187293
120	achievements.	38.4812	1	3	64	121	13	0
121	It	8.12045	1	4	1	122	2	119805
122	shows	18.6075	1	4	2	123	5	11162
123	a	13.57595	1	4	3	124	1	1684274
124	sinister	22.769	1	4	4	125	8	358
125	looking	20.020699999999998	1	4	5	126	7	5153
126	boar's	64.51230000000001	1	4	6	127	6	0
127	head	19.3267	1	4	7	128	4	19105
128	sitting	20.304850000000002	1	4	8	129	7	2202
129	on	14.7278	1	4	9	130	2	691658
130	top	19.966549999999998	1	4	10	131	3	26732
131	of	15.35505	1	4	11	132	2	2750306
132	a	13.61315	1	4	12	133	1	1684274
133	well	17.9404	1	4	13	134	4	61873
134	which	16.074650000000002	1	4	14	135	5	276783
135	seems	19.5642	1	4	15	136	5	4321
136	puzzling	45.6965	1	4	16	137	8	73
137	at	15.4558	1	4	17	138	2	419116
138	first,	37.566599999999994	1	4	18	139	6	0
139	but	17.7532	1	4	19	140	3	204206
140	the	11.69145	1	4	20	141	3	5611464
141	reason	20.921149999999997	1	4	21	142	6	5889
142	for	16.3199	1	4	22	143	3	677963
143	this	16.53165	1	4	23	144	4	146224
144	symbol	21.0357	1	4	24	145	6	2770
