	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.88015	1	1	1	1	2	10669
1	you	16.9314	1	1	2	2	3	27690
2	were	15.05445	1	1	3	3	4	356521
3	to	14.674199999999999	1	1	4	4	2	1988038
4	journey	18.583199999999998	1	1	5	5	7	3680
5	to	14.721499999999999	1	1	6	6	2	1988038
6	the	11.0529	1	1	7	7	3	5611464
7	North	11.07415	1	1	8	8	5	34149
8	of	12.8931	1	1	9	9	2	2750306
9	England,	33.0758	1	1	10	10	8	0
10	you	17.034	1	1	11	11	3	27690
11	would	15.7117	1	1	12	12	5	126894
12	come	17.8751	1	1	13	13	4	12335
13	to	14.712299999999999	1	1	14	14	2	1988038
14	a	13.0724	1	1	15	15	1	1684274
15	valley	18.823749999999997	1	1	16	16	6	2939
16	that	14.07385	1	1	17	17	4	682579
17	is	13.105550000000001	1	1	18	18	2	514867
18	surrounded	19.11925	1	1	19	19	10	3423
19	by	12.04555	1	1	20	20	2	603586
20	moors	20.294800000000002	1	1	21	21	5	136
21	as	13.8255	1	1	22	22	2	677897
22	high	15.67615	1	1	23	23	4	39012
23	as	13.70325	1	1	24	24	2	677897
24	mountains.	33.6413	1	1	25	25	10	0
25	It	8.4723	1	2	1	26	2	119805
26	is	13.14175	1	2	2	27	2	514867
27	in	12.454	1	2	3	28	2	1903316
28	this	14.4089	1	2	4	29	4	146224
29	valley	18.74695	1	2	5	30	6	2939
30	where	15.11385	1	2	6	31	5	74655
31	you	16.973399999999998	1	2	7	32	3	27690
32	would	15.7117	1	2	8	33	5	126894
33	find	18.575400000000002	1	2	9	34	4	12416
34	the	11.0397	1	2	10	35	3	5611464
35	city	15.27785	1	2	11	36	4	39274
36	of	12.694749999999999	1	2	12	37	2	2750306
37	Bradford,	35.1389	1	2	13	38	9	0
38	where	15.170000000000002	1	2	14	39	5	74655
39	once	16.27015	1	2	15	40	4	17190
40	a	13.05765	1	2	16	41	1	1684274
41	thousand	18.723950000000002	1	2	17	42	8	2965
42	spinning	19.377650000000003	1	2	18	43	8	643
43	jennies	56.5393	1	2	19	44	7	5
44	that	14.1111	1	2	20	45	4	682579
45	hummed	37.916	1	2	21	46	6	17
46	and	12.785	1	2	22	47	3	2510744
47	clattered	38.905249999999995	1	2	23	48	9	3
