	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.3598	1	1	1	1	2	10669
1	you	16.85895	1	1	2	2	3	27690
2	were	12.90045	1	1	3	3	4	356521
3	to	11.2807	1	1	4	4	2	1988038
4	journey	18.344099999999997	1	1	5	5	7	3680
5	to	11.2878	1	1	6	6	2	1988038
6	the	9.687650000000001	1	1	7	7	3	5611464
7	North	12.125050000000002	1	1	8	8	5	34149
8	of	10.86175	1	1	9	9	2	2750306
9	England,	32.9135	1	1	10	10	8	0
10	you	16.866999999999997	1	1	11	11	3	27690
11	would	13.4283	1	1	12	12	5	126894
12	come	17.73115	1	1	13	13	4	12335
13	to	11.2652	1	1	14	14	2	1988038
14	a	12.61435	1	1	15	15	1	1684274
15	valley	20.03985	1	1	16	16	6	2939
16	that	12.07565	1	1	17	17	4	682579
17	is	10.979800000000001	1	1	18	18	2	514867
18	surrounded	21.6555	1	1	19	19	10	3423
19	by	12.0993	1	1	20	20	2	603586
20	moors	22.823900000000002	1	1	21	21	5	136
21	as	10.8171	1	1	22	22	2	677897
22	high	15.90775	1	1	23	23	4	39012
23	as	10.81545	1	1	24	24	2	677897
24	mountains.	36.9683	1	1	25	25	10	0
25	It	8.085550000000001	1	2	1	26	2	119805
26	is	10.97315	1	2	2	27	2	514867
27	in	11.09865	1	2	3	28	2	1903316
28	this	13.37355	1	2	4	29	4	146224
29	valley	20.03505	1	2	5	30	6	2939
30	where	13.939499999999999	1	2	6	31	5	74655
31	you	16.8647	1	2	7	32	3	27690
32	would	13.4283	1	2	8	33	5	126894
33	find	17.7472	1	2	9	34	4	12416
34	the	9.65785	1	2	10	35	3	5611464
35	city	17.2428	1	2	11	36	4	39274
36	of	10.8732	1	2	12	37	2	2750306
37	Bradford,	36.21695	1	2	13	38	9	0
38	where	13.93645	1	2	14	39	5	74655
39	once	15.935849999999999	1	2	15	40	4	17190
40	a	12.588650000000001	1	2	16	41	1	1684274
41	thousand	21.46335	1	2	17	42	8	2965
42	spinning	19.397750000000002	1	2	18	43	8	643
43	jennies	55.05445	1	2	19	44	7	5
44	that	12.05945	1	2	20	45	4	682579
45	hummed	40.9935	1	2	21	46	6	17
46	and	10.614049999999999	1	2	22	47	3	2510744
47	clattered	40.4722	1	2	23	48	9	3
48	spun	20.421	1	2	24	49	4	583
49	wool	20.96435	1	2	25	50	4	646
50	into	13.923549999999999	1	2	26	51	4	124034
51	money	19.89895	1	2	27	52	5	11215
52	for	12.0274	1	2	28	53	3	677963
53	the	9.6658	1	2	29	54	3	5611464
54	long-bearded	74.83324999999999	1	2	30	55	12	0
55	mill	19.8054	1	2	31	56	4	1527
56	owners.	33.5723	1	2	32	57	7	0
57	That	10.9531	1	3	1	58	4	11528
58	all	12.42925	1	3	2	59	3	98292
59	mill	19.809	1	3	3	60	4	1527
60	owners	17.50275	1	3	4	61	6	3129
61	were	12.9154	1	3	5	62	4	356521
62	generally	13.95825	1	3	6	63	9	14761
63	busy	17.8994	1	3	7	64	4	1227
64	as	10.807099999999998	1	3	8	65	2	677897
65	beavers	37.3464	1	3	9	66	7	55
66	and	10.6181	1	3	10	67	3	2510744
67	quite	17.1905	1	3	11	68	5	4987
68	pleased	21.47905	1	3	12	69	7	1549
69	with	13.8414	1	3	13	70	4	634654
70	themselves	17.237650000000002	1	3	14	71	10	9992
71	for	12.0204	1	3	15	72	3	677963
72	being	15.6967	1	3	16	73	5	68511
73	so	16.9177	1	3	17	74	2	54126
74	successful	19.971899999999998	1	3	18	75	10	14015
75	and	10.625499999999999	1	3	19	76	3	2510744
76	well	16.875149999999998	1	3	20	77	4	61873
77	off	18.157249999999998	1	3	21	78	3	40958
78	was	11.82795	1	3	22	79	3	1080224
79	known	15.7734	1	3	23	80	5	54387
80	to	11.265149999999998	1	3	24	81	2	1988038
81	the	9.687650000000001	1	3	25	82	3	5611464
82	residents	15.93295	1	3	26	83	9	6490
83	of	10.86475	1	3	27	84	2	2750306
84	Bradford,	36.21695	1	3	28	85	9	0
85	and	10.63735	1	3	29	86	3	2510744
86	if	15.182749999999999	1	3	30	87	2	34963
87	you	16.86765	1	3	31	88	3	27690
88	were	12.90045	1	3	32	89	4	356521
89	to	11.2807	1	3	33	90	2	1988038
90	go	17.247700000000002	1	3	34	91	2	14475
