	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	12.206499999999998	1	1	1	1	2	10669
1	you	15.3248	1	1	2	2	3	27690
2	were	11.0346	1	1	3	3	4	356521
3	to	12.016449999999999	1	1	4	4	2	1988038
4	journey	18.23785	1	1	5	5	7	3680
5	to	11.8109	1	1	6	6	2	1988038
6	the	8.36345	1	1	7	7	3	5611464
7	North	11.54965	1	1	8	8	5	34149
8	of	10.54945	1	1	9	9	2	2750306
9	England,	29.6907	1	1	10	10	8	0
10	you	15.5053	1	1	11	11	3	27690
11	would	13.210899999999999	1	1	12	12	5	126894
12	come	14.837299999999999	1	1	13	13	4	12335
13	to	11.871	1	1	14	14	2	1988038
14	a	9.893450000000001	1	1	15	15	1	1684274
15	valley	17.68695	1	1	16	16	6	2939
16	that	12.03725	1	1	17	17	4	682579
17	is	9.57915	1	1	18	18	2	514867
18	surrounded	17.53985	1	1	19	19	10	3423
19	by	11.45625	1	1	20	20	2	603586
20	moors	20.1657	1	1	21	21	5	136
21	as	9.603	1	1	22	22	2	677897
22	high	14.777899999999999	1	1	23	23	4	39012
23	as	9.479800000000001	1	1	24	24	2	677897
24	mountains.	30.743299999999998	1	1	25	25	10	0
25	It	9.312899999999999	1	2	1	26	2	119805
26	is	9.3299	1	2	2	27	2	514867
27	in	10.514800000000001	1	2	3	28	2	1903316
28	this	12.23535	1	2	4	29	4	146224
29	valley	17.575400000000002	1	2	5	30	6	2939
30	where	13.78435	1	2	6	31	5	74655
31	you	15.39785	1	2	7	32	3	27690
32	would	13.210899999999999	1	2	8	33	5	126894
33	find	16.175150000000002	1	2	9	34	4	12416
34	the	8.15865	1	2	10	35	3	5611464
35	city	15.4146	1	2	11	36	4	39274
36	of	10.20855	1	2	12	37	2	2750306
37	Bradford,	31.144750000000002	1	2	13	38	9	0
38	where	13.8863	1	2	14	39	5	74655
39	once	13.882449999999999	1	2	15	40	4	17190
40	a	9.84505	1	2	16	41	1	1684274
41	thousand	20.43575	1	2	17	42	8	2965
42	spinning	18.64105	1	2	18	43	8	643
43	jennies	50.4857	1	2	19	44	7	5
44	that	11.9895	1	2	20	45	4	682579
45	hummed	37.2436	1	2	21	46	6	17
46	and	11.721250000000001	1	2	22	47	3	2510744
47	clattered	37.1837	1	2	23	48	9	3
48	spun	18.05225	1	2	24	49	4	583
49	wool	18.187800000000003	1	2	25	50	4	646
50	into	16.3047	1	2	26	51	4	124034
51	money	18.0687	1	2	27	52	5	11215
52	for	10.48045	1	2	28	53	3	677963
53	the	8.09475	1	2	29	54	3	5611464
54	long-bearded	69.45435	1	2	30	55	12	0
55	mill	17.66	1	2	31	56	4	1527
56	owners.	30.3945	1	2	32	57	7	0
57	That	10.911750000000001	1	3	1	58	4	11528
58	all	12.245999999999999	1	3	2	59	3	98292
59	mill	17.6074	1	3	3	60	4	1527
60	owners	17.15915	1	3	4	61	6	3129
61	were	11.19255	1	3	5	62	4	356521
62	generally	14.76595	1	3	6	63	9	14761
63	busy	18.369300000000003	1	3	7	64	4	1227
64	as	9.67285	1	3	8	65	2	677897
65	beavers	32.5359	1	3	9	66	7	55
66	and	11.6343	1	3	10	67	3	2510744
67	quite	17.1463	1	3	11	68	5	4987
68	pleased	18.70605	1	3	12	69	7	1549
69	with	11.9003	1	3	13	70	4	634654
70	themselves	17.2472	1	3	14	71	10	9992
71	for	10.6101	1	3	15	72	3	677963
72	being	13.5694	1	3	16	73	5	68511
73	so	15.94135	1	3	17	74	2	54126
74	successful	18.3142	1	3	18	75	10	14015
75	and	11.7151	1	3	19	76	3	2510744
76	well	15.60345	1	3	20	77	4	61873
77	off	15.84515	1	3	21	78	3	40958
78	was	9.1447	1	3	22	79	3	1080224
79	known	14.5302	1	3	23	80	5	54387
80	to	11.636700000000001	1	3	24	81	2	1988038
81	the	8.36345	1	3	25	82	3	5611464
82	residents	17.06405	1	3	26	83	9	6490
83	of	10.40405	1	3	27	84	2	2750306
84	Bradford,	31.144750000000002	1	3	28	85	9	0
85	and	11.92815	1	3	29	86	3	2510744
86	if	15.75805	1	3	30	87	2	34963
87	you	15.325700000000001	1	3	31	88	3	27690
88	were	11.0346	1	3	32	89	4	356521
89	to	12.016449999999999	1	3	33	90	2	1988038
90	go	15.00655	1	3	34	91	2	14475
91	into	16.1862	1	3	35	92	4	124034
92	the	8.0683	1	3	36	93	3	5611464
93	city	15.4146	1	3	37	94	4	39274
94	to	11.8408	1	3	38	95	2	1988038
95	visit	14.9089	1	3	39	96	5	6239
96	the	8.469899999999999	1	3	40	97	3	5611464
97	stately	37.292699999999996	1	3	41	98	7	115
98	City	11.303899999999999	1	3	42	99	4	25773
99	Hall,	28.9619	1	3	43	100	5	0
100	you	15.5053	1	3	44	101	3	27690
101	would	13.210899999999999	1	3	45	102	5	126894
102	see	14.66845	1	3	46	103	3	15367
103	there	13.7273	1	3	47	104	5	62555
104	the	8.39805	1	3	48	105	3	5611464
105	Crest	17.9184	1	3	49	106	5	127
106	of	10.5428	1	3	50	107	2	2750306
107	the	8.10755	1	3	51	108	3	5611464
108	City	11.257950000000001	1	3	52	109	4	25773
109	of	10.495550000000001	1	3	53	110	2	2750306
110	Bradford,	31.144750000000002	1	3	54	111	9	0
111	which	13.1828	1	3	55	112	5	276783
112	those	15.342400000000001	1	3	56	113	5	31043
113	same	13.6312	1	3	57	114	4	44903
114	mill	17.6315	1	3	58	115	4	1527
115	owners	17.15915	1	3	59	116	6	3129
116	created	14.0984	1	3	60	117	7	19489
117	to	12.022	1	3	61	118	2	1988038
118	celebrate	14.68765	1	3	62	119	9	1526
119	their	13.40745	1	3	63	120	5	187293
120	achievements.	31.028799999999997	1	3	64	121	13	0
121	It	9.312899999999999	1	4	1	122	2	119805
122	shows	13.5845	1	4	2	123	5	11162
123	a	9.77065	1	4	3	124	1	1684274
124	sinister	19.5912	1	4	4	125	8	358
