	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	11.0777	1	1	1	1	2	10669
1	you	15.1219	1	1	2	2	3	27690
2	were	15.84205	1	1	3	3	4	356521
3	to	11.220949999999998	1	1	4	4	2	1988038
4	journey	19.1684	1	1	5	5	7	3680
5	to	10.87435	1	1	6	6	2	1988038
6	the	9.881	1	1	7	7	3	5611464
7	North	11.7244	1	1	8	8	5	34149
8	of	9.56175	1	1	9	9	2	2750306
9	England,	33.43235	1	1	10	10	8	0
10	you	15.65635	1	1	11	11	3	27690
11	would	15.401599999999998	1	1	12	12	5	126894
12	come	19.57065	1	1	13	13	4	12335
13	to	9.8381	1	1	14	14	2	1988038
14	a	10.3964	1	1	15	15	1	1684274
15	valley	17.6298	1	1	16	16	6	2939
16	that	11.21725	1	1	17	17	4	682579
17	is	12.95875	1	1	18	18	2	514867
18	surrounded	18.7671	1	1	19	19	10	3423
19	by	11.27425	1	1	20	20	2	603586
20	moors	20.56175	1	1	21	21	5	136
21	as	11.7789	1	1	22	22	2	677897
22	high	16.2748	1	1	23	23	4	39012
23	as	11.575949999999999	1	1	24	24	2	677897
24	mountains.	31.00215	1	1	25	25	10	0
25	It	8.83765	1	2	1	26	2	119805
26	is	11.7898	1	2	2	27	2	514867
27	in	12.263349999999999	1	2	3	28	2	1903316
28	this	13.2743	1	2	4	29	4	146224
29	valley	17.45915	1	2	5	30	6	2939
30	where	13.84705	1	2	6	31	5	74655
31	you	15.09215	1	2	7	32	3	27690
32	would	15.401599999999998	1	2	8	33	5	126894
33	find	20.7974	1	2	9	34	4	12416
34	the	9.787749999999999	1	2	10	35	3	5611464
35	city	14.91055	1	2	11	36	4	39274
36	of	8.197849999999999	1	2	12	37	2	2750306
37	Bradford,	36.92675	1	2	13	38	9	0
38	where	13.9981	1	2	14	39	5	74655
39	once	16.44505	1	2	15	40	4	17190
40	a	10.30035	1	2	16	41	1	1684274
41	thousand	21.643349999999998	1	2	17	42	8	2965
42	spinning	19.26465	1	2	18	43	8	643
43	jennies	51.64325	1	2	19	44	7	5
44	that	11.20205	1	2	20	45	4	682579
45	hummed	37.240849999999995	1	2	21	46	6	17
46	and	10.4165	1	2	22	47	3	2510744
47	clattered	38.7842	1	2	23	48	9	3
48	spun	19.847	1	2	24	49	4	583
49	wool	18.96765	1	2	25	50	4	646
50	into	16.695	1	2	26	51	4	124034
51	money	18.41365	1	2	27	52	5	11215
52	for	11.38255	1	2	28	53	3	677963
53	the	9.05815	1	2	29	54	3	5611464
54	long-bearded	72.55605	1	2	30	55	12	0
55	mill	19.7848	1	2	31	56	4	1527
56	owners.	31.386	1	2	32	57	7	0
57	That	11.100449999999999	1	3	1	58	4	11528
58	all	14.38665	1	3	2	59	3	98292
59	mill	19.2866	1	3	3	60	4	1527
60	owners	18.61635	1	3	4	61	6	3129
61	were	15.700099999999999	1	3	5	62	4	356521
