	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	12.83735	1	1	1	1	2	10669
1	you	16.42905	1	1	2	2	3	27690
2	were	12.0485	1	1	3	3	4	356521
3	to	8.9419	1	1	4	4	2	1988038
4	journey	17.8675	1	1	5	5	7	3680
5	to	8.95145	1	1	6	6	2	1988038
6	the	7.3683	1	1	7	7	3	5611464
7	North	10.40835	1	1	8	8	5	34149
8	of	8.25015	1	1	9	9	2	2750306
9	England,	30.63325	1	1	10	10	8	0
10	you	16.6283	1	1	11	11	3	27690
11	would	14.306000000000001	1	1	12	12	5	126894
12	come	17.732599999999998	1	1	13	13	4	12335
13	to	8.97775	1	1	14	14	2	1988038
14	a	7.89205	1	1	15	15	1	1684274
15	valley	17.05	1	1	16	16	6	2939
16	that	11.3253	1	1	17	17	4	682579
17	is	8.1811	1	1	18	18	2	514867
18	surrounded	16.1226	1	1	19	19	10	3423
19	by	9.002600000000001	1	1	20	20	2	603586
20	moors	19.6859	1	1	21	21	5	136
21	as	9.70555	1	1	22	22	2	677897
22	high	12.649049999999999	1	1	23	23	4	39012
23	as	9.51435	1	1	24	24	2	677897
24	mountains.	29.6834	1	1	25	25	10	0
25	It	8.97665	1	2	1	26	2	119805
26	is	8.28445	1	2	2	27	2	514867
27	in	8.7638	1	2	3	28	2	1903316
28	this	11.79795	1	2	4	29	4	146224
29	valley	17.0631	1	2	5	30	6	2939
30	where	12.584299999999999	1	2	6	31	5	74655
31	you	16.45165	1	2	7	32	3	27690
32	would	14.306000000000001	1	2	8	33	5	126894
33	find	16.77015	1	2	9	34	4	12416
34	the	7.61895	1	2	10	35	3	5611464
35	city	12.90705	1	2	11	36	4	39274
36	of	8.113	1	2	12	37	2	2750306
37	Bradford,	32.536500000000004	1	2	13	38	9	0
38	where	12.71145	1	2	14	39	5	74655
39	once	14.60095	1	2	15	40	4	17190
40	a	7.943999999999999	1	2	16	41	1	1684274
41	thousand	17.413800000000002	1	2	17	42	8	2965
42	spinning	18.077550000000002	1	2	18	43	8	643
43	jennies	48.2555	1	2	19	44	7	5
44	that	11.26295	1	2	20	45	4	682579
45	hummed	35.0035	1	2	21	46	6	17
46	and	9.206	1	2	22	47	3	2510744
47	clattered	34.5963	1	2	23	48	9	3
48	spun	18.91525	1	2	24	49	4	583
