	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.6663	1	1	1	1	2	10669
1	you	17.32405	1	1	2	2	3	27690
2	were	15.343	1	1	3	3	4	356521
3	to	13.702549999999999	1	1	4	4	2	1988038
4	journey	20.92895	1	1	5	5	7	3680
5	to	13.4606	1	1	6	6	2	1988038
6	the	10.59555	1	1	7	7	3	5611464
7	North	11.75245	1	1	8	8	5	34149
8	of	13.5337	1	1	9	9	2	2750306
9	England,	36.80525	1	1	10	10	8	0
10	you	17.2975	1	1	11	11	3	27690
11	would	17.076050000000002	1	1	12	12	5	126894
12	come	18.760199999999998	1	1	13	13	4	12335
13	to	13.59075	1	1	14	14	2	1988038
14	a	12.3611	1	1	15	15	1	1684274
15	valley	20.87585	1	1	16	16	6	2939
16	that	14.24755	1	1	17	17	4	682579
17	is	13.91515	1	1	18	18	2	514867
18	surrounded	20.15805	1	1	19	19	10	3423
19	by	14.1023	1	1	20	20	2	603586
20	moors	22.544849999999997	1	1	21	21	5	136
21	as	14.12415	1	1	22	22	2	677897
22	high	17.6346	1	1	23	23	4	39012
23	as	14.09955	1	1	24	24	2	677897
24	mountains.	37.39375	1	1	25	25	10	0
25	It	7.62055	1	2	1	26	2	119805
26	is	13.729949999999999	1	2	2	27	2	514867
27	in	12.3985	1	2	3	28	2	1903316
28	this	15.2469	1	2	4	29	4	146224
29	valley	20.89745	1	2	5	30	6	2939
30	where	14.071100000000001	1	2	6	31	5	74655
31	you	17.386899999999997	1	2	7	32	3	27690
32	would	17.076050000000002	1	2	8	33	5	126894
33	find	20.1495	1	2	9	34	4	12416
34	the	10.494299999999999	1	2	10	35	3	5611464
35	city	18.56295	1	2	11	36	4	39274
36	of	13.510200000000001	1	2	12	37	2	2750306
37	Bradford,	38.806799999999996	1	2	13	38	9	0
38	where	14.16655	1	2	14	39	5	74655
39	once	18.6969	1	2	15	40	4	17190
40	a	12.332899999999999	1	2	16	41	1	1684274
41	thousand	20.79155	1	2	17	42	8	2965
42	spinning	21.4794	1	2	18	43	8	643
43	jennies	63.0792	1	2	19	44	7	5
44	that	14.344000000000001	1	2	20	45	4	682579
45	hummed	44.17145	1	2	21	46	6	17
46	and	11.299949999999999	1	2	22	47	3	2510744
47	clattered	41.7316	1	2	23	48	9	3
48	spun	20.98585	1	2	24	49	4	583
49	wool	21.09885	1	2	25	50	4	646
50	into	16.804850000000002	1	2	26	51	4	124034
51	money	20.38525	1	2	27	52	5	11215
52	for	14.0267	1	2	28	53	3	677963
53	the	10.589749999999999	1	2	29	54	3	5611464
54	long-bearded	79.81825	1	2	30	55	12	0
55	mill	20.643549999999998	1	2	31	56	4	1527
56	owners.	36.4587	1	2	32	57	7	0
57	That	10.8432	1	3	1	58	4	11528
58	all	16.1164	1	3	2	59	3	98292
59	mill	20.69055	1	3	3	60	4	1527
60	owners	20.7881	1	3	4	61	6	3129
61	were	15.17845	1	3	5	62	4	356521
62	generally	18.59515	1	3	6	63	9	14761
63	busy	20.99795	1	3	7	64	4	1227
64	as	14.1662	1	3	8	65	2	677897
65	beavers	39.73135	1	3	9	66	7	55
66	and	11.2686	1	3	10	67	3	2510744
67	quite	20.147550000000003	1	3	11	68	5	4987
68	pleased	19.7919	1	3	12	69	7	1549
69	with	13.855699999999999	1	3	13	70	4	634654
70	themselves	20.106749999999998	1	3	14	71	10	9992
71	for	14.25705	1	3	15	72	3	677963
72	being	17.34865	1	3	16	73	5	68511
73	so	17.3268	1	3	17	74	2	54126
74	successful	19.849800000000002	1	3	18	75	10	14015
75	and	11.2658	1	3	19	76	3	2510744
76	well	17.9529	1	3	20	77	4	61873
77	off	18.4713	1	3	21	78	3	40958
78	was	13.74485	1	3	22	79	3	1080224
79	known	16.72485	1	3	23	80	5	54387
80	to	13.62485	1	3	24	81	2	1988038
81	the	10.59555	1	3	25	82	3	5611464
82	residents	18.9317	1	3	26	83	9	6490
83	of	13.53525	1	3	27	84	2	2750306
84	Bradford,	38.806799999999996	1	3	28	85	9	0
85	and	11.331399999999999	1	3	29	86	3	2510744
86	if	16.81625	1	3	30	87	2	34963
87	you	17.39075	1	3	31	88	3	27690
88	were	15.343	1	3	32	89	4	356521
89	to	13.702549999999999	1	3	33	90	2	1988038
90	go	19.94115	1	3	34	91	2	14475
91	into	16.90305	1	3	35	92	4	124034
92	the	10.5934	1	3	36	93	3	5611464
