	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.5805	1	1	1	1	2	10669
1	you	16.835900000000002	1	1	2	2	3	27690
2	were	14.142700000000001	1	1	3	3	4	356521
3	to	11.2696	1	1	4	4	2	1988038
4	journey	20.901699999999998	1	1	5	5	7	3680
5	to	11.281649999999999	1	1	6	6	2	1988038
6	the	8.5674	1	1	7	7	3	5611464
7	North	12.53075	1	1	8	8	5	34149
8	of	12.17505	1	1	9	9	2	2750306
9	England,	36.1053	1	1	10	10	8	0
10	you	16.801949999999998	1	1	11	11	3	27690
11	would	16.66765	1	1	12	12	5	126894
12	come	18.9594	1	1	13	13	4	12335
13	to	11.28825	1	1	14	14	2	1988038
14	a	10.95575	1	1	15	15	1	1684274
15	valley	20.1451	1	1	16	16	6	2939
16	that	14.34125	1	1	17	17	4	682579
17	is	12.3916	1	1	18	18	2	514867
18	surrounded	20.4212	1	1	19	19	10	3423
19	by	12.445699999999999	1	1	20	20	2	603586
20	moors	22.310299999999998	1	1	21	21	5	136
21	as	12.84055	1	1	22	22	2	677897
22	high	16.5597	1	1	23	23	4	39012
23	as	12.876249999999999	1	1	24	24	2	677897
24	mountains.	35.84905	1	1	25	25	10	0
25	It	8.8823	1	2	1	26	2	119805
26	is	12.52885	1	2	2	27	2	514867
27	in	11.51895	1	2	3	28	2	1903316
28	this	16.4081	1	2	4	29	4	146224
29	valley	20.139200000000002	1	2	5	30	6	2939
30	where	15.38995	1	2	6	31	5	74655
31	you	16.7631	1	2	7	32	3	27690
32	would	16.66765	1	2	8	33	5	126894
33	find	18.30425	1	2	9	34	4	12416
34	the	8.57	1	2	10	35	3	5611464
35	city	18.9345	1	2	11	36	4	39274
36	of	12.1415	1	2	12	37	2	2750306
37	Bradford,	37.0197	1	2	13	38	9	0
38	where	15.3688	1	2	14	39	5	74655
39	once	15.7212	1	2	15	40	4	17190
40	a	10.95675	1	2	16	41	1	1684274
41	thousand	22.83925	1	2	17	42	8	2965
42	spinning	20.09335	1	2	18	43	8	643
43	jennies	62.293350000000004	1	2	19	44	7	5
44	that	14.3528	1	2	20	45	4	682579
45	hummed	42.012699999999995	1	2	21	46	6	17
46	and	10.51145	1	2	22	47	3	2510744
47	clattered	41.84695	1	2	23	48	9	3
48	spun	19.5116	1	2	24	49	4	583
49	wool	19.818800000000003	1	2	25	50	4	646
50	into	16.0708	1	2	26	51	4	124034
51	money	20.0838	1	2	27	52	5	11215
52	for	12.6948	1	2	28	53	3	677963
53	the	8.5442	1	2	29	54	3	5611464
54	long-bearded	76.0496	1	2	30	55	12	0
55	mill	20.1854	1	2	31	56	4	1527
56	owners.	35.345	1	2	32	57	7	0
57	That	11.63375	1	3	1	58	4	11528
58	all	14.43315	1	3	2	59	3	98292
59	mill	20.1336	1	3	3	60	4	1527
60	owners	19.98435	1	3	4	61	6	3129
61	were	14.1562	1	3	5	62	4	356521
62	generally	13.20965	1	3	6	63	9	14761
63	busy	20.488300000000002	1	3	7	64	4	1227
64	as	12.8862	1	3	8	65	2	677897
65	beavers	38.611599999999996	1	3	9	66	7	55
66	and	10.44425	1	3	10	67	3	2510744
67	quite	18.7561	1	3	11	68	5	4987
68	pleased	18.76305	1	3	12	69	7	1549
69	with	13.13355	1	3	13	70	4	634654
70	themselves	17.810299999999998	1	3	14	71	10	9992
71	for	12.74465	1	3	15	72	3	677963
72	being	15.54015	1	3	16	73	5	68511
73	so	15.5515	1	3	17	74	2	54126
74	successful	17.362699999999997	1	3	18	75	10	14015
75	and	10.50535	1	3	19	76	3	2510744
76	well	15.2797	1	3	20	77	4	61873
77	off	16.93055	1	3	21	78	3	40958
