	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	10.8215	1	1	1	1	2	10669
1	you	11.35425	1	1	2	2	3	27690
2	were	9.77655	1	1	3	3	4	356521
3	to	10.986699999999999	1	1	4	4	2	1988038
4	journey	20.1921	1	1	5	5	7	3680
5	to	8.295449999999999	1	1	6	6	2	1988038
6	the	5.6419	1	1	7	7	3	5611464
7	North	9.85015	1	1	8	8	5	34149
8	of	7.5642000000000005	1	1	9	9	2	2750306
9	England,	33.81915	1	1	10	10	8	0
10	you	17.787300000000002	1	1	11	11	3	27690
11	would	13.699850000000001	1	1	12	12	5	126894
12	come	16.05175	1	1	13	13	4	12335
13	to	8.91575	1	1	14	14	2	1988038
14	a	7.94385	1	1	15	15	1	1684274
15	valley	17.51695	1	1	16	16	6	2939
16	that	13.4732	1	1	17	17	4	682579
17	is	9.283100000000001	1	1	18	18	2	514867
18	surrounded	16.795250000000003	1	1	19	19	10	3423
19	by	8.471699999999998	1	1	20	20	2	603586
20	moors	21.22255	1	1	21	21	5	136
21	as	9.63345	1	1	22	22	2	677897
22	high	15.791350000000001	1	1	23	23	4	39012
23	as	8.5557	1	1	24	24	2	677897
24	mountains.	35.38195	1	1	25	25	10	0
25	It	8.31595	1	2	1	26	2	119805
26	is	5.98525	1	2	2	27	2	514867
27	in	9.790849999999999	1	2	3	28	2	1903316
28	this	11.89275	1	2	4	29	4	146224
29	valley	18.2011	1	2	5	30	6	2939
30	where	13.87485	1	2	6	31	5	74655
31	you	14.07005	1	2	7	32	3	27690
32	would	13.699850000000001	1	2	8	33	5	126894
33	find	14.86305	1	2	9	34	4	12416
34	the	4.929	1	2	10	35	3	5611464
35	city	13.637350000000001	1	2	11	36	4	39274
36	of	6.379250000000001	1	2	12	37	2	2750306
37	Bradford,	39.72625	1	2	13	38	9	0
38	where	15.58005	1	2	14	39	5	74655
39	once	16.0669	1	2	15	40	4	17190
40	a	7.2889	1	2	16	41	1	1684274
41	thousand	16.90085	1	2	17	42	8	2965
42	spinning	20.438699999999997	1	2	18	43	8	643
43	jennies	48.267399999999995	1	2	19	44	7	5
44	that	12.32545	1	2	20	45	4	682579
45	hummed	36.8674	1	2	21	46	6	17
46	and	8.22355	1	2	22	47	3	2510744
47	clattered	34.442499999999995	1	2	23	48	9	3
48	spun	20.324199999999998	1	2	24	49	4	583
49	wool	19.224449999999997	1	2	25	50	4	646
50	into	14.9006	1	2	26	51	4	124034
51	money	18.109250000000003	1	2	27	52	5	11215
52	for	9.46945	1	2	28	53	3	677963
53	the	5.518549999999999	1	2	29	54	3	5611464
54	long-bearded	66.1939	1	2	30	55	12	0
55	mill	18.5044	1	2	31	56	4	1527
56	owners.	32.64675	1	2	32	57	7	0
57	That	10.39265	1	3	1	58	4	11528
58	all	11.009450000000001	1	3	2	59	3	98292
59	mill	20.6993	1	3	3	60	4	1527
60	owners	16.9976	1	3	4	61	6	3129
61	were	8.754	1	3	5	62	4	356521
62	generally	12.17025	1	3	6	63	9	14761
63	busy	17.7012	1	3	7	64	4	1227
64	as	8.4956	1	3	8	65	2	677897
65	beavers	32.4257	1	3	9	66	7	55
66	and	7.74385	1	3	10	67	3	2510744
67	quite	17.884900000000002	1	3	11	68	5	4987
68	pleased	16.336299999999998	1	3	12	69	7	1549
