	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.66905	1	1	1	1	2	75318
1	you	7.3828	1	1	2	2	3	1286665
2	were	12.200849999999999	1	1	3	3	4	229411
3	to	10.02085	1	1	4	4	2	2148027
4	journey	18.40035	1	1	5	5	7	2679
5	to	10.013300000000001	1	1	6	6	2	2148027
6	the	7.991300000000001	1	1	7	7	3	4187023
7	North	13.073699999999999	1	1	8	8	5	13794
8	of	9.985050000000001	1	1	9	9	2	2057315
9	England,	24.79185	1	1	10	10	8	2026
10	you	7.38955	1	1	11	11	3	1286665
11	would	11.11725	1	1	12	12	5	171047
12	come	11.4315	1	1	13	13	4	102424
13	to	10.01935	1	1	14	14	2	2148027
14	a	9.38125	1	1	15	15	1	1933416
15	valley	18.2138	1	1	16	16	6	1791
16	that	8.252749999999999	1	1	17	17	4	914941
17	is	9.212499999999999	1	1	18	18	2	1041416
18	surrounded	18.3384	1	1	19	19	10	2065
19	by	11.75075	1	1	20	20	2	302746
20	moors	37.1192	1	1	21	21	5	46
21	as	10.9586	1	1	22	22	2	438309
22	high	15.538	1	1	23	23	4	19866
23	as	10.952850000000002	1	1	24	24	2	438309
24	mountains.	28.9824	1	1	25	25	10	690
25	It	5.38625	1	2	1	26	2	220551
26	is	9.215499999999999	1	2	2	27	2	1041416
27	in	9.89795	1	2	3	28	2	1489991
28	this	10.092600000000001	1	2	4	29	4	394225
29	valley	18.214399999999998	1	2	5	30	6	1791
30	where	10.2426	1	2	6	31	5	99866
31	you	7.388400000000001	1	2	7	32	3	1286665
32	would	11.11725	1	2	8	33	5	171047
33	find	13.41265	1	2	9	34	4	52461
34	the	7.98545	1	2	10	35	3	4187023
35	city	16.574	1	2	11	36	4	26218
36	of	9.98025	1	2	12	37	2	2057315
37	Bradford,	26.88055	1	2	13	38	9	107
38	where	10.2598	1	2	14	39	5	99866
39	once	13.74765	1	2	15	40	4	25127
40	a	9.376100000000001	1	2	16	41	1	1933416
41	thousand	18.175449999999998	1	2	17	42	8	9653
42	spinning	19.89725	1	2	18	43	8	735
43	jennies	54.44815	1	2	19	44	7	2
44	that	8.264	1	2	20	45	4	914941
45	hummed	37.54005	1	2	21	46	6	84
46	and	7.6267	1	2	22	47	3	2001994
47	clattered	39.285399999999996	1	2	23	48	9	63
48	spun	20.25335	1	2	24	49	4	400
49	wool	19.2676	1	2	25	50	4	530
50	into	13.539200000000001	1	2	26	51	4	116557
51	money	15.82835	1	2	27	52	5	23797
52	for	10.9544	1	2	28	53	3	657368
53	the	7.988950000000001	1	2	29	54	3	4187023
54	long-bearded	65.90805	1	2	30	55	12	4
55	mill	17.949399999999997	1	2	31	56	4	747
56	owners.	30.21515	1	2	32	57	7	207
57	That	6.718450000000001	1	3	1	58	4	57508
58	all	10.6324	1	3	2	59	3	272314
59	mill	17.9478	1	3	3	60	4	747
60	owners	19.4585	1	3	4	61	6	1077
61	were	12.190850000000001	1	3	5	62	4	229411
62	generally	16.90955	1	3	6	63	9	4532
63	busy	17.643250000000002	1	3	7	64	4	4514
64	as	10.94725	1	3	8	65	2	438309
65	beavers	34.0654	1	3	9	66	7	27
66	and	7.6296	1	3	10	67	3	2001994
67	quite	14.38585	1	3	11	68	5	29554
68	pleased	17.47285	1	3	12	69	7	2882
69	with	11.20065	1	3	13	70	4	532188
70	themselves	15.79975	1	3	14	71	10	8193
71	for	10.95435	1	3	15	72	3	657368
72	being	14.599450000000001	1	3	16	73	5	55238
73	so	10.006699999999999	1	3	17	74	2	222473
74	successful	18.0063	1	3	18	75	10	4612
75	and	7.62615	1	3	19	76	3	2001994
76	well	9.48525	1	3	20	77	4	65604
77	off	14.7394	1	3	21	78	3	57270
78	was	10.507249999999999	1	3	22	79	3	865130
79	known	15.6532	1	3	23	80	5	40184
80	to	10.012550000000001	1	3	24	81	2	2148027
81	the	7.991300000000001	1	3	25	82	3	4187023
82	residents	19.4507	1	3	26	83	9	1347
83	of	9.982700000000001	1	3	27	84	2	2057315
84	Bradford,	26.88055	1	3	28	85	9	107
85	and	7.63265	1	3	29	86	3	2001994
86	if	11.1043	1	3	30	87	2	193531
87	you	7.3829	1	3	31	88	3	1286665
88	were	12.200849999999999	1	3	32	89	4	229411
89	to	10.02085	1	3	33	90	2	2148027
90	go	12.08885	1	3	34	91	2	152253
91	into	13.543199999999999	1	3	35	92	4	116557
92	the	7.9902	1	3	36	93	3	4187023
93	city	16.574	1	3	37	94	4	26218
94	to	10.013	1	3	38	95	2	2148027
95	visit	17.146050000000002	1	3	39	96	5	5580
96	the	7.98535	1	3	40	97	3	4187023
97	stately	20.23305	1	3	41	98	7	387
98	City	15.10735	1	3	42	99	4	8326
99	Hall,	24.5162	1	3	43	100	5	787
100	you	7.38955	1	3	44	101	3	1286665
101	would	11.11725	1	3	45	102	5	171047
102	see	11.103200000000001	1	3	46	103	3	141500
103	there	9.73995	1	3	47	104	5	172849
104	the	7.99075	1	3	48	105	3	4187023
105	Crest	20.7382	1	3	49	106	5	32
106	of	9.98375	1	3	50	107	2	2057315
107	the	7.99095	1	3	51	108	3	4187023
108	City	15.105350000000001	1	3	52	109	4	8326
109	of	9.9824	1	3	53	110	2	2057315
110	Bradford,	26.88055	1	3	54	111	9	107
111	which	10.468350000000001	1	3	55	112	5	169235
112	those	12.296	1	3	56	113	5	61541
113	same	14.669599999999999	1	3	57	114	4	49017
114	mill	17.94325	1	3	58	115	4	747
