	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	6.98425	1	1	1	1	2	75318
1	you	3.66675	1	1	2	2	3	1286665
2	were	9.11325	1	1	3	3	4	229411
3	to	8.859	1	1	4	4	2	2148027
4	journey	18.7588	1	1	5	5	7	2679
5	to	5.4462	1	1	6	6	2	2148027
6	the	6.9389	1	1	7	7	3	4187023
7	North	11.97255	1	1	8	8	5	13794
8	of	5.96685	1	1	9	9	2	2057315
9	England,	19.253349999999998	1	1	10	10	8	2026
10	you	5.8078	1	1	11	11	3	1286665
11	would	9.34345	1	1	12	12	5	171047
12	come	11.2385	1	1	13	13	4	102424
13	to	8.384	1	1	14	14	2	2148027
14	a	8.1781	1	1	15	15	1	1933416
15	valley	16.02395	1	1	16	16	6	1791
16	that	6.4475999999999996	1	1	17	17	4	914941
17	is	6.8168500000000005	1	1	18	18	2	1041416
18	surrounded	16.12555	1	1	19	19	10	2065
19	by	7.2157	1	1	20	20	2	302746
20	moors	28.6615	1	1	21	21	5	46
21	as	9.63465	1	1	22	22	2	438309
22	high	12.3102	1	1	23	23	4	19866
23	as	8.492249999999999	1	1	24	24	2	438309
24	mountains.	22.636650000000003	1	1	25	25	10	690
25	It	5.34875	1	2	1	26	2	220551
26	is	3.8192	1	2	2	27	2	1041416
27	in	8.6173	1	2	3	28	2	1489991
28	this	8.1091	1	2	4	29	4	394225
29	valley	15.96175	1	2	5	30	6	1791
30	where	8.68725	1	2	6	31	5	99866
31	you	5.61405	1	2	7	32	3	1286665
32	would	9.34345	1	2	8	33	5	171047
33	find	12.951550000000001	1	2	9	34	4	52461
34	the	5.1829	1	2	10	35	3	4187023
35	city	11.9087	1	2	11	36	4	26218
36	of	5.641500000000001	1	2	12	37	2	2057315
37	Bradford,	21.3232	1	2	13	38	9	107
38	where	8.7638	1	2	14	39	5	99866
39	once	13.724	1	2	15	40	4	25127
40	a	7.3668	1	2	16	41	1	1933416
41	thousand	15.2108	1	2	17	42	8	9653
42	spinning	18.036099999999998	1	2	18	43	8	735
43	jennies	34.78885	1	2	19	44	7	2
44	that	6.5807	1	2	20	45	4	914941
45	hummed	28.41505	1	2	21	46	6	84
46	and	6.68905	1	2	22	47	3	2001994
47	clattered	31.6575	1	2	23	48	9	63
48	spun	19.9689	1	2	24	49	4	400
49	wool	17.1314	1	2	25	50	4	530
50	into	13.5261	1	2	26	51	4	116557
51	money	14.8921	1	2	27	52	5	23797
52	for	7.07635	1	2	28	53	3	657368
53	the	5.9583	1	2	29	54	3	4187023
54	long-bearded	46.0266	1	2	30	55	12	4
55	mill	16.55755	1	2	31	56	4	747
56	owners.	21.2532	1	2	32	57	7	207
57	That	6.77505	1	3	1	58	4	57508
58	all	9.009350000000001	1	3	2	59	3	272314
59	mill	17.98005	1	3	3	60	4	747
60	owners	15.337	1	3	4	61	6	1077
61	were	8.5012	1	3	5	62	4	229411
62	generally	15.78365	1	3	6	63	9	4532
63	busy	16.836750000000002	1	3	7	64	4	4514
64	as	8.4491	1	3	8	65	2	438309
65	beavers	29.76475	1	3	9	66	7	27
66	and	5.4721	1	3	10	67	3	2001994
67	quite	14.00235	1	3	11	68	5	29554
68	pleased	14.8387	1	3	12	69	7	2882
69	with	8.8067	1	3	13	70	4	532188
