	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.44545	1	1	1	1	2	75318
1	you	7.81805	1	1	2	2	3	1286665
2	were	13.40925	1	1	3	3	4	229411
3	to	9.64255	1	1	4	4	2	2148027
4	journey	18.8703	1	1	5	5	7	2679
5	to	9.480699999999999	1	1	6	6	2	2148027
6	the	8.28875	1	1	7	7	3	4187023
7	North	12.90025	1	1	8	8	5	13794
8	of	11.029	1	1	9	9	2	2057315
9	England,	26.13755	1	1	10	10	8	2026
10	you	7.626799999999999	1	1	11	11	3	1286665
11	would	12.3263	1	1	12	12	5	171047
12	come	11.3475	1	1	13	13	4	102424
13	to	9.69745	1	1	14	14	2	2148027
14	a	9.99805	1	1	15	15	1	1933416
15	valley	18.612000000000002	1	1	16	16	6	1791
16	that	9.10155	1	1	17	17	4	914941
17	is	9.15505	1	1	18	18	2	1041416
18	surrounded	17.63655	1	1	19	19	10	2065
19	by	11.88335	1	1	20	20	2	302746
20	moors	34.29445	1	1	21	21	5	46
21	as	10.6509	1	1	22	22	2	438309
22	high	14.15625	1	1	23	23	4	19866
23	as	10.82615	1	1	24	24	2	438309
24	mountains.	29.6419	1	1	25	25	10	690
25	It	5.31155	1	2	1	26	2	220551
26	is	8.92135	1	2	2	27	2	1041416
27	in	10.42455	1	2	3	28	2	1489991
28	this	10.08155	1	2	4	29	4	394225
29	valley	18.5888	1	2	5	30	6	1791
30	where	11.17095	1	2	6	31	5	99866
31	you	7.8046500000000005	1	2	7	32	3	1286665
32	would	12.3263	1	2	8	33	5	171047
33	find	14.87505	1	2	9	34	4	52461
34	the	8.2968	1	2	10	35	3	4187023
35	city	15.58325	1	2	11	36	4	26218
36	of	10.80735	1	2	12	37	2	2057315
37	Bradford,	26.9257	1	2	13	38	9	107
38	where	10.9312	1	2	14	39	5	99866
39	once	13.081949999999999	1	2	15	40	4	25127
40	a	10.09685	1	2	16	41	1	1933416
41	thousand	16.07905	1	2	17	42	8	9653
42	spinning	19.380699999999997	1	2	18	43	8	735
43	jennies	51.766	1	2	19	44	7	2
44	that	8.896450000000002	1	2	20	45	4	914941
45	hummed	35.4904	1	2	21	46	6	84
46	and	7.53225	1	2	22	47	3	2001994
47	clattered	36.256249999999994	1	2	23	48	9	63
48	spun	20.1337	1	2	24	49	4	400
49	wool	19.787399999999998	1	2	25	50	4	530
50	into	14.4742	1	2	26	51	4	116557
51	money	14.85115	1	2	27	52	5	23797
52	for	10.90355	1	2	28	53	3	657368
53	the	8.1034	1	2	29	54	3	4187023
54	long-bearded	62.64505	1	2	30	55	12	4
55	mill	18.7222	1	2	31	56	4	747
56	owners.	31.046	1	2	32	57	7	207
57	That	6.58215	1	3	1	58	4	57508
58	all	11.1704	1	3	2	59	3	272314
59	mill	18.759300000000003	1	3	3	60	4	747
60	owners	20.3457	1	3	4	61	6	1077
61	were	13.527249999999999	1	3	5	62	4	229411
62	generally	16.3018	1	3	6	63	9	4532
63	busy	16.86285	1	3	7	64	4	4514
64	as	10.7593	1	3	8	65	2	438309
65	beavers	34.7702	1	3	9	66	7	27
66	and	7.4184	1	3	10	67	3	2001994
67	quite	15.029499999999999	1	3	11	68	5	29554
68	pleased	17.5869	1	3	12	69	7	2882
69	with	11.74765	1	3	13	70	4	532188
70	themselves	16.17785	1	3	14	71	10	8193
71	for	11.16555	1	3	15	72	3	657368
72	being	14.6202	1	3	16	73	5	55238
73	so	10.29735	1	3	17	74	2	222473
74	successful	17.795450000000002	1	3	18	75	10	4612
75	and	7.687950000000001	1	3	19	76	3	2001994
76	well	9.372	1	3	20	77	4	65604
77	off	14.95625	1	3	21	78	3	57270
78	was	11.5535	1	3	22	79	3	865130
79	known	17.04245	1	3	23	80	5	40184
80	to	9.7569	1	3	24	81	2	2148027
81	the	8.28875	1	3	25	82	3	4187023
82	residents	18.645699999999998	1	3	26	83	9	1347
83	of	10.7242	1	3	27	84	2	2057315
84	Bradford,	26.9257	1	3	28	85	9	107
85	and	7.603249999999999	1	3	29	86	3	2001994
86	if	10.612549999999999	1	3	30	87	2	193531
87	you	7.826350000000001	1	3	31	88	3	1286665
88	were	13.40925	1	3	32	89	4	229411
89	to	9.64255	1	3	33	90	2	2148027
90	go	12.48845	1	3	34	91	2	152253
91	into	14.5188	1	3	35	92	4	116557
92	the	8.2767	1	3	36	93	3	4187023
93	city	15.58325	1	3	37	94	4	26218
94	to	9.7058	1	3	38	95	2	2148027
95	visit	17.550849999999997	1	3	39	96	5	5580
96	the	8.3594	1	3	40	97	3	4187023
97	stately	20.46875	1	3	41	98	7	387
98	City	14.1668	1	3	42	99	4	8326
99	Hall,	23.78655	1	3	43	100	5	787
100	you	7.626799999999999	1	3	44	101	3	1286665
101	would	12.3263	1	3	45	102	5	171047
102	see	12.51005	1	3	46	103	3	141500
103	there	10.0332	1	3	47	104	5	172849
104	the	8.3966	1	3	48	105	3	4187023
105	Crest	19.3302	1	3	49	106	5	32
106	of	10.90075	1	3	50	107	2	2057315
107	the	8.1269	1	3	51	108	3	4187023
108	City	14.0409	1	3	52	109	4	8326
109	of	10.65235	1	3	53	110	2	2057315
110	Bradford,	26.9257	1	3	54	111	9	107
111	which	10.802800000000001	1	3	55	112	5	169235
112	those	13.3623	1	3	56	113	5	61541
113	same	14.09	1	3	57	114	4	49017
114	mill	18.6931	1	3	58	115	4	747
115	owners	20.3457	1	3	59	116	6	1077
116	created	18.0039	1	3	60	117	7	10788
117	to	9.6853	1	3	61	118	2	2148027
118	celebrate	19.71305	1	3	62	119	9	1350
119	their	13.1995	1	3	63	120	5	141697
120	achievements.	32.0006	1	3	64	121	13	101
121	It	5.31155	1	4	1	122	2	220551
122	shows	17.93895	1	4	2	123	5	7071
123	a	9.954699999999999	1	4	3	124	1	1933416
124	sinister	19.8614	1	4	4	125	8	239
125	looking	13.3353	1	4	5	126	7	29194
126	boar's	32.864599999999996	1	4	6	127	6	21
127	head	16.184199999999997	1	4	7	128	4	25889
128	sitting	15.23985	1	4	8	129	7	8881
129	on	11.47705	1	4	9	130	2	560861
130	top	14.94115	1	4	10	131	3	16514
131	of	10.8631	1	4	11	132	2	2057315
132	a	9.815100000000001	1	4	12	133	1	1933416
133	well	9.63735	1	4	13	134	4	65604
134	which	11.1293	1	4	14	135	5	169235
135	seems	15.234549999999999	1	4	15	136	5	12750
136	puzzling	20.085549999999998	1	4	16	137	8	136
137	at	11.7257	1	4	17	138	2	392110
138	first,	21.29485	1	4	18	139	6	3927
139	but	9.2107	1	4	19	140	3	262599
140	the	8.265	1	4	20	141	3	4187023
141	reason	15.6471	1	4	21	142	6	12075
142	for	11.078199999999999	1	4	22	143	3	657368
143	this	10.0628	1	4	23	144	4	394225
144	symbol	17.57445	1	4	24	145	6	1854
145	is	8.97465	1	4	25	146	2	1041416
146	a	9.7114	1	4	26	147	1	1933416
147	matter	15.156649999999999	1	4	27	148	6	15824
148	of	10.9292	1	4	28	149	2	2057315
149	legend.	29.15215	1	4	29	150	7	207
150	There	7.3634	1	5	1	151	5	57926
151	was	11.261050000000001	1	5	2	152	3	865130
152	once,	22.328049999999998	1	5	3	153	5	2197
153	legend	18.7863	1	5	4	154	6	796
154	has	12.3322	1	5	5	155	3	169230
155	it,	17.4801	1	5	6	156	3	52053
156	a	9.86375	1	5	7	157	1	1933416
157	fearsome	20.39065	1	5	8	158	8	103
158	boar,	29.91435	1	5	9	159	5	44
159	which	10.802800000000001	1	5	10	160	5	169235
160	lived	16.124000000000002	1	5	11	161	5	14857
161	in	10.4789	1	5	12	162	2	1489991
162	a	9.8631	1	5	13	163	1	1933416
163	wood	17.4237	1	5	14	164	4	3677
164	located	17.111649999999997	1	5	15	165	7	8522
165	just	11.35285	1	5	16	166	4	214572
166	outside	15.632249999999999	1	5	17	167	7	11468
167	the	8.4166	1	5	18	168	3	4187023
168	manor	21.61175	1	5	19	169	5	293
169	of	10.8816	1	5	20	170	2	2057315
170	Bradford.	28.609650000000002	1	5	21	171	9	62
171	A	7.560650000000001	1	6	1	172	1	101973
172	source	17.4895	1	6	2	173	6	3674
173	of	10.6234	1	6	3	174	2	2057315
174	great	12.61975	1	6	4	175	5	43756
175	trouble	15.5488	1	6	5	176	7	7188
176	to	9.815349999999999	1	6	6	177	2	2148027
177	the	8.28875	1	6	7	178	3	4187023
178	local	15.75435	1	6	8	179	5	12295
179	folk	17.915399999999998	1	6	9	180	4	1687
180	the	8.4934	1	6	10	181	3	4187023
181	boar	20.6821	1	6	11	182	4	219
182	was,	20.848599999999998	1	6	12	183	4	8233
183	bringing	15.9509	1	6	13	184	8	3666
184	terror	19.5655	1	6	14	185	6	929
185	to	9.67735	1	6	15	186	2	2148027
186	the	8.28875	1	6	16	187	3	4187023
187	peaceful	18.924500000000002	1	6	17	188	8	1049
188	flocks	20.466900000000003	1	6	18	189	6	162
189	and	7.48015	1	6	19	190	3	2001994
190	ravaging	39.200599999999994	1	6	20	191	8	20
191	the	8.4102	1	6	21	192	3	4187023
192	countryside	20.5922	1	6	22	193	11	461
193	around.	25.7875	1	6	23	194	7	4632
194	Even	10.99465	1	7	1	195	4	10782
195	worse,	27.34085	1	7	2	196	6	555
196	however,	24.2907	1	7	3	197	8	7829
