	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.6203	1	1	1	1	2	75318
1	you	3.3883	1	1	2	2	3	1286665
2	were	10.3805	1	1	3	3	4	229411
3	to	9.51805	1	1	4	4	2	2148027
4	journey	17.261499999999998	1	1	5	5	7	2679
5	to	6.59675	1	1	6	6	2	2148027
6	the	5.6038499999999996	1	1	7	7	3	4187023
7	North	12.01455	1	1	8	8	5	13794
8	of	7.9829	1	1	9	9	2	2057315
9	England,	17.95055	1	1	10	10	8	2026
10	you	6.15865	1	1	11	11	3	1286665
11	would	10.35815	1	1	12	12	5	171047
12	come	9.527899999999999	1	1	13	13	4	102424
13	to	7.887599999999999	1	1	14	14	2	2148027
14	a	7.856999999999999	1	1	15	15	1	1933416
15	valley	16.166150000000002	1	1	16	16	6	1791
16	that	7.8108	1	1	17	17	4	914941
17	is	7.401	1	1	18	18	2	1041416
18	surrounded	17.0621	1	1	19	19	10	2065
19	by	6.9851	1	1	20	20	2	302746
20	moors	29.40185	1	1	21	21	5	46
21	as	10.43705	1	1	22	22	2	438309
22	high	12.83225	1	1	23	23	4	19866
23	as	8.8538	1	1	24	24	2	438309
24	mountains.	23.90245	1	1	25	25	10	690
25	It	6.17225	1	2	1	26	2	220551
26	is	6.307	1	2	2	27	2	1041416
27	in	9.0707	1	2	3	28	2	1489991
28	this	7.98825	1	2	4	29	4	394225
29	valley	16.54065	1	2	5	30	6	1791
30	where	9.6365	1	2	6	31	5	99866
31	you	5.34225	1	2	7	32	3	1286665
32	would	10.35815	1	2	8	33	5	171047
33	find	12.936	1	2	9	34	4	52461
34	the	5.3568999999999996	1	2	10	35	3	4187023
35	city	11.947199999999999	1	2	11	36	4	26218
36	of	6.356199999999999	1	2	12	37	2	2057315
37	Bradford,	20.728650000000002	1	2	13	38	9	107
38	where	10.20815	1	2	14	39	5	99866
39	once	13.724900000000002	1	2	15	40	4	25127
40	a	6.7431	1	2	16	41	1	1933416
41	thousand	13.0762	1	2	17	42	8	9653
42	spinning	19.49115	1	2	18	43	8	735
43	jennies	44.81355	1	2	19	44	7	2
44	that	7.4389	1	2	20	45	4	914941
45	hummed	29.3408	1	2	21	46	6	84
46	and	6.25655	1	2	22	47	3	2001994
47	clattered	30.652250000000002	1	2	23	48	9	63
48	spun	19.80865	1	2	24	49	4	400
49	wool	18.50385	1	2	25	50	4	530
50	into	13.57385	1	2	26	51	4	116557
51	money	14.42155	1	2	27	52	5	23797
52	for	7.9456500000000005	1	2	28	53	3	657368
53	the	5.3616	1	2	29	54	3	4187023
54	long-bearded	47.4783	1	2	30	55	12	4
55	mill	19.28885	1	2	31	56	4	747
56	owners.	22.05675	1	2	32	57	7	207
57	That	8.2932	1	3	1	58	4	57508
58	all	8.91925	1	3	2	59	3	272314
59	mill	19.5733	1	3	3	60	4	747
60	owners	16.48845	1	3	4	61	6	1077
