	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.2284500000000005	1	1	1	1	2	75318
1	you	8.7695	1	1	2	2	3	1286665
2	were	12.8458	1	1	3	3	4	229411
3	to	10.61985	1	1	4	4	2	2148027
4	journey	18.68065	1	1	5	5	7	2679
5	to	10.5776	1	1	6	6	2	2148027
6	the	8.9941	1	1	7	7	3	4187023
7	North	13.565249999999999	1	1	8	8	5	13794
8	of	10.38255	1	1	9	9	2	2057315
9	England,	26.4345	1	1	10	10	8	2026
10	you	8.782350000000001	1	1	11	11	3	1286665
11	would	12.04515	1	1	12	12	5	171047
12	come	12.29625	1	1	13	13	4	102424
13	to	10.609549999999999	1	1	14	14	2	2148027
14	a	10.268149999999999	1	1	15	15	1	1933416
15	valley	18.814100000000003	1	1	16	16	6	1791
16	that	9.2985	1	1	17	17	4	914941
17	is	9.6157	1	1	18	18	2	1041416
18	surrounded	18.677500000000002	1	1	19	19	10	2065
19	by	12.6922	1	1	20	20	2	302746
20	moors	38.434200000000004	1	1	21	21	5	46
21	as	11.8536	1	1	22	22	2	438309
22	high	15.99455	1	1	23	23	4	19866
23	as	11.86905	1	1	24	24	2	438309
24	mountains.	30.032	1	1	25	25	10	690
25	It	5.133699999999999	1	2	1	26	2	220551
26	is	9.610299999999999	1	2	2	27	2	1041416
27	in	10.476099999999999	1	2	3	28	2	1489991
28	this	11.39345	1	2	4	29	4	394225
29	valley	18.8053	1	2	5	30	6	1791
30	where	11.17145	1	2	6	31	5	99866
31	you	8.77235	1	2	7	32	3	1286665
32	would	12.04515	1	2	8	33	5	171047
33	find	14.68855	1	2	9	34	4	52461
34	the	8.98345	1	2	10	35	3	4187023
35	city	16.48685	1	2	11	36	4	26218
36	of	10.364450000000001	1	2	12	37	2	2057315
37	Bradford,	29.38545	1	2	13	38	9	107
38	where	11.1813	1	2	14	39	5	99866
39	once	14.7595	1	2	15	40	4	25127
40	a	10.2593	1	2	16	41	1	1933416
41	thousand	18.5488	1	2	17	42	8	9653
42	spinning	20.399549999999998	1	2	18	43	8	735
43	jennies	54.63205	1	2	19	44	7	2
44	that	9.297049999999999	1	2	20	45	4	914941
45	hummed	40.093	1	2	21	46	6	84
46	and	8.07005	1	2	22	47	3	2001994
47	clattered	37.4122	1	2	23	48	9	63
48	spun	20.4514	1	2	24	49	4	400
49	wool	20.726100000000002	1	2	25	50	4	530
50	into	14.1227	1	2	26	51	4	116557
51	money	16.39735	1	2	27	52	5	23797
52	for	11.53465	1	2	28	53	3	657368
53	the	8.993	1	2	29	54	3	4187023
54	long-bearded	66.32105	1	2	30	55	12	4
55	mill	18.46785	1	2	31	56	4	747
56	owners.	30.73735	1	2	32	57	7	207
57	That	6.28695	1	3	1	58	4	57508
58	all	11.99535	1	3	2	59	3	272314
59	mill	18.49825	1	3	3	60	4	747
60	owners	19.829900000000002	1	3	4	61	6	1077
61	were	12.797799999999999	1	3	5	62	4	229411
62	generally	17.0048	1	3	6	63	9	4532
63	busy	17.6503	1	3	7	64	4	4514
64	as	11.8697	1	3	8	65	2	438309
65	beavers	35.4559	1	3	9	66	7	27
66	and	8.07535	1	3	10	67	3	2001994
67	quite	15.04995	1	3	11	68	5	29554
68	pleased	17.48875	1	3	12	69	7	2882
69	with	11.5973	1	3	13	70	4	532188
70	themselves	17.10135	1	3	14	71	10	8193
