	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.38755	1	1	1	1	2	75318
1	you	5.061	1	1	2	2	3	1286665
2	were	10.9016	1	1	3	3	4	229411
3	to	10.057749999999999	1	1	4	4	2	2148027
4	journey	17.1144	1	1	5	5	7	2679
5	to	4.752599999999999	1	1	6	6	2	2148027
6	the	6.299950000000001	1	1	7	7	3	4187023
7	North	11.8784	1	1	8	8	5	13794
8	of	6.3613	1	1	9	9	2	2057315
9	England,	17.92565	1	1	10	10	8	2026
10	you	6.316050000000001	1	1	11	11	3	1286665
11	would	11.313749999999999	1	1	12	12	5	171047
12	come	10.0526	1	1	13	13	4	102424
13	to	7.9632000000000005	1	1	14	14	2	2148027
14	a	7.89415	1	1	15	15	1	1933416
15	valley	16.13565	1	1	16	16	6	1791
16	that	7.6061499999999995	1	1	17	17	4	914941
17	is	8.36215	1	1	18	18	2	1041416
18	surrounded	16.8794	1	1	19	19	10	2065
19	by	5.815049999999999	1	1	20	20	2	302746
20	moors	25.09915	1	1	21	21	5	46
21	as	11.3741	1	1	22	22	2	438309
22	high	13.1761	1	1	23	23	4	19866
23	as	7.9914000000000005	1	1	24	24	2	438309
24	mountains.	21.617449999999998	1	1	25	25	10	690
25	It	5.65405	1	2	1	26	2	220551
26	is	4.5175	1	2	2	27	2	1041416
27	in	9.408	1	2	3	28	2	1489991
28	this	8.34685	1	2	4	29	4	394225
29	valley	16.3774	1	2	5	30	6	1791
30	where	8.8301	1	2	6	31	5	99866
31	you	6.0018	1	2	7	32	3	1286665
32	would	11.313749999999999	1	2	8	33	5	171047
33	find	12.9511	1	2	9	34	4	52461
34	the	4.8491	1	2	10	35	3	4187023
35	city	12.69125	1	2	11	36	4	26218
36	of	5.585850000000001	1	2	12	37	2	2057315
37	Bradford,	19.47975	1	2	13	38	9	107
38	where	9.33035	1	2	14	39	5	99866
39	once	13.529699999999998	1	2	15	40	4	25127
40	a	7.75675	1	2	16	41	1	1933416
41	thousand	13.7092	1	2	17	42	8	9653
42	spinning	17.7424	1	2	18	43	8	735
43	jennies	30.7036	1	2	19	44	7	2
44	that	7.8403	1	2	20	45	4	914941
45	hummed	25.10605	1	2	21	46	6	84
46	and	7.090400000000001	1	2	22	47	3	2001994
47	clattered	26.4735	1	2	23	48	9	63
48	spun	20.20945	1	2	24	49	4	400
49	wool	15.463049999999999	1	2	25	50	4	530
50	into	11.93165	1	2	26	51	4	116557
51	money	14.0061	1	2	27	52	5	23797
52	for	5.95575	1	2	28	53	3	657368
53	the	6.3046500000000005	1	2	29	54	3	4187023
54	long-bearded	46.1477	1	2	30	55	12	4
55	mill	15.1069	1	2	31	56	4	747
56	owners.	20.05915	1	2	32	57	7	207
57	That	7.17575	1	3	1	58	4	57508
58	all	8.913450000000001	1	3	2	59	3	272314
