	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.5131	1	1	1	1	2	75318
1	you	7.31325	1	1	2	2	3	1286665
2	were	11.7671	1	1	3	3	4	229411
3	to	9.4055	1	1	4	4	2	2148027
4	journey	19.165750000000003	1	1	5	5	7	2679
5	to	9.280449999999998	1	1	6	6	2	2148027
6	the	8.1562	1	1	7	7	3	4187023
7	North	14.036950000000001	1	1	8	8	5	13794
8	of	9.3583	1	1	9	9	2	2057315
9	England,	25.4747	1	1	10	10	8	2026
10	you	7.4198	1	1	11	11	3	1286665
11	would	11.45645	1	1	12	12	5	171047
12	come	10.79185	1	1	13	13	4	102424
13	to	9.3148	1	1	14	14	2	2148027
14	a	9.15795	1	1	15	15	1	1933416
15	valley	18.6744	1	1	16	16	6	1791
16	that	8.2223	1	1	17	17	4	914941
17	is	9.092649999999999	1	1	18	18	2	1041416
18	surrounded	18.209049999999998	1	1	19	19	10	2065
19	by	11.6541	1	1	20	20	2	302746
20	moors	38.64045	1	1	21	21	5	46
21	as	11.0561	1	1	22	22	2	438309
22	high	15.422	1	1	23	23	4	19866
23	as	10.98765	1	1	24	24	2	438309
24	mountains.	28.7289	1	1	25	25	10	690
25	It	5.273899999999999	1	2	1	26	2	220551
26	is	9.062449999999998	1	2	2	27	2	1041416
27	in	10.0221	1	2	3	28	2	1489991
28	this	10.31835	1	2	4	29	4	394225
29	valley	18.6248	1	2	5	30	6	1791
30	where	9.57085	1	2	6	31	5	99866
31	you	7.3223	1	2	7	32	3	1286665
32	would	11.45645	1	2	8	33	5	171047
33	find	13.5123	1	2	9	34	4	52461
34	the	8.126100000000001	1	2	10	35	3	4187023
35	city	15.4677	1	2	11	36	4	26218
36	of	9.206800000000001	1	2	12	37	2	2057315
37	Bradford,	29.33845	1	2	13	38	9	107
38	where	9.71995	1	2	14	39	5	99866
39	once	13.4791	1	2	15	40	4	25127
40	a	9.17695	1	2	16	41	1	1933416
41	thousand	18.5196	1	2	17	42	8	9653
42	spinning	18.9821	1	2	18	43	8	735
43	jennies	56.85705	1	2	19	44	7	2
44	that	8.2438	1	2	20	45	4	914941
45	hummed	35.32599999999999	1	2	21	46	6	84
46	and	7.5555	1	2	22	47	3	2001994
47	clattered	37.6162	1	2	23	48	9	63
48	spun	19.61	1	2	24	49	4	400
49	wool	18.249	1	2	25	50	4	530
50	into	13.3157	1	2	26	51	4	116557
51	money	15.509599999999999	1	2	27	52	5	23797
52	for	10.5351	1	2	28	53	3	657368
53	the	8.137550000000001	1	2	29	54	3	4187023
54	long-bearded	69.87925	1	2	30	55	12	4
55	mill	17.737099999999998	1	2	31	56	4	747
56	owners.	29.9607	1	2	32	57	7	207
57	That	6.63685	1	3	1	58	4	57508
58	all	10.4803	1	3	2	59	3	272314
59	mill	17.7669	1	3	3	60	4	747
60	owners	19.019550000000002	1	3	4	61	6	1077
61	were	11.797699999999999	1	3	5	62	4	229411
62	generally	16.78365	1	3	6	63	9	4532
63	busy	16.937649999999998	1	3	7	64	4	4514
64	as	10.968499999999999	1	3	8	65	2	438309
65	beavers	33.04845	1	3	9	66	7	27
66	and	7.524050000000001	1	3	10	67	3	2001994
67	quite	14.52975	1	3	11	68	5	29554
68	pleased	16.6816	1	3	12	69	7	2882
69	with	11.241299999999999	1	3	13	70	4	532188
70	themselves	15.7198	1	3	14	71	10	8193
71	for	10.63055	1	3	15	72	3	657368
72	being	14.91315	1	3	16	73	5	55238
73	so	9.67115	1	3	17	74	2	222473
74	successful	17.5483	1	3	18	75	10	4612
75	and	7.547549999999999	1	3	19	76	3	2001994
76	well	9.2144	1	3	20	77	4	65604
77	off	13.9865	1	3	21	78	3	57270
78	was	11.0145	1	3	22	79	3	865130
79	known	15.465250000000001	1	3	23	80	5	40184
80	to	9.341000000000001	1	3	24	81	2	2148027
81	the	8.1562	1	3	25	82	3	4187023
82	residents	19.69455	1	3	26	83	9	1347
83	of	9.202449999999999	1	3	27	84	2	2057315
84	Bradford,	29.33845	1	3	28	85	9	107
85	and	7.543200000000001	1	3	29	86	3	2001994
86	if	11.265550000000001	1	3	30	87	2	193531
87	you	7.296250000000001	1	3	31	88	3	1286665
88	were	11.7671	1	3	32	89	4	229411
89	to	9.4055	1	3	33	90	2	2148027
90	go	11.5266	1	3	34	91	2	152253
91	into	13.427299999999999	1	3	35	92	4	116557
92	the	8.1599	1	3	36	93	3	4187023
93	city	15.4677	1	3	37	94	4	26218
94	to	9.2872	1	3	38	95	2	2148027
95	visit	16.61695	1	3	39	96	5	5580
96	the	8.1494	1	3	40	97	3	4187023
97	stately	21.5108	1	3	41	98	7	387
98	City	14.72145	1	3	42	99	4	8326
99	Hall,	26.03405	1	3	43	100	5	787
100	you	7.4198	1	3	44	101	3	1286665
101	would	11.45645	1	3	45	102	5	171047
102	see	10.9621	1	3	46	103	3	141500
103	there	9.53125	1	3	47	104	5	172849
104	the	8.172699999999999	1	3	48	105	3	4187023
105	Crest	18.8978	1	3	49	106	5	32
106	of	9.39895	1	3	50	107	2	2057315
107	the	8.1705	1	3	51	108	3	4187023
108	City	14.91675	1	3	52	109	4	8326
109	of	9.2507	1	3	53	110	2	2057315
110	Bradford,	29.33845	1	3	54	111	9	107
111	which	10.60825	1	3	55	112	5	169235
112	those	12.51975	1	3	56	113	5	61541
113	same	14.05795	1	3	57	114	4	49017
114	mill	17.76115	1	3	58	115	4	747
115	owners	19.019550000000002	1	3	59	116	6	1077
116	created	17.689349999999997	1	3	60	117	7	10788
117	to	9.2757	1	3	61	118	2	2148027
118	celebrate	19.3918	1	3	62	119	9	1350
119	their	13.1032	1	3	63	120	5	141697
120	achievements.	31.8156	1	3	64	121	13	101
121	It	5.273899999999999	1	4	1	122	2	220551
122	shows	17.972450000000002	1	4	2	123	5	7071
123	a	9.100200000000001	1	4	3	124	1	1933416
124	sinister	21.42765	1	4	4	125	8	239
125	looking	13.9058	1	4	5	126	7	29194
126	boar's	34.318200000000004	1	4	6	127	6	21
127	head	15.229700000000001	1	4	7	128	4	25889
128	sitting	15.775599999999999	1	4	8	129	7	8881
129	on	10.84995	1	4	9	130	2	560861
130	top	15.56505	1	4	10	131	3	16514
131	of	9.32075	1	4	11	132	2	2057315
132	a	9.15565	1	4	12	133	1	1933416
133	well	9.151399999999999	1	4	13	134	4	65604
134	which	10.5563	1	4	14	135	5	169235
135	seems	15.67365	1	4	15	136	5	12750
136	puzzling	19.70035	1	4	16	137	8	136
137	at	11.46325	1	4	17	138	2	392110
138	first,	23.953400000000002	1	4	18	139	6	3927
139	but	9.256350000000001	1	4	19	140	3	262599
140	the	8.19915	1	4	20	141	3	4187023
141	reason	15.899750000000001	1	4	21	142	6	12075
142	for	10.56455	1	4	22	143	3	657368
143	this	10.30595	1	4	23	144	4	394225
144	symbol	17.72765	1	4	24	145	6	1854
145	is	9.036200000000001	1	4	25	146	2	1041416
146	a	9.1562	1	4	26	147	1	1933416
147	matter	16.55685	1	4	27	148	6	15824
148	of	9.347	1	4	28	149	2	2057315
149	legend.	31.52975	1	4	29	150	7	207
150	There	7.127549999999999	1	5	1	151	5	57926
151	was	10.88105	1	5	2	152	3	865130
152	once,	24.2574	1	5	3	153	5	2197
153	legend	20.590449999999997	1	5	4	154	6	796
154	has	12.986450000000001	1	5	5	155	3	169230
155	it,	19.20935	1	5	6	156	3	52053
156	a	9.209	1	5	7	157	1	1933416
157	fearsome	21.56445	1	5	8	158	8	103
158	boar,	31.7329	1	5	9	159	5	44
159	which	10.60825	1	5	10	160	5	169235
160	lived	16.367849999999997	1	5	11	161	5	14857
161	in	9.91165	1	5	12	162	2	1489991
162	a	9.1494	1	5	13	163	1	1933416
163	wood	16.60645	1	5	14	164	4	3677
164	located	15.6725	1	5	15	165	7	8522
165	just	10.86415	1	5	16	166	4	214572
166	outside	15.262350000000001	1	5	17	167	7	11468
167	the	8.163450000000001	1	5	18	168	3	4187023
168	manor	21.62725	1	5	19	169	5	293
169	of	9.322	1	5	20	170	2	2057315
170	Bradford.	29.7917	1	5	21	171	9	62
171	A	7.9853499999999995	1	6	1	172	1	101973
172	source	18.01595	1	6	2	173	6	3674
173	of	9.312249999999999	1	6	3	174	2	2057315
174	great	13.29685	1	6	4	175	5	43756
175	trouble	16.234099999999998	1	6	5	176	7	7188
176	to	9.25405	1	6	6	177	2	2148027
177	the	8.1562	1	6	7	178	3	4187023
178	local	16.6256	1	6	8	179	5	12295
179	folk	19.3345	1	6	9	180	4	1687
180	the	8.17905	1	6	10	181	3	4187023
181	boar	21.1682	1	6	11	182	4	219
182	was,	21.6611	1	6	12	183	4	8233
183	bringing	17.1913	1	6	13	184	8	3666
184	terror	19.3958	1	6	14	185	6	929
185	to	9.248650000000001	1	6	15	186	2	2148027
186	the	8.1562	1	6	16	187	3	4187023
187	peaceful	17.6223	1	6	17	188	8	1049
188	flocks	20.73735	1	6	18	189	6	162
189	and	7.5597	1	6	19	190	3	2001994
190	ravaging	44.02195	1	6	20	191	8	20
191	the	8.123899999999999	1	6	21	192	3	4187023
192	countryside	20.46155	1	6	22	193	11	461
193	around.	25.561500000000002	1	6	23	194	7	4632
194	Even	9.887799999999999	1	7	1	195	4	10782
195	worse,	27.465899999999998	1	7	2	196	6	555
196	however,	25.62315	1	7	3	197	8	7829
197	the	8.23385	1	7	4	198	3	4187023
198	boar	21.1682	1	7	5	199	4	219
199	most	13.97215	1	7	6	200	4	58233
200	liked	18.14405	1	7	7	201	5	5918
201	to	9.287749999999999	1	7	8	202	2	2148027
202	go	11.5266	1	7	9	203	2	152253
203	to	9.363050000000001	1	7	10	204	2	2148027
204	the	8.1562	1	7	11	205	3	4187023
205	well	9.17015	1	7	12	206	4	65604
206	that	8.2782	1	7	13	207	4	914941
207	was	10.93765	1	7	14	208	3	865130
208	in	9.99605	1	7	15	209	2	1489991
209	the	8.1546	1	7	16	210	3	4187023
210	wood	16.6103	1	7	17	211	4	3677
211	and	7.50115	1	7	18	212	3	2001994
212	drink	15.5334	1	7	19	213	5	8116
213	its	12.856200000000001	1	7	20	214	3	73260
214	fresh	16.5373	1	7	21	215	5	4078
215	water,	25.33045	1	7	22	216	6	3499
216	so	9.5875	1	7	23	217	2	222473
217	that	8.30645	1	7	24	218	4	914941
218	the	8.1779	1	7	25	219	3	4187023
219	people	13.139199999999999	1	7	26	220	6	105143
220	of	9.266549999999999	1	7	27	221	2	2057315
221	Bradford	18.7446	1	7	28	222	8	413
222	had	12.2183	1	7	29	223	3	276988
223	second	16.6279	1	7	30	224	6	28663
224	thoughts	17.15145	1	7	31	225	8	2622
225	about	12.19845	1	7	32	226	5	225912
226	visiting	18.6119	1	7	33	227	8	1484
227	the	8.138300000000001	1	7	34	228	3	4187023
228	well.	20.277250000000002	1	7	35	229	5	13536
229	That	6.63685	1	8	1	230	4	57508
230	the	8.194949999999999	1	8	2	231	3	4187023
231	people	13.139199999999999	1	8	3	232	6	105143
232	of	9.266549999999999	1	8	4	233	2	2057315
233	Bradford	18.7446	1	8	5	234	8	413
234	bore	19.6196	1	8	6	235	4	1275
235	the	8.2088	1	8	7	236	3	4187023
236	brunt	38.61335	1	8	8	237	5	47
237	of	9.4158	1	8	9	238	2	2057315
238	the	8.1705	1	8	10	239	3	4187023
239	beast's	31.654899999999998	1	8	11	240	7	19
240	ferocity	42.68675	1	8	12	241	8	62
241	was	10.854099999999999	1	8	13	242	3	865130
242	unfair	18.753549999999997	1	8	14	243	6	524
243	in	9.8869	1	8	15	244	2	1489991
244	the	8.1546	1	8	16	245	3	4187023
245	eyes	15.254850000000001	1	8	17	246	4	19776
246	of	9.2804	1	8	18	247	2	2057315
247	the	8.1705	1	8	19	248	3	4187023
248	people	13.139199999999999	1	8	20	249	6	105143
249	of	9.266549999999999	1	8	21	250	2	2057315
250	the	8.1705	1	8	22	251	3	4187023
251	region.	28.774549999999998	1	8	23	252	7	1860
252	Eventually,	25.384900000000002	1	9	1	253	11	572
253	the	8.23385	1	9	2	254	3	4187023
254	issue	18.2619	1	9	3	255	5	3984
255	reached	15.697299999999998	1	9	4	256	7	9065
256	the	8.1336	1	9	5	257	3	4187023
257	ears	17.9267	1	9	6	258	4	2774
258	of	9.3013	1	9	7	259	2	2057315
259	the	8.1705	1	9	8	260	3	4187023
260	kindly	18.40945	1	9	9	261	6	1186
261	Lord	12.86685	1	9	10	262	4	8396
262	of	9.3534	1	9	11	263	2	2057315
263	the	8.1705	1	9	12	264	3	4187023
264	Manor	19.818550000000002	1	9	13	265	5	251
265	who	10.3581	1	9	14	266	3	154477
266	the	8.2022	1	9	15	267	3	4187023
267	people	13.139199999999999	1	9	16	268	6	105143
268	had	12.14375	1	9	17	269	3	276988
269	often	16.41465	1	9	18	270	5	20165
270	asked	14.0932	1	9	19	271	5	23523
271	for	10.61615	1	9	20	272	3	657368
272	help.	24.06225	1	9	21	273	5	5335
273	The	5.9013	1	10	1	274	3	484810
274	Lord	12.9036	1	10	2	275	4	8396
275	saw	14.8591	1	10	3	276	3	33810
276	the	8.12235	1	10	4	277	3	4187023
277	severity	20.84435	1	10	5	278	8	174
278	of	9.410150000000002	1	10	6	279	2	2057315
279	the	8.1705	1	10	7	280	3	4187023
280	problem	15.669699999999999	1	10	8	281	7	11153
281	the	8.14585	1	10	9	282	3	4187023
282	people	13.139199999999999	1	10	10	283	6	105143
283	faced	18.8457	1	10	11	284	5	1738
284	and	7.56635	1	10	12	285	3	2001994
285	suggested	18.100949999999997	1	10	13	286	9	3138
286	a	9.1036	1	10	14	287	1	1933416
287	contest	18.99725	1	10	15	288	7	1006
288	could	12.8225	1	10	16	289	5	118093
289	solve	18.770699999999998	1	10	17	290	5	2504
290	the	8.15755	1	10	18	291	3	4187023
291	problem.	26.54595	1	10	19	292	8	5990
292	He	6.1733	1	11	1	293	2	240604
293	said	12.214749999999999	1	11	2	294	4	125616
294	that	8.2229	1	11	3	295	4	914941
295	whoever	17.7143	1	11	4	296	7	1420
296	could	12.75225	1	11	5	297	5	118093
297	kill	15.6446	1	11	6	298	4	19133
298	the	8.10045	1	11	7	299	3	4187023
299	boar	21.1682	1	11	8	300	4	219
300	and	7.5093	1	11	9	301	3	2001994
301	bring	14.043700000000001	1	11	10	302	5	19825
302	as	11.0171	1	11	11	303	2	438309
303	proof	18.76285	1	11	12	304	5	2031
304	its	12.797899999999998	1	11	13	305	3	73260
305	head	15.1089	1	11	14	306	4	25889
306	to	9.3096	1	11	15	307	2	2148027
307	the	8.1562	1	11	16	308	3	4187023
308	Manor	19.818550000000002	1	11	17	309	5	251
309	House	15.867799999999999	1	11	18	310	5	7775
310	would	11.53585	1	11	19	311	5	171047
311	be	12.1221	1	11	20	312	2	438564
312	rewarded	20.093249999999998	1	11	21	313	8	370
313	with	11.1593	1	11	22	314	4	532188
314	land	16.9782	1	11	23	315	4	11949
315	and	7.519349999999999	1	11	24	316	3	2001994
316	fame.	29.7607	1	11	25	317	5	189
317	It	5.273899999999999	1	12	1	318	2	220551
318	was	10.8765	1	12	2	319	3	865130
319	the	8.1647	1	12	3	320	3	4187023
320	people	13.139199999999999	1	12	4	321	6	105143
321	of	9.266549999999999	1	12	5	322	2	2057315
322	Bradford	18.7446	1	12	6	323	8	413
323	and	7.54335	1	12	7	324	3	2001994
324	the	8.2211	1	12	8	325	3	4187023
325	people	13.139199999999999	1	12	9	326	6	105143
326	who	10.32985	1	12	10	327	3	154477
327	knew	16.3211	1	12	11	328	4	24557
328	them	13.5328	1	12	12	329	4	127462
329	who	10.38875	1	12	13	330	3	154477
330	rejoiced	19.70055	1	12	14	331	8	270
331	at	11.462250000000001	1	12	15	332	2	392110
332	this	10.300699999999999	1	12	16	333	4	394225
333	proclamation	20.25095	1	12	17	334	12	207
334	but	9.45025	1	12	18	335	3	262599
335	one	11.4916	1	12	19	336	3	250610
336	question	15.3037	1	12	20	337	8	10909
337	remained:	29.372700000000002	1	12	21	338	9	4
338	who	10.46045	1	12	22	339	3	154477
339	would	11.5196	1	12	23	340	5	171047
340	kill	15.6478	1	12	24	341	4	19133
341	the	8.10045	1	12	25	342	3	4187023
342	boar?	33.89785	1	12	26	343	5	5
343	By	10.45665	1	12	27	344	2	14456
344	the	8.20505	1	12	28	345	3	4187023
345	handsome	18.2986	1	12	29	346	8	2037
346	reward	18.74455	1	12	30	347	6	1371
347	many	14.724350000000001	1	12	31	348	4	65848
348	felt	16.4223	1	12	32	349	4	14791
349	tempted,	31.290950000000002	1	12	33	350	8	17
350	but	9.256350000000001	1	12	34	351	3	262599
351	the	8.19915	1	12	35	352	3	4187023
352	thought	13.65165	1	12	36	353	7	51874
353	of	9.3975	1	12	37	354	2	2057315
354	the	8.1705	1	12	38	355	3	4187023
355	boar	21.1682	1	12	39	356	4	219
356	with	11.1341	1	12	40	357	4	532188
357	its	12.8186	1	12	41	358	3	73260
358	deadly	18.7412	1	12	42	359	6	1007
359	tusks	21.073	1	12	43	360	5	91
360	and	7.54505	1	12	44	361	3	2001994
361	face	14.891300000000001	1	12	45	362	4	19825
362	like	10.4466	1	12	46	363	4	236876
363	thunder	17.800649999999997	1	12	47	364	7	572
364	soon	15.40805	1	12	48	365	4	18146
365	put	11.81305	1	12	49	366	3	74602
366	an	12.1781	1	12	50	367	2	248211
367	end	15.038499999999999	1	12	51	368	3	29867
368	to	9.389700000000001	1	12	52	369	2	2148027
369	their	13.117	1	12	53	370	5	141697
370	ambitions.	33.27285	1	12	54	371	10	67
371	However,	22.66725	1	13	1	372	8	12156
372	there	9.5762	1	13	2	373	5	172849
373	was	10.943100000000001	1	13	3	374	3	865130
374	one	11.47155	1	13	4	375	3	250610
375	huntsman,	32.57565	1	13	5	376	9	49
376	who	10.3828	1	13	6	377	3	154477
377	was	10.950299999999999	1	13	7	378	3	865130
378	still	13.7704	1	13	8	379	5	58667
379	wet	16.971049999999998	1	13	9	380	3	2831
380	behind	15.0608	1	13	10	381	6	16499
381	the	8.0957	1	13	11	382	3	4187023
