	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.1229499999999994	1	1	1	1	2	75318
1	you	7.76345	1	1	2	2	3	1286665
2	were	12.7937	1	1	3	3	4	229411
3	to	10.3857	1	1	4	4	2	2148027
4	journey	18.9732	1	1	5	5	7	2679
5	to	10.3885	1	1	6	6	2	2148027
6	the	8.2884	1	1	7	7	3	4187023
7	North	13.315999999999999	1	1	8	8	5	13794
8	of	10.404	1	1	9	9	2	2057315
9	England,	25.38805	1	1	10	10	8	2026
10	you	7.70735	1	1	11	11	3	1286665
11	would	11.78125	1	1	12	12	5	171047
12	come	11.84565	1	1	13	13	4	102424
13	to	10.40305	1	1	14	14	2	2148027
14	a	9.994250000000001	1	1	15	15	1	1933416
15	valley	18.7473	1	1	16	16	6	1791
16	that	8.55295	1	1	17	17	4	914941
17	is	9.3842	1	1	18	18	2	1041416
18	surrounded	18.15825	1	1	19	19	10	2065
19	by	12.455200000000001	1	1	20	20	2	302746
20	moors	38.513149999999996	1	1	21	21	5	46
21	as	11.9588	1	1	22	22	2	438309
22	high	15.483049999999999	1	1	23	23	4	19866
23	as	11.94985	1	1	24	24	2	438309
24	mountains.	30.973599999999998	1	1	25	25	10	690
25	It	5.3667	1	2	1	26	2	220551
26	is	9.443449999999999	1	2	2	27	2	1041416
27	in	10.5572	1	2	3	28	2	1489991
28	this	10.23115	1	2	4	29	4	394225
29	valley	18.7374	1	2	5	30	6	1791
30	where	10.497	1	2	6	31	5	99866
31	you	7.677350000000001	1	2	7	32	3	1286665
32	would	11.78125	1	2	8	33	5	171047
33	find	14.7768	1	2	9	34	4	52461
34	the	8.32635	1	2	10	35	3	4187023
35	city	16.33785	1	2	11	36	4	26218
36	of	10.388449999999999	1	2	12	37	2	2057315
37	Bradford,	28.9879	1	2	13	38	9	107
38	where	10.53585	1	2	14	39	5	99866
39	once	14.5078	1	2	15	40	4	25127
40	a	10.0064	1	2	16	41	1	1933416
41	thousand	18.0188	1	2	17	42	8	9653
42	spinning	20.20355	1	2	18	43	8	735
43	jennies	56.5727	1	2	19	44	7	2
44	that	8.55325	1	2	20	45	4	914941
45	hummed	39.604749999999996	1	2	21	46	6	84
46	and	7.8098	1	2	22	47	3	2001994
47	clattered	37.8571	1	2	23	48	9	63
48	spun	19.9924	1	2	24	49	4	400
49	wool	19.5731	1	2	25	50	4	530
50	into	14.08185	1	2	26	51	4	116557
51	money	16.01475	1	2	27	52	5	23797
52	for	11.364	1	2	28	53	3	657368
53	the	8.2879	1	2	29	54	3	4187023
54	long-bearded	69.2444	1	2	30	55	12	4
55	mill	18.5848	1	2	31	56	4	747
56	owners.	32.577799999999996	1	2	32	57	7	207
57	That	6.34605	1	3	1	58	4	57508
58	all	11.64545	1	3	2	59	3	272314
59	mill	18.61645	1	3	3	60	4	747
60	owners	20.53165	1	3	4	61	6	1077
61	were	12.79685	1	3	5	62	4	229411
62	generally	17.69065	1	3	6	63	9	4532
63	busy	17.27015	1	3	7	64	4	4514
64	as	11.954899999999999	1	3	8	65	2	438309
65	beavers	34.679249999999996	1	3	9	66	7	27
66	and	7.8186	1	3	10	67	3	2001994
67	quite	14.9299	1	3	11	68	5	29554
68	pleased	17.13785	1	3	12	69	7	2882
69	with	11.402000000000001	1	3	13	70	4	532188
70	themselves	15.83395	1	3	14	71	10	8193
71	for	11.380849999999999	1	3	15	72	3	657368
72	being	15.37045	1	3	16	73	5	55238
73	so	9.795200000000001	1	3	17	74	2	222473
74	successful	17.61445	1	3	18	75	10	4612
75	and	7.80885	1	3	19	76	3	2001994
76	well	10.05725	1	3	20	77	4	65604
77	off	14.33125	1	3	21	78	3	57270
78	was	11.04275	1	3	22	79	3	865130
79	known	16.515	1	3	23	80	5	40184
80	to	10.38505	1	3	24	81	2	2148027
81	the	8.2884	1	3	25	82	3	4187023
82	residents	19.461199999999998	1	3	26	83	9	1347
83	of	10.405899999999999	1	3	27	84	2	2057315
84	Bradford,	28.9879	1	3	28	85	9	107
85	and	7.74575	1	3	29	86	3	2001994
86	if	10.73215	1	3	30	87	2	193531
87	you	7.6772	1	3	31	88	3	1286665
88	were	12.7937	1	3	32	89	4	229411
89	to	10.3857	1	3	33	90	2	2148027
90	go	12.43805	1	3	34	91	2	152253
91	into	14.1011	1	3	35	92	4	116557
92	the	8.3002	1	3	36	93	3	4187023
93	city	16.33785	1	3	37	94	4	26218
94	to	10.401	1	3	38	95	2	2148027
95	visit	17.6712	1	3	39	96	5	5580
96	the	8.306999999999999	1	3	40	97	3	4187023
97	stately	20.85645	1	3	41	98	7	387
98	City	15.604800000000001	1	3	42	99	4	8326
99	Hall,	25.6552	1	3	43	100	5	787
100	you	7.70735	1	3	44	101	3	1286665
101	would	11.78125	1	3	45	102	5	171047
102	see	11.676400000000001	1	3	46	103	3	141500
103	there	10.27535	1	3	47	104	5	172849
104	the	8.2817	1	3	48	105	3	4187023
105	Crest	20.37435	1	3	49	106	5	32
106	of	10.4399	1	3	50	107	2	2057315
107	the	8.28485	1	3	51	108	3	4187023
108	City	15.64555	1	3	52	109	4	8326
109	of	10.4159	1	3	53	110	2	2057315
110	Bradford,	28.9879	1	3	54	111	9	107
111	which	11.160499999999999	1	3	55	112	5	169235
112	those	12.930399999999999	1	3	56	113	5	61541
113	same	15.096150000000002	1	3	57	114	4	49017
114	mill	18.60385	1	3	58	115	4	747
115	owners	20.53165	1	3	59	116	6	1077
116	created	17.6219	1	3	60	117	7	10788
117	to	10.388449999999999	1	3	61	118	2	2148027
118	celebrate	19.36785	1	3	62	119	9	1350
119	their	12.51525	1	3	63	120	5	141697
120	achievements.	33.42835	1	3	64	121	13	101
121	It	5.3667	1	4	1	122	2	220551
122	shows	17.496299999999998	1	4	2	123	5	7071
123	a	10.0258	1	4	3	124	1	1933416
124	sinister	21.9729	1	4	4	125	8	239
125	looking	13.949300000000001	1	4	5	126	7	29194
126	boar's	35.990849999999995	1	4	6	127	6	21
127	head	15.56665	1	4	7	128	4	25889
128	sitting	17.094250000000002	1	4	8	129	7	8881
129	on	11.397400000000001	1	4	9	130	2	560861
130	top	16.77055	1	4	10	131	3	16514
131	of	10.404599999999999	1	4	11	132	2	2057315
132	a	9.99925	1	4	12	133	1	1933416
133	well	10.052150000000001	1	4	13	134	4	65604
134	which	11.155899999999999	1	4	14	135	5	169235
135	seems	15.82815	1	4	15	136	5	12750
136	puzzling	20.2379	1	4	16	137	8	136
137	at	12.3261	1	4	17	138	2	392110
138	first,	24.4429	1	4	18	139	6	3927
139	but	9.7263	1	4	19	140	3	262599
140	the	8.30625	1	4	20	141	3	4187023
141	reason	18.22535	1	4	21	142	6	12075
142	for	11.37795	1	4	22	143	3	657368
143	this	10.233350000000002	1	4	23	144	4	394225
144	symbol	19.1829	1	4	24	145	6	1854
145	is	9.39725	1	4	25	146	2	1041416
146	a	10.008099999999999	1	4	26	147	1	1933416
147	matter	17.78465	1	4	27	148	6	15824
148	of	10.3997	1	4	28	149	2	2057315
149	legend.	32.3412	1	4	29	150	7	207
150	There	7.412850000000001	1	5	1	151	5	57926
151	was	11.08955	1	5	2	152	3	865130
152	once,	25.53005	1	5	3	153	5	2197
153	legend	20.29365	1	5	4	154	6	796
154	has	12.7213	1	5	5	155	3	169230
155	it,	19.8052	1	5	6	156	3	52053
156	a	10.0047	1	5	7	157	1	1933416
157	fearsome	21.1637	1	5	8	158	8	103
158	boar,	32.76085	1	5	9	159	5	44
159	which	11.160499999999999	1	5	10	160	5	169235
160	lived	17.164499999999997	1	5	11	161	5	14857
161	in	10.5809	1	5	12	162	2	1489991
162	a	9.975850000000001	1	5	13	163	1	1933416
163	wood	17.8351	1	5	14	164	4	3677
164	located	16.27455	1	5	15	165	7	8522
165	just	11.679549999999999	1	5	16	166	4	214572
166	outside	16.325850000000003	1	5	17	167	7	11468
167	the	8.29405	1	5	18	168	3	4187023
168	manor	22.804850000000002	1	5	19	169	5	293
169	of	10.4024	1	5	20	170	2	2057315
170	Bradford.	30.0046	1	5	21	171	9	62
171	A	7.8018	1	6	1	172	1	101973
172	source	19.362000000000002	1	6	2	173	6	3674
173	of	10.4197	1	6	3	174	2	2057315
174	great	14.35525	1	6	4	175	5	43756
175	trouble	16.71365	1	6	5	176	7	7188
176	to	10.4001	1	6	6	177	2	2148027
177	the	8.2884	1	6	7	178	3	4187023
178	local	17.16935	1	6	8	179	5	12295
179	folk	18.8079	1	6	9	180	4	1687
180	the	8.299800000000001	1	6	10	181	3	4187023
181	boar	21.8627	1	6	11	182	4	219
182	was,	22.00515	1	6	12	183	4	8233
183	bringing	18.21385	1	6	13	184	8	3666
184	terror	19.8525	1	6	14	185	6	929
185	to	10.40105	1	6	15	186	2	2148027
186	the	8.2884	1	6	16	187	3	4187023
187	peaceful	18.5604	1	6	17	188	8	1049
188	flocks	22.092399999999998	1	6	18	189	6	162
189	and	7.799300000000001	1	6	19	190	3	2001994
190	ravaging	41.85195	1	6	20	191	8	20
191	the	8.3152	1	6	21	192	3	4187023
192	countryside	19.9444	1	6	22	193	11	461
193	around.	27.34395	1	6	23	194	7	4632
194	Even	10.4394	1	7	1	195	4	10782
195	worse,	29.0753	1	7	2	196	6	555
196	however,	26.900750000000002	1	7	3	197	8	7829
197	the	8.291450000000001	1	7	4	198	3	4187023
198	boar	21.8627	1	7	5	199	4	219
199	most	14.7103	1	7	6	200	4	58233
200	liked	17.822499999999998	1	7	7	201	5	5918
201	to	10.39335	1	7	8	202	2	2148027
202	go	12.43805	1	7	9	203	2	152253
203	to	10.40385	1	7	10	204	2	2148027
204	the	8.2884	1	7	11	205	3	4187023
205	well	10.0555	1	7	12	206	4	65604
206	that	8.5463	1	7	13	207	4	914941
207	was	11.031500000000001	1	7	14	208	3	865130
208	in	10.55385	1	7	15	209	2	1489991
209	the	8.2711	1	7	16	210	3	4187023
210	wood	17.829250000000002	1	7	17	211	4	3677
211	and	7.7934	1	7	18	212	3	2001994
212	drink	16.9851	1	7	19	213	5	8116
213	its	13.6064	1	7	20	214	3	73260
214	fresh	17.492150000000002	1	7	21	215	5	4078
215	water,	27.6313	1	7	22	216	6	3499
216	so	9.79615	1	7	23	217	2	222473
217	that	8.5319	1	7	24	218	4	914941
218	the	8.263850000000001	1	7	25	219	3	4187023
219	people	13.305250000000001	1	7	26	220	6	105143
220	of	10.38375	1	7	27	221	2	2057315
221	Bradford	17.958199999999998	1	7	28	222	8	413
222	had	12.9584	1	7	29	223	3	276988
223	second	16.593049999999998	1	7	30	224	6	28663
224	thoughts	17.86625	1	7	31	225	8	2622
225	about	12.34345	1	7	32	226	5	225912
226	visiting	18.5301	1	7	33	227	8	1484
227	the	8.2976	1	7	34	228	3	4187023
