	word	surprisal	item	sent_id	sent_pos	zone	length	freq
0	If	7.3340499999999995	1	1	1	1	2	75318
1	you	7.3237000000000005	1	1	2	2	3	1286665
2	were	11.818349999999999	1	1	3	3	4	229411
3	to	10.25225	1	1	4	4	2	2148027
4	journey	18.573900000000002	1	1	5	5	7	2679
5	to	10.1852	1	1	6	6	2	2148027
6	the	8.16105	1	1	7	7	3	4187023
7	North	13.83245	1	1	8	8	5	13794
8	of	10.38275	1	1	9	9	2	2057315
9	England,	25.6311	1	1	10	10	8	2026
10	you	7.3001000000000005	1	1	11	11	3	1286665
11	would	11.47665	1	1	12	12	5	171047
12	come	11.32065	1	1	13	13	4	102424
13	to	10.227450000000001	1	1	14	14	2	2148027
14	a	9.280550000000002	1	1	15	15	1	1933416
15	valley	17.334	1	1	16	16	6	1791
16	that	8.0292	1	1	17	17	4	914941
17	is	9.26025	1	1	18	18	2	1041416
18	surrounded	18.3809	1	1	19	19	10	2065
19	by	12.037099999999999	1	1	20	20	2	302746
20	moors	38.5204	1	1	21	21	5	46
21	as	10.87345	1	1	22	22	2	438309
22	high	15.55635	1	1	23	23	4	19866
23	as	10.9164	1	1	24	24	2	438309
24	mountains.	29.32225	1	1	25	25	10	690
25	It	5.67655	1	2	1	26	2	220551
26	is	9.31235	1	2	2	27	2	1041416
27	in	9.8203	1	2	3	28	2	1489991
28	this	9.72155	1	2	4	29	4	394225
29	valley	17.3229	1	2	5	30	6	1791
30	where	9.9277	1	2	6	31	5	99866
31	you	7.268050000000001	1	2	7	32	3	1286665
32	would	11.47665	1	2	8	33	5	171047
33	find	14.7552	1	2	9	34	4	52461
34	the	8.1288	1	2	10	35	3	4187023
35	city	16.079549999999998	1	2	11	36	4	26218
36	of	10.33795	1	2	12	37	2	2057315
37	Bradford,	28.89915	1	2	13	38	9	107
38	where	9.962299999999999	1	2	14	39	5	99866
39	once	12.536950000000001	1	2	15	40	4	25127
40	a	9.27685	1	2	16	41	1	1933416
41	thousand	17.44265	1	2	17	42	8	9653
42	spinning	19.7256	1	2	18	43	8	735
43	jennies	56.75215	1	2	19	44	7	2
44	that	8.0685	1	2	20	45	4	914941
45	hummed	38.32725	1	2	21	46	6	84
46	and	7.56955	1	2	22	47	3	2001994
47	clattered	36.825100000000006	1	2	23	48	9	63
48	spun	19.8977	1	2	24	49	4	400
49	wool	19.2195	1	2	25	50	4	530
50	into	14.217649999999999	1	2	26	51	4	116557
51	money	15.842199999999998	1	2	27	52	5	23797
52	for	10.7149	1	2	28	53	3	657368
53	the	8.17125	1	2	29	54	3	4187023
54	long-bearded	67.3376	1	2	30	55	12	4
55	mill	17.7427	1	2	31	56	4	747
56	owners.	30.7292	1	2	32	57	7	207
57	That	6.7088	1	3	1	58	4	57508
58	all	10.535	1	3	2	59	3	272314
59	mill	17.736649999999997	1	3	3	60	4	747
60	owners	19.4655	1	3	4	61	6	1077
61	were	11.7124	1	3	5	62	4	229411
62	generally	15.471499999999999	1	3	6	63	9	4532
63	busy	16.62145	1	3	7	64	4	4514
64	as	10.86625	1	3	8	65	2	438309
65	beavers	35.3862	1	3	9	66	7	27
66	and	7.5329999999999995	1	3	10	67	3	2001994
67	quite	14.0116	1	3	11	68	5	29554
68	pleased	17.4291	1	3	12	69	7	2882
69	with	11.2666	1	3	13	70	4	532188
